hydropower reliability,atomicpowerplant reliability,baltimore reliability,chester reliability,environment reliability,recreation reliability,allocation based equity,reliability based equity
8.012299141635017,0.0020069752953439505,0.007650864628852441,0.0030260699172025285,-0.40594899281454305,0.8928571428571429,-14038984322.763903,-14038984322.763903
14.787591044518363,0.30312525429019893,0.06581756365443395,0.07879843108433772,-0.12922028977507385,0.9642857142857143,-13797096152.16493,-13797096152.16493
6.981640422297712,0.012247686140440093,0.0007739140846377716,0.014630249615873435,-0.448328847038381,0.8928571428571429,-13580115138.248142,-13580115138.248142
34.17699256836873,0.2635141302749572,0.21943136542336067,0.286050814074726,-0.0676787876968621,0.9642857142857143,-14536482906.921684,-14536482906.921684
18.444761072419276,0.1206041774608994,0.1205013862485975,0.08443150118595866,-0.26400251079700593,0.8928571428571429,-14354696434.36098,-14354696434.36098
13.005851592226662,0.02746156352644048,0.006081409574623196,0.042772765930424554,-0.3524868174078694,0.8928571428571429,-13641330894.102282,-13641330894.102282
37.027294478888294,0.09497263143231399,0.06261538457684467,0.051365458139288056,-0.2518098000202647,0.9285714285714286,-14569025796.972456,-14569025796.972456
8.821730481669706,0.073002277173731,0.030799176155058575,0.048528194763559,-0.3933774993855944,0.8571428571428572,-13433753340.8648,-13433753340.8648
35.39144769381454,0.3452909554826008,0.32658371260651337,0.44713311683746493,-0.08343674192737612,0.9642857142857143,-14099712535.153345,-14099712535.153345
43.2068768944312,0.2517857539092648,0.23318469169433825,0.34970795297494417,-0.08244407853371653,0.9642857142857143,-13948826116.463654,-13948826116.463654
8.822302661141348,0.05104277639661091,0.09670377346107858,0.13376741009606224,-0.25740670834290924,0.9285714285714286,-13859745079.927803,-13859745079.927803
43.45377679291057,0.7693704629476369,0.4585125088926518,0.37046199883604347,-0.09102142921591953,1.0,-13433997166.076984,-13433997166.076984
16.282890835260147,0.12920359701057774,0.08830670384633792,0.07984357001832913,-0.23550536277414577,0.9642857142857143,-13727045859.406227,-13727045859.406227
35.45762343710976,0.438825547139547,0.2120540057315248,0.22598277241964115,-0.09045544668750796,0.9642857142857143,-14072868727.821613,-14072868727.821613
10.28540406208615,0.0736021319932205,0.011677900639380732,0.05733503562717178,-0.33221488772393276,0.8928571428571429,-13929719739.885418,-13929719739.885418
42.09409830578179,0.2719473499533754,0.22411254920714646,0.2427786308489408,-0.08769249412498656,1.0,-13815059607.587193,-13815059607.587193
18.507290658953497,0.3787392433749318,0.5188581992648006,0.3751250057964363,-0.10021970106785953,0.8928571428571429,-14203098451.15976,-14203098451.15976
9.273965247850017,0.07913149692748689,0.06382766465380132,0.031236146764446387,-0.33258370461376385,0.9285714285714286,-13185999203.25389,-13185999203.25389
6.903280131769532,0.00016481403542630132,9.468174678288475e-05,0.0001286711499973022,-0.4514582122588016,0.7857142857142857,-13499248016.976254,-13499248016.976254
45.29433588700305,0.23601490703335437,0.020463660086511317,0.28122897471561437,-0.08153135677459365,1.0,-13786522462.636494,-13786522462.636494
13.535284840062896,0.05458527434405825,0.02817047469339065,0.04118872717048757,-0.35028412479243387,0.9285714285714286,-13749904196.329878,-13749904196.329878
15.598897604384783,0.09806654693382355,0.020873137627077196,0.09619250369572903,-0.32552878693734105,0.8571428571428572,-14131093010.627787,-14131093010.627787
14.609666785913275,0.26118094026129274,0.18315186602163772,0.21034806084666252,-0.19172453824825983,0.8928571428571429,-12914860247.602482,-12914860247.602482
7.121155806197849,0.12051723210842964,0.09995786033918731,0.12626880077391991,-0.4050068043481592,0.9285714285714286,-13483073705.398241,-13483073705.398241
7.1768359883293575,0.0064500365506695604,0.004872021091774811,0.0034634860176002034,-0.4268866584943388,0.9285714285714286,-13818579921.566435,-13818579921.566435
43.64253849955619,0.7928327567818463,0.47598427732128984,0.5480134183824753,-0.08940677682644088,1.0,-13480207063.238018,-13480207063.238018
33.45472578091956,0.19487737605211622,0.3072310097126227,0.12841706500856007,-0.12425460756959096,0.9642857142857143,-15117130285.900043,-15117130285.900043
34.21622107130631,0.2732649573373063,0.2319546000230882,0.30222189723850684,-0.07177516490634059,0.8928571428571429,-14664905143.57644,-14664905143.57644
52.76440565345683,0.5904439573784678,0.49414924725565623,0.5429351084149066,-0.09537944580989295,1.0,-13005107166.082994,-13005107166.082994
21.468885233949926,0.2162693465734243,0.08534006309585453,0.06914032391710208,-0.21509865548408058,0.8928571428571429,-14250089260.951813,-14250089260.951813
56.85646282346259,0.6290675373917876,0.4615111999615438,0.42166364878088414,-0.08826854559053816,1.0,-13106858998.100435,-13106858998.100435
11.121443065057532,0.4381366942719534,0.01426289386635377,0.5639272692190266,-0.21534946351350664,0.8928571428571429,-14066646698.319183,-14066646698.319183
37.96157203959894,0.30313444501238657,0.22150886836378464,0.1774649517150299,-0.09580183955851261,1.0,-13578793082.330444,-13578793082.330444
35.46890018066387,0.2414186606482813,0.05988645430983024,0.2370491400397791,-0.1134066370423154,0.9642857142857143,-14554453807.27898,-14554453807.27898
26.858009551061926,0.1532192106149808,0.08324604155859393,0.11781200129577035,-0.13095973253227236,0.9642857142857143,-14420186484.413288,-14420186484.413288
31.87944526263399,0.41518434126028414,0.2569696811027367,0.28045874629200984,-0.09567641211259721,0.9642857142857143,-14117423101.251875,-14117423101.251875
7.335874057593462,0.06309939805089977,0.0533567233883555,0.0908529948190419,-0.4150489027920562,0.8571428571428572,-13687295401.267153,-13687295401.267153
20.22190938291001,0.21349626585626771,0.1375952376311191,0.21619296579641137,-0.13991212253239496,0.9642857142857143,-13609950071.629276,-13609950071.629276
60.043608524665665,0.913713071540926,0.506220160343372,0.6752477083998617,-0.09404263326373327,1.0,-12713381738.055275,-12713381738.055275
53.12509364097391,0.9032629778420628,0.6282329784901242,0.47131878136648453,-0.09305403189339409,1.0,-13071811991.488907,-13071811991.488907
18.272827120087612,0.10280826506584763,0.09296599498983842,0.07280939561428634,-0.1394011879181749,1.0,-14703320130.300665,-14703320130.300665
55.729410544935405,0.8357218198871985,0.6244990069503641,0.47819161568281743,-0.09912998323968683,1.0,-13027595886.683723,-13027595886.683723
13.774297563669604,0.23627381851210053,0.13547314808537264,0.19678109341421365,-0.23942211885163242,0.8214285714285714,-13933171171.902206,-13933171171.902206
7.021355861638668,0.00595426302663086,0.004502899551678879,0.0032776696464100422,-0.42924737036813154,0.8928571428571429,-13812466743.165646,-13812466743.165646
52.418367553131844,0.6841509435793115,0.4892085561259118,0.5381794678764106,-0.09296817171752983,1.0,-13051454343.332716,-13051454343.332716
54.87109371451295,0.3842721000147435,0.4351702823604632,0.41926679834905145,-0.08683991243162217,1.0,-13309412496.312576,-13309412496.312576
39.19953845887407,0.5594269597886743,0.5303527032742537,0.4144768245836595,-0.09212725461221345,1.0,-13822752213.975266,-13822752213.975266
24.92418837335998,0.3912402718520956,0.15237968980416733,0.16518894949235,-0.09450565812067031,0.9642857142857143,-14265111278.590212,-14265111278.590212
29.063502817353353,0.38602774402419254,0.3414434788410242,0.3991709222356261,-0.08851865450731908,1.0,-14465825524.599636,-14465825524.599636
53.566642428624085,0.6881684066519231,0.15399241967416166,0.20375855325661082,-0.08314749444793494,1.0,-13195459929.231075,-13195459929.231075
17.932968620869417,0.24487944278633694,0.16465385079853478,0.322933691885316,-0.11902803932897588,1.0,-13855875579.527992,-13855875579.527992
29.380974509466164,0.34772832472091586,0.18578653252738753,0.1980347315583083,-0.18620085645986076,0.8571428571428572,-14246995412.257666,-14246995412.257666
42.30481271112321,0.2574460585710108,0.22595324233904532,0.22880267434832888,-0.08142325569710829,1.0,-14321315725.471127,-14321315725.471127
8.051076292674994,0.0020048549536568518,0.009919165152060089,0.0030256700805857753,-0.40618126345201255,0.8928571428571429,-13999929387.065825,-13999929387.065825
14.194371068758034,0.07885165964782767,0.05224328268892742,0.03558712630729248,-0.2937708843495672,0.8571428571428572,-13911377925.997873,-13911377925.997873
17.22812718250773,0.1873068493054519,0.03957119400514158,0.12455661850629658,-0.14157575419093987,0.9642857142857143,-14332533208.507015,-14332533208.507015
15.263975357527947,0.0021846298347986425,0.03338440894468235,0.09301894025215787,-0.3330685566865426,0.8928571428571429,-13760178271.836561,-13760178271.836561
18.75916637308551,0.13161219644276764,0.12183663270450171,0.07178934161049308,-0.25841798560521884,0.8214285714285714,-14245224702.139156,-14245224702.139156
6.830869003213844,0.00530996783667652,0.0028964950413803243,0.009663539323092352,-0.435321257443365,0.9285714285714286,-13362488631.84569,-13362488631.84569
69.91851480328003,0.8039928569086969,0.6373903527340248,0.678188880612105,-0.09586526177898218,1.0,-12419831752.187582,-12419831752.187582
7.5182099456135845,0.0628160983586743,0.05337406976371233,0.08986240842139837,-0.4161824606405235,0.6785714285714286,-13581445470.603605,-13581445470.603605
63.049759332693355,0.7412360007498751,0.4812709473392411,0.5343130800894215,-0.09570541880283005,1.0,-12756229460.447851,-12756229460.447851
