USGS	01578310	00060	68118	1999	1	46290
USGS	01578310	00060	68118	1999	2	41670
USGS	01578310	00060	68118	1999	3	51900
USGS	01578310	00060	68118	1999	4	56390
USGS	01578310	00060	68118	1999	5	19980
USGS	01578310	00060	68118	1999	6	7691
USGS	01578310	00060	68118	1999	7	5338
USGS	01578310	00060	68118	1999	8	5304
USGS	01578310	00060	68118	1999	9	20840
USGS	01578310	00060	68118	1999	10	19290
USGS	01578310	00060	68118	1999	11	15650
USGS	01578310	00060	68118	1999	12	32840

