,nfe,improvements
0,100,15
1,200,24
2,300,32
3,400,45
4,500,61
5,600,71
6,700,76
7,800,82
8,900,93
9,1000,100
10,1100,109
11,1200,115
12,1300,123
13,1400,128
14,1500,133
15,1600,137
16,1700,141
17,1800,147
18,1900,152
19,2000,155
20,2100,160
21,2200,162
22,2300,168
23,2400,169
24,2500,172
25,2600,175
26,2700,177
27,2800,181
28,2900,186
29,3000,190
30,3100,195
31,3200,198
32,3300,204
33,3400,208
34,3500,212
35,3600,216
36,3700,221
37,3800,225
38,3900,228
39,4000,231
40,4100,239
41,4200,245
42,4300,249
43,4400,254
44,4500,258
45,4600,266
46,4700,271
47,4800,272
48,4900,274
49,5000,279
50,5100,281
51,5200,286
52,5300,287
53,5400,289
54,5500,292
55,5600,295
56,5700,297
57,5800,298
58,5900,303
59,6000,306
60,6100,309
61,6200,315
62,6300,318
63,6400,321
64,6500,325
65,6600,328
66,6700,330
67,6800,332
68,6900,336
69,7000,339
70,7100,339
71,7200,340
72,7300,343
73,7400,347
74,7500,348
75,7600,351
76,7700,353
77,7800,359
78,7900,361
79,8000,363
80,8100,367
81,8200,369
82,8300,376
83,8400,381
84,8500,383
85,8600,384
86,8700,386
87,8800,388
88,8900,390
89,9000,393
90,9100,397
91,9200,400
92,9300,400
93,9400,402
94,9500,403
95,9600,405
96,9700,409
97,9800,411
98,9900,411
99,10468,412
100,11092,425
101,11716,448
102,12340,476
103,12964,498
104,13588,524
105,14212,545
106,14836,563
107,15460,582
108,16084,601
109,16708,626
110,17332,640
111,17956,652
112,18580,670
113,19204,683
114,19828,701
115,20452,715
116,21076,729
117,21700,740
118,22324,746
119,22948,761
120,23572,770
121,24196,779
122,24820,789
123,25444,798
124,26068,814
125,26692,831
126,27316,846
127,27940,855
128,28564,870
129,29188,877
130,29812,885
131,30436,896
132,31060,902
133,31684,913
134,32308,923
135,32932,930
136,33556,944
137,34180,959
138,34804,967
139,35428,980
140,36052,999
141,36676,1013
142,37300,1027
143,37924,1043
144,38548,1059
145,39172,1074
146,39796,1087
147,40420,1102
148,41044,1122
149,41668,1139
150,42292,1164
151,42916,1191
152,43540,1209
153,44164,1220
154,44788,1239
155,45412,1250
156,46036,1270
157,46660,1281
158,47284,1292
159,47908,1309
160,48532,1324
161,49156,1346
162,49780,1359
163,50404,1378
164,51028,1401
165,51652,1414
166,52276,1431
167,52900,1451
168,53524,1471
169,54148,1487
170,54772,1499
171,55396,1515
172,56020,1531
173,56644,1550
174,57268,1564
175,57892,1575
176,58516,1589
177,59140,1602
178,59764,1614
179,60388,1636
180,61012,1662
181,61636,1672
182,62260,1686
183,62884,1700
184,63508,1710
185,64132,1721
186,64756,1731
187,65380,1739
188,66004,1752
189,66628,1765
190,67252,1772
191,67876,1789
192,68500,1800
193,69124,1815
194,69748,1826
195,70372,1835
196,70996,1856
197,71620,1872
198,72244,1885
199,74143,1894
200,75843,1943
201,77543,1994
202,79243,2057
203,80943,2154
204,82643,2236
205,84343,2327
206,86043,2415
207,87743,2475
208,89443,2533
209,91143,2594
210,92843,2646
211,94543,2694
212,96243,2739
213,97943,2780
214,99643,2813
215,101343,2856
216,103043,2899
217,104743,2931
218,106443,2965
219,108143,3000
220,109843,3033
221,111543,3065
222,113243,3098
223,114943,3127
224,116643,3151
225,118343,3180
226,120043,3212
227,121743,3242
228,123443,3285
229,125143,3312
230,126843,3334
231,128543,3364
232,130243,3386
233,131943,3404
234,133643,3421
235,135343,3445
236,137043,3466
237,138743,3496
238,140443,3530
239,142143,3558
240,143843,3577
241,145543,3604
242,147243,3633
243,148943,3659
244,150643,3680
245,152343,3701
246,154043,3736
247,155743,3762
248,157443,3785
249,159143,3806
250,160843,3835
251,162543,3863
252,164243,3878
253,165943,3890
254,167643,3902
255,169343,3920
256,171043,3932
257,172743,3956
258,174443,3976
259,176143,3993
260,177843,4017
261,179543,4038
262,181243,4057
263,182943,4079
264,184643,4093
265,186343,4116
266,188043,4129
267,189743,4149
268,191443,4164
269,193143,4173
270,194843,4191
271,196543,4203
272,198243,4218
273,199943,4236
274,201643,4243
275,203343,4260
276,205043,4273
277,206743,4283
278,208443,4295
279,210143,4308
280,211843,4319
281,213543,4330
282,215243,4336
283,216943,4350
284,218643,4358
285,220343,4370
286,222043,4379
287,223743,4388
288,225443,4405
289,227143,4414
290,228843,4425
291,230543,4433
292,232243,4451
293,233943,4467
294,235643,4473
295,237343,4484
296,239043,4501
297,240743,4517
298,242443,4529
299,246564,4539
300,249792,4571
301,253020,4627
