hydropower revenue,atomic plant reliability,baltimore reliability,chester reliability,environment shortage,recreation reliability,equity
72.18253782606833,0.8664750331057536,0.7292855357776098,0.7472187303778575,0.0892846004967003,1.0,0.017663882098843096
72.00477022284424,0.6998515730440007,0.511743066002572,0.6318191987790872,0.08028300696491245,1.0,0.016728140749025792
75.57513323054943,0.803585249416313,0.5785711217815059,0.754448736019869,0.08509735843042159,1.0,0.020768198026925623
74.17715783516617,0.7669366582477736,0.760015498600369,0.6569130699702868,0.0898651668150727,1.0,0.02329333134966233
77.13853873237962,0.9923928103119378,0.903547797546275,0.9073434915051906,0.09540978158682509,1.0,0.016880788524821357
78.89405308928146,0.9050751841784399,0.45054523196613827,0.8371967657888806,0.08560899571763603,1.0,0.02330299378312104
64.79373328587147,0.6501095181709508,0.3750135535975683,0.828509920722656,0.07571059128323218,1.0,0.01700266381907795
72.6471939133673,0.8698466431381239,0.3537112859570791,0.44243943654684575,0.07933771531078854,1.0,0.01439792826281437
70.77740057668899,0.8309707548403116,0.7776377403641038,0.8418582501157873,0.08951945176542662,1.0,0.019937949849567507
66.41805066301524,0.6764531610752713,0.30418165622724685,0.8216900809029043,0.07677406544935433,1.0,0.012664374483301433
79.65090823520845,0.9992599941498798,0.9168145111932641,0.9490195224115001,0.10208728171514024,1.0,0.02898350336757897
73.27389085712804,0.8014477013272415,0.7472787722727119,0.869343122278648,0.08968005536960702,1.0,0.01615913110999781
77.0851995765006,0.6338227183656375,0.5219008233072053,0.7697108421322523,0.08541145779947397,1.0,0.02317193262508648
76.60183458176353,0.8699476631436316,0.6627407288715785,0.8622742016029034,0.08895735428488902,1.0,0.018119915827873413
61.64215549979132,0.887022308258754,0.7390769650944626,0.5587605520806405,0.08596732882518349,1.0,0.016620147191524694
73.43692711609947,0.9572342124934359,0.6893492653955121,0.8007096159133735,0.08978547531673353,1.0,0.017226298584683622
72.45854689808209,0.7567195717866997,0.7066407808553822,0.7097190669530888,0.08696952701982259,1.0,0.018259419998674004
63.56624585021078,0.9736048829038942,0.8016183853484313,0.856506172780614,0.09134444137300045,1.0,0.02259279212234237
70.52043310376557,0.8214793882461487,0.5945064447599157,0.8369186824168168,0.0847710571646068,1.0,0.01124296707916617
76.17710090713106,0.8912199333057033,0.5131016830526678,0.6615957430406272,0.0849945685524216,1.0,0.02120969477433038
68.45577252267252,0.9127958570585438,0.6415214174387909,0.8592458991950349,0.08678988428934226,1.0,0.01793372600029253
70.34477895349535,0.784711455958366,0.7783373871633624,0.776359078120837,0.08834396495507785,1.0,0.025816574155662866
62.83206914944716,0.826432716927586,0.7284239499288685,0.7181434925749387,0.08462324744078478,1.0,0.021086978989424455
74.62866159501557,0.7550858458645727,0.39800691386968445,0.9006029653494221,0.08786607910381465,1.0,0.013606997387700253
