hydropower revenue,atomic plant reliability,baltimore reliability,chester reliability,environment reliability,recreation reliability
34.7865064049315,0.9626457238574668,0.8240621406771153,0.3561934779601159,-0.3700998328162809,0.9642857142857143
62.03544818992225,0.9834295587826717,0.9018064209797207,0.9372165349863896,-0.11728689692160572,0.9642857142857143
60.5879200973341,0.6404545237058551,0.8487567431517932,0.8671239706318253,-0.13026599148846477,0.9642857142857143
80.50257284602213,0.895153004734398,0.565778204138882,0.8212037894295823,-0.09911202380903776,1.0
43.908725460878216,0.8173303223531287,0.7289680787495991,0.8158873283543826,-0.32583942721943354,1.0
59.65501007697639,0.868690474654386,0.8618518933123123,0.8383044623832722,-0.13588453986946614,1.0
51.0521947507494,0.5529519962089394,0.21671456299162214,0.380124172959882,-0.2675972330608526,0.8571428571428572
51.045688921247425,0.46211934638132957,0.2203400849876002,0.3054838129187527,-0.2693214644193911,0.9285714285714286
50.538216933343136,0.056218959966040614,0.7412515526572802,0.7824944726420199,-0.2668500247153799,0.9285714285714286
37.394736116834075,0.1855711404500774,0.45851791722682367,0.669559857843167,-0.3692999305436776,0.8928571428571429
20.885149992885452,0.12940768925811716,0.2816669763533078,0.26881254498895807,-0.4354688946018289,0.9285714285714286
58.551870082278505,0.9715046463674399,0.8384345471097177,0.806171160841495,-0.152519642220541,1.0
76.59527445315857,0.9993575129698201,0.9162474690909923,0.9522224817123961,-0.11453744921228498,1.0
48.59995065070545,0.4535369177728277,0.38259934691663483,0.40978403390702245,-0.28772393186090783,0.9642857142857143
55.163720532345124,0.8608283495259651,0.6111802308888852,0.5616334734637211,-0.1832282729134359,0.9285714285714286
34.05983809722299,0.9201745320976173,0.8168931269222902,0.9133805430321255,-0.3813928328627639,0.8928571428571429
19.838697431676486,0.8858262786804986,0.6539180028024553,0.8989171572350666,-0.4348223165192919,0.9642857142857143
24.531194385697805,0.8120689187918603,0.6765111589343458,0.6942245489755609,-0.4091875955295599,0.9642857142857143
53.578172002603786,0.21455522896372906,0.12142610425551487,0.20614120648842826,-0.23138691787084795,0.8928571428571429
54.29200009983545,0.5546387128911519,0.4399103341610651,0.7885853732974046,-0.21969492692541626,0.8571428571428572
41.08818493248837,0.9262393997095952,0.7571962586881106,0.7688995944133917,-0.3363099758487371,1.0
52.4397523905855,0.9394456056560593,0.831662656931783,0.8569213802749895,-0.23703471154786343,0.9642857142857143
13.277510478171603,0.9671125047287683,0.8446855624526807,0.8419114401646455,-0.4622345631127028,0.9642857142857143
50.03463333064656,0.8417720577082526,0.7277891505065827,0.8643491267774691,-0.2718617265611182,0.9642857142857143
46.55930917615378,0.3391021132098681,0.2547187986606187,0.29519605004218524,-0.3066103967062813,0.9642857142857143
12.87819080267491,0.9325348747224956,0.8376435509171326,0.8481313203249587,-0.46455184842282743,0.8571428571428572
49.53977977339569,0.23569124645336753,0.25319855554928855,0.229000429458421,-0.28053165089010995,0.9285714285714286
55.30668988116686,0.5823168713949716,0.6521582511108087,0.5041133780169715,-0.18811414686337338,1.0
51.01471906302391,0.42036512352398386,0.3130522950888757,0.37214874148775906,-0.26787821053737737,0.9285714285714286
52.086295805243694,0.5469865603282076,0.6649917679706072,0.539241094640218,-0.24564246016213176,0.8928571428571429
49.51592807900291,0.17570004041212225,0.25270400613642674,0.2261945006513135,-0.2843996427228659,0.8571428571428572
49.75485946967828,0.16966281726073548,0.23819535574440948,0.22265323917194615,-0.2822543599938427,0.9642857142857143
76.06631359101858,0.9966362219517778,0.9117840685248325,0.9442331683277814,-0.11679570569093432,1.0
48.514483599234765,0.9356994569001805,0.5085806816537026,0.2928739539625095,-0.2832254576587977,0.9642857142857143
54.60782342694231,0.2919082525234965,0.17418025743515467,0.38393090659774276,-0.22165489791263487,0.9642857142857143
53.59164807911876,0.3315698904798828,0.19729227478340153,0.23009461774413742,-0.23047617812462945,0.9642857142857143
54.12784978354044,0.7167660714849639,0.5681806256540527,0.6126608916391535,-0.20886214960157073,0.9642857142857143
48.01188075384573,0.707831761302703,0.46169469432101545,0.5123369217834041,-0.2901528421242732,0.9642857142857143
36.63446670453858,0.8592096300721642,0.7438069773067147,0.8618929314113397,-0.3670283014382148,0.9642857142857143
41.610008244793846,0.8698673156897706,0.6034635791506529,0.5315215320119288,-0.33989839050809534,0.9642857142857143
54.68631172561201,0.3518310781292854,0.1031095036915557,0.3786922025422882,-0.22116895745090526,0.9642857142857143
42.11437004371142,0.9208013350472768,0.8167241999502071,0.8775976946906673,-0.33283052835020804,1.0
29.88295329386726,0.6049362141652417,0.8092026311053724,0.9275358196150112,-0.39937514886272735,0.8928571428571429
55.3541412276708,0.8278835904736144,0.6090479341617754,0.3938254726262951,-0.18415718320622865,0.9642857142857143
42.07953549200143,0.8791797771640837,0.7948374623430664,0.7695288274868021,-0.33571822852522365,0.8571428571428572
39.56105824408289,0.180711041553666,0.7360058120298699,0.8134630440896733,-0.3533681290785335,0.9642857142857143
54.13960175135602,0.8143957419071727,0.20802685129427986,0.7055498333410511,-0.21309537857636168,0.8214285714285714
55.11489412672009,0.8839561017757819,0.5149176347102774,0.5660755337482859,-0.18465910923886683,0.9642857142857143
61.69361129342793,0.9784229632769219,0.9029135356938072,0.9337127858055196,-0.12452534375351784,1.0
29.86878444847424,0.6051544562266514,0.8055029436201467,0.8821385084497065,-0.4032816689387944,0.9642857142857143
54.05545850478352,0.5856541308740612,0.6732607253914357,0.6020054752339224,-0.220408073953666,0.9642857142857143
49.50414374528698,0.32848385395616336,0.25943532171126626,0.2393047772778057,-0.282255105697022,0.8571428571428572
54.60729175514888,0.25453415645671285,0.049803706173113714,0.36227747707653973,-0.2233849443606334,0.9285714285714286
25.56498005348623,0.8797326407386392,0.8607873923823494,0.9050119635307781,-0.4040300244679106,0.9642857142857143
45.344967244264176,0.663064005022639,0.7073185406194815,0.5591544874022802,-0.31678784424946704,0.9285714285714286
39.76207717975322,0.9249915722805454,0.49863716985980056,0.8944304971745323,-0.35041098242844587,1.0
52.66219342706554,0.4482915713558433,0.3241350011719446,0.378884192875755,-0.24885226262138285,1.0
53.03458089122066,0.3617285282853752,0.21528695955248442,0.3057133148412164,-0.23628828563368273,0.9642857142857143
81.14971846327485,0.3046697967088652,0.24182152990309433,0.2154305082047871,-0.09181800809253365,1.0
35.100659106616924,0.9758175766654016,0.6533365930916188,0.931492107179127,-0.37142047703054065,1.0
40.01077238952505,0.6308360405769685,0.7182984217481958,0.6798147747555036,-0.34956601100841744,0.7857142857142857
51.889255950860274,0.9075874419642771,0.835140998993861,0.40754187308266027,-0.24804952951943268,0.9642857142857143
49.386762557525145,0.8744068312532838,0.8316316024402411,0.9130644260962602,-0.26467436157488117,0.9642857142857143
52.13700152607418,0.31512138191078914,0.03134273518274908,0.09021885361302187,-0.2525375834336728,1.0
44.16961000298918,0.24229944959738806,0.6094403161733447,0.846021710310056,-0.3248286645221248,0.9642857142857143
49.86970353386608,0.7979871257285346,0.39890859893173636,0.8892228125403158,-0.27515269320259417,0.9285714285714286
55.01773621578164,0.6649625226659842,0.12252935669802067,0.3733584343306692,-0.2017812468665374,0.9285714285714286
38.02973738744641,0.8570008881649681,0.709842879430413,0.7429914308150172,-0.3637165356921655,0.9642857142857143
53.08899487387922,0.4539853849626218,0.33119263746140376,0.34409453650245186,-0.2353713298218914,0.8928571428571429
80.59996530298815,0.9681954855547197,0.39925821536303774,0.8907723759814806,-0.09228292892816564,1.0
25.53596486071645,0.9248496281583478,0.8544023087109636,0.8978334929668815,-0.40406013514379946,0.9642857142857143
54.741108249869654,0.42729846969520857,0.29409136791377755,0.5431175044725071,-0.20905014609352118,0.8214285714285714
23.774842922856845,0.9655857745924353,0.8669809988331681,0.6927078504109252,-0.4151025139897673,0.9642857142857143
19.952336534478828,0.9611325208014081,0.7085114853265733,0.9227064973538344,-0.4270810673860936,0.9642857142857143
35.019587361863806,0.6962131411718608,0.6144767093785574,0.7349104359696654,-0.3798725312250756,0.9642857142857143
16.964708022404917,0.9172132997512923,0.8181233651537879,0.8083886484053153,-0.4483416898568014,1.0
56.60421182686049,0.3665666494832526,0.14810571193957137,0.5225257948433979,-0.1813490391494083,1.0
55.26744545621944,0.4397114551262801,0.36002084044417837,0.35917711711822387,-0.19976876945992175,0.9642857142857143
30.348149587897332,0.8334191228707086,0.693828329601498,0.8368068875317339,-0.39901819959058743,0.9285714285714286
41.20360156259414,0.8602320531762176,0.7568640609823402,0.8979621656224996,-0.33914854480534457,0.9285714285714286
59.54904227503128,0.9155515600694814,0.6020189156845488,0.6693323150852896,-0.1475346244225545,0.9285714285714286
41.304662180684446,0.8246123032194906,0.6554569227927911,0.8959509632311828,-0.3423980662530741,0.8571428571428572
48.143085582730016,0.3859789492151348,0.4075267471571362,0.343962140875675,-0.29563491510807005,0.8214285714285714
45.36280007936337,0.9617903886221102,0.7154142459287055,0.8372307682044264,-0.3120988274088054,0.9642857142857143
44.1398365892358,0.9475129454727095,0.8280164307923167,0.6965090318954686,-0.3185811930006817,0.9285714285714286
28.505408103932556,0.775942447865347,0.8006064206681922,0.9058930854390161,-0.40446206756580133,0.8214285714285714
59.25292742746152,0.9347694715931896,0.6396003391170436,0.6269494042233515,-0.15435141778247763,1.0
54.66985800001739,0.4123518560260537,0.2382089270837163,0.36791633265811596,-0.21522497582301997,0.9285714285714286
49.531478800475426,0.18735992538486948,0.23132382776396565,0.28814943874835774,-0.28320868283982326,0.8571428571428572
23.619603763173558,0.7576318829507168,0.587614568136565,0.15189497611395628,-0.41774081821063985,0.9285714285714286
54.085969308827465,0.5153515837111128,0.3978777115920529,0.37520671287355745,-0.22401895044383888,0.9642857142857143
81.16001217114604,0.42717288352114197,0.3112445722094022,0.39533456857214994,-0.09069387456860332,1.0
77.39686433740283,0.9990276803397601,0.8872119965736228,0.949713523152549,-0.11633471928751296,1.0
55.09799935764986,0.5806123456177387,0.4461728163175876,0.2776310969754607,-0.20239294017016193,0.9642857142857143
78.87020597470831,0.9993531044425409,0.9170648132115504,0.9362343332947815,-0.11521969082941366,1.0
55.00778406616921,0.37924828770944435,0.30619646882044127,0.37460852910609094,-0.2104285327654909,0.9285714285714286
51.5908646092942,0.7644076831725914,0.37816458525060687,0.9102016106623358,-0.2543793987137258,0.9285714285714286
55.58850668493363,0.46291744684461983,0.30815836703720506,0.44094740409734157,-0.19037855168224083,0.9642857142857143
51.500836510626975,0.40479910078560116,0.32921637475130033,0.3373479163582315,-0.2588364390149516,0.9642857142857143
21.51312526791485,0.20095531969242286,0.6765701030938212,0.7739296689716931,-0.42607798561751065,0.9285714285714286
56.15215623639982,0.3620061075678887,0.1778480900623283,0.4675106963226518,-0.18858572228894885,1.0
38.680758054531196,0.9517879309522574,0.8846242376273774,0.930176864408576,-0.34356560947026604,0.9285714285714286
17.10109416060473,0.9070475066662192,0.8064257263016987,0.7693112391254041,-0.45118005960836444,0.8928571428571429
36.526327079013406,0.046657790324823194,0.5169272756965686,0.7261595238333586,-0.37327651913451876,0.9642857142857143
30.518476881868782,0.5156433736095833,0.7338346278761835,0.8644932581748446,-0.39895053859039553,0.8928571428571429
55.54716560342904,0.562830962605886,0.44255294713377347,0.3233014551865061,-0.1989595017365004,0.9642857142857143
21.792985801964956,0.5555613325860544,0.5965388928352174,0.9224100538280553,-0.421575578917751,0.9285714285714286
41.04698904834722,0.0845896531604704,0.6240808020759224,0.7671345072149176,-0.345577329112647,0.9285714285714286
54.14968163018971,0.8556437194455805,0.669570655330934,0.18948036731898957,-0.22482195381884207,0.9285714285714286
11.120949110810365,0.975706969850908,0.835611979769807,0.7920522954398519,-0.46537360908763015,0.8571428571428572
52.79172628436013,0.2623168515909126,0.28227005523607585,0.053803376019458976,-0.24921213811909834,0.9285714285714286
46.66136028539722,0.665734527109505,0.6359731733085625,0.061188876200451325,-0.30694366116078414,0.8214285714285714
21.0935218874165,0.5395853606509569,0.7497931916146544,0.9247295138818479,-0.427700901031401,0.9642857142857143
15.125136221687825,0.8098799630301499,0.621626852881095,0.5990293191722478,-0.4529940883895339,0.9285714285714286
49.72291029511466,0.12197154677173709,0.5436242673857496,0.6754966296602573,-0.27789901302327136,0.9642857142857143
52.81459586345833,0.5947671896859903,0.4162435858680212,0.4640570352613821,-0.24320521706043874,0.9642857142857143
48.08214171092465,0.4660538524228146,0.3476977280785577,0.2908278303931645,-0.2947622952131276,0.9285714285714286
43.02723030936308,0.06961308494431512,0.03447538569617295,0.08365975755623886,-0.3366321033151241,0.8928571428571429
46.02191691058658,0.37371910291992483,0.8174303377504119,0.6467914641803252,-0.30535419673315073,0.8571428571428572
51.616945623848274,0.3467084028122977,0.08668704525426776,0.1608640107046231,-0.26176749096948415,0.9642857142857143
52.06030812162367,0.9778730526309709,0.690261910888331,0.8326671597808337,-0.221418973752631,1.0
54.0974185070816,0.39527366023097005,0.4722265789367611,0.37127931414146975,-0.22562858710075812,0.9285714285714286
18.180347579348567,0.23807124120712958,0.2371269844441132,0.19627924233963728,-0.4456950527212548,0.9642857142857143
55.28335902655649,0.4783418660735154,0.36966014395231317,0.3606630852211185,-0.19885925393096746,1.0
55.731211435702335,0.7120624129497608,0.19989490065813578,0.22747522907544498,-0.19530235993593525,0.9642857142857143
20.678635137720317,0.24483052185936222,0.6645123825347063,0.9507074895513026,-0.32127342012024757,0.9642857142857143
55.56091268185434,0.2977809335899866,0.052133673759729375,0.3718187070368014,-0.19562634406526658,0.9642857142857143
41.06305615585087,0.5095313073127236,0.6770869176147527,0.7005549992381107,-0.3468200904714779,0.9285714285714286
51.51740926883284,0.8296402502069844,0.3785084646877221,0.9092422837611011,-0.255007453825392,0.8571428571428572
52.17994711839005,0.6389591018021895,0.6850942502214085,0.47813287133939014,-0.243100308259374,1.0
41.656179830582715,0.872337942974239,0.2880212880873832,0.7785789873248279,-0.3394995080013189,0.9285714285714286
30.58125491711723,0.980018585093634,0.9014604895570284,0.6532685883071745,-0.3759615167110434,0.9642857142857143
27.29428388074524,0.9704614310735139,0.9086101563261385,0.905259107918712,-0.36275585988293507,0.9285714285714286
41.2368467915504,0.9740155978484684,0.7960603730428922,0.932135340780824,-0.32445128126891565,0.8214285714285714
18.41203062704378,0.8770912169289814,0.716936356839235,0.8513026313018411,-0.44220018499450675,0.9642857142857143
40.60903544636004,0.5473766762022548,0.738233774255182,0.9292580452348601,-0.3447288240013446,0.9642857142857143
30.1398104324794,0.8210829652532174,0.8093957932589001,0.8838687424034946,-0.4000824340503004,0.8928571428571429
51.04168898138047,0.9528864336327362,0.7994781993845556,0.8463079253576095,-0.24637453696542047,0.9642857142857143
46.598585269748064,0.6495431715516113,0.32174983038163124,0.4406684943763118,-0.30515691388315225,0.8571428571428572
35.56500172438753,0.028407451645896146,0.6884584087339977,0.8173267684093269,-0.37714000974395867,1.0
51.69641472162619,0.20941438246052535,0.035818972692454126,0.038467688951178906,-0.26720637602109065,0.9285714285714286
57.851252979936014,0.9682508768661611,0.865842902353861,0.9271102738255922,-0.1541029231622359,1.0
55.3467822923957,0.9383798230049504,0.3473221963314286,0.32702923895411334,-0.19385300862326893,0.8928571428571429
55.79566268811113,0.3626230843466936,0.27983335293369305,0.4569967213777548,-0.1900807030580188,1.0
47.768408275687825,0.489466497724456,0.5129552253905365,0.8892286236611334,-0.2963265708446607,0.9642857142857143
44.3379922787029,0.9784871787534981,0.8965300134630197,0.9015450812848943,-0.3127075748446933,0.9642857142857143
44.30619481726122,0.3113436644461629,0.6159621371832187,0.7315185007970709,-0.32489725396279495,0.9642857142857143
37.698568064958394,0.5197946753196188,0.8432986706046038,0.9279634221653759,-0.3599402251347836,0.9285714285714286
20.887923971951157,0.18517954506832132,0.28340027791388916,0.23013366499072865,-0.4350864187204759,0.9285714285714286
14.93962824778985,0.9260649834719874,0.7769348315674972,0.5248265720691021,-0.45352159327419317,0.9642857142857143
51.09284826746634,0.5295395175447926,0.4002121868019261,0.4748007586774173,-0.263251390130996,0.9285714285714286
51.05751394122531,0.9737076623873734,0.870396326806577,0.8522223113103464,-0.23900476597811668,0.8571428571428572
36.68167569868666,0.8747180727207221,0.766467721973509,0.8921024105264503,-0.36661706306735964,0.9642857142857143
43.69127582124735,0.9442071786233008,0.8606965087604551,0.9197792802736563,-0.3140063305236982,0.9285714285714286
32.31586143238528,0.46630725063575507,0.8067163870298348,0.8285559185478519,-0.39508944055807155,0.9642857142857143
52.94852948982242,0.8675580677182365,0.5421369664334594,0.8608028800299665,-0.22824137024953878,0.9642857142857143
24.506751292184788,0.8302102003118391,0.6501147238548808,0.8206794705788997,-0.41179411924395176,0.8928571428571429
41.99526953262372,0.8909261422865331,0.5805860411278718,0.7207910792093298,-0.3387282331892489,0.9642857142857143
46.48263625459218,0.915347846342926,0.6716539248404938,0.8106629975302991,-0.30338160696247546,0.8214285714285714
46.626637683311664,0.9566577276801754,0.7886542649421148,0.7718818638575383,-0.2977406269035247,0.8214285714285714
52.094221645296265,0.895878700430367,0.865355340349802,0.9047038607143064,-0.23204533310032846,0.9642857142857143
18.56111973223849,0.8930818362331093,0.6831354799813879,0.9019125926504806,-0.44190874410599396,0.9642857142857143
52.19387216178632,0.9881896837953736,0.8988430455088594,0.9522255630051147,-0.13062378353342566,1.0
36.73202117419336,0.9206405057813041,0.8025392611917658,0.7820665671075228,-0.3682208932425785,0.9642857142857143
28.88974747182781,0.9611404929611492,0.7324383738741855,0.8150279233144865,-0.4046585310636653,0.8214285714285714
36.43865692694829,0.814917511316604,0.6880274985348936,0.8461036644342297,-0.37203487250422024,0.8928571428571429
41.568190660408185,0.7308295232260615,0.637518688287173,0.7406463250460893,-0.3396382576803643,0.9642857142857143
46.00094379044426,0.9663667583799503,0.6752487161192238,0.8124515383852076,-0.2987068988046642,0.8928571428571429
41.18540501514539,0.6186241686933861,0.6513412072418703,0.7565529843448935,-0.3410275852741824,0.9642857142857143
40.39596636522862,0.7419531272993357,0.9043456294123569,0.509073006866719,-0.29796330094588547,1.0
43.00644893607104,0.8658041945266833,0.8299791200781583,0.8428005833977061,-0.33169518075894616,0.8571428571428572
19.421679611238638,0.9696201051546913,0.8603030970810968,0.8375502026508174,-0.43400491160681154,0.9285714285714286
26.574394374599592,0.9520537070158709,0.8870390765070995,0.7582273007672219,-0.4059528574918866,0.9285714285714286
45.10720363668466,0.9537833935318905,0.8465609561820684,0.79272873729896,-0.30755013187418656,0.9285714285714286
50.09581740571305,0.6478094320597604,0.6961501036629848,0.7652521674110903,-0.2753441403940435,0.9285714285714286
57.160278084944736,0.6705337126893719,0.268824890587495,0.3927824636090329,-0.1738997056527451,0.9285714285714286
42.71600167898502,0.25298340205857606,0.2050106432379649,0.20867305645538173,-0.33536346049501087,0.9642857142857143
14.549348125399693,0.9528760468464803,0.8478656417903154,0.7049128086182571,-0.4557507305559271,0.9285714285714286
53.70611305408534,0.3167704514717478,0.7539804998661472,0.9151729590807163,-0.20840554046996163,0.9285714285714286
33.63018371719522,0.8336201730956335,0.35286664566995013,0.7512248405250541,-0.3842798687602531,0.9642857142857143
56.40949418665771,0.6517503119387934,0.6960190271250546,0.900502481472233,-0.17167386001097076,0.9642857142857143
15.753576993189682,0.9372777647436678,0.7380700872427481,0.5058205856328678,-0.4503859377096513,0.9642857142857143
15.891729081082817,0.9612849359978547,0.7503473496414254,0.8911583038980315,-0.44800134519014684,0.9642857142857143
52.417939421548034,0.544409868969587,0.41147572701946306,0.9513023532368868,-0.14217231663318694,1.0
26.772406407984942,0.981144830804952,0.6882869762903582,0.9246685349158398,-0.3986824594815264,0.9642857142857143
55.172754068989796,0.8855773895540066,0.4968584570841612,0.867804872214445,-0.185680796075967,0.9285714285714286
38.011167695861005,0.5068843769446175,0.6490399014270056,0.7585260064974264,-0.3643528190077641,0.9285714285714286
49.726580011265305,0.12096581877776695,0.5518305892787216,0.5639721689104785,-0.27939340225473136,0.9285714285714286
55.521726929826464,0.6493142684499553,0.44547845459355767,0.23658107563253916,-0.20014917852148142,1.0
41.710302905433934,0.605274907971393,0.6914563218820962,0.5902922423300963,-0.33960713448153174,0.9642857142857143
52.522868504748615,0.357736699288749,0.24777402964997597,0.8077049658644472,-0.23688135914739686,0.9642857142857143
51.33687021624077,0.9084917864987213,0.6107332846921528,0.28473382503049904,-0.2551409830145364,1.0
35.70845959782643,0.8633337921724729,0.905372372765689,0.4886828648414726,-0.3438690835248406,0.9285714285714286
54.210042998465745,0.6683519596658247,0.5090899417424674,0.5631709498170807,-0.21420437652499447,0.9642857142857143
15.3264240259338,0.9209410040320402,0.7202903536990233,0.6197525977147796,-0.4512841262667196,0.9642857142857143
49.027775401951516,0.6404361376400979,0.41936104901680044,0.15131979698347714,-0.2862909540996723,0.8214285714285714
51.991075684119835,0.9717841602239401,0.8442772972701402,0.8535407581827485,-0.2286763752821996,0.9642857142857143
33.08500347748412,0.6992689845030308,0.9030506247949707,0.17259146241828113,-0.38030907726297924,0.7857142857142857
47.6402464427587,0.5996113327052764,0.41767895579804065,0.20438599118508544,-0.29808024711665254,0.9285714285714286
21.37906405632036,0.8067607519774382,0.7562646866692085,0.4680892584608083,-0.4274457670905314,1.0
18.853687252356863,0.9293198411294225,0.7367206592835585,0.3572965635678011,-0.4411222308069268,1.0
14.868674898062018,0.8561090059332659,0.7572545840203398,0.9020298109727537,-0.45563566184498766,0.9642857142857143
59.0887478293997,0.9775960608722257,0.9005288886741375,0.9304707776428497,-0.13216910022027423,1.0
39.180685593211436,0.49988110686763615,0.8806932205906944,0.6485018757285643,-0.35592590593693624,0.8928571428571429
14.712631757873755,0.8529206586058687,0.8112346009533297,0.8159759952378729,-0.45428435773415726,0.9642857142857143
37.503041075106566,0.28167772406691616,0.45588554341731063,0.5326742454012933,-0.36930745614424054,0.8928571428571429
48.64325589523536,0.8433787425473589,0.15948887753525706,0.7582255611365609,-0.2896888883968193,0.9642857142857143
53.896150054074,0.9504132806066105,0.8502899885348845,0.7653779851621397,-0.2057744360201186,0.9642857142857143
50.94723142376582,0.9720284771441352,0.8504590985672152,0.9048539615914625,-0.23813285154775835,0.8214285714285714
20.363615448672718,0.9819477784306796,0.7840512927886699,0.7817881481195794,-0.4297612034240808,0.9285714285714286
38.68760883311419,0.9488326984072005,0.8867173943081299,0.7633889888644514,-0.3522283683409532,0.8928571428571429
35.632449693665876,0.9189050612641457,0.8273892660690125,0.9033753948791557,-0.3696768213475773,0.9285714285714286
48.08541046860712,0.9069618279225276,0.5872086166493404,0.7759385904174426,-0.28949876496077387,0.8214285714285714
36.11492788801568,0.8621387237675141,0.6809829076811166,0.6459504114865958,-0.37143336019835105,1.0
51.229485762444,0.8982098416949856,0.8390849052206981,0.8739209627317048,-0.24886284507440085,0.9642857142857143
52.01782775543566,0.6964004663993846,0.42637222387735024,0.2753446616843381,-0.2483531843985944,0.9642857142857143
35.98730492440006,0.9833845112836256,0.886509962058988,0.8288380970992026,-0.36882966164900294,0.8928571428571429
45.18213881458139,0.7288688684460328,0.7599260954632513,0.8130277416270784,-0.3155100185181651,0.9642857142857143
40.705443732485456,0.8697679792311617,0.7372154802863065,0.9154015112866184,-0.34742811029828585,0.8928571428571429
41.270388251056126,0.9555200759206806,0.8549678696598952,0.7939533106003664,-0.3284367353512102,0.9285714285714286
19.901454180778572,0.9844819441658166,0.6324948670030583,0.6752106633694681,-0.4293013890921449,0.9642857142857143
38.6340043830094,0.9103614203802141,0.7367722946254331,0.8047325251840121,-0.3574786266999717,1.0
39.07285889814709,0.9608729728002577,0.9071868741360206,0.8145617744428442,-0.32285090721440246,1.0
42.89376506454195,0.9608795394735608,0.7954920233023608,0.9142072318488139,-0.31756845359253666,0.9285714285714286
41.018344143048026,0.8474820893136632,0.8525843407128729,0.6852319521601857,-0.3324301303384622,0.9642857142857143
34.14436681752897,0.7241941606374467,0.703970137795001,0.809296190122358,-0.3833082890296419,0.9285714285714286
48.861012231607944,0.9818804392320118,0.8619400460855451,0.7190495603132024,-0.2701401645692819,0.9285714285714286
45.55761059684631,0.7242041535823013,0.7187252845414147,0.6703907667996902,-0.313729500277755,0.9285714285714286
51.26719470163176,0.9875637766407049,0.7982565620137612,0.8926316188666866,-0.23791849769295745,0.9642857142857143
43.00332991286573,0.9080703193224329,0.6133619862981374,0.8993289123281561,-0.32227285150331925,1.0
28.076777728048686,0.9827158904309061,0.8873364795491628,0.842327602837801,-0.40179874232397544,1.0
39.51318595648538,0.98584950015372,0.8154845459130325,0.7448826572746484,-0.34886532868928094,0.9642857142857143
19.440318858104522,0.9359976728240323,0.8719477352501486,0.9014796130788248,-0.4242781380345675,0.8214285714285714
47.05817012794391,0.890128242479352,0.7501517043972825,0.9107555506703094,-0.29109612779719046,0.8928571428571429
37.72300858266793,0.6382764709710016,0.7184805610123104,0.8285742563211944,-0.36656031898149355,0.8571428571428572
49.80120048006236,0.9194773437718174,0.8178526212331249,0.8661105341385681,-0.27280182565641586,0.9285714285714286
