hydropower revenue,atomic plant reliability,baltimore reliability,chester reliability,environment shortage,recreation reliability
64.49459185299199,0.5669216937168341,0.6139005729069844,0.3743470855435883,0.07842479139554469,0.9642857142857143
77.17449514953981,0.926825623508828,0.7024668832135494,0.9310534118049385,0.0888781109410666,1.0
70.8301883810346,0.8261938036174858,0.7586381761509734,0.7297673369875297,0.08765572535572722,1.0
71.44612546306617,0.7937330843740336,0.8029973467295842,0.8495933228589126,0.08891773524972099,1.0
72.73255113232442,0.7298256805648424,0.35499051620531247,0.7129807908730325,0.07682407981696836,1.0
70.32408192991652,0.9263085984821612,0.8621771657318053,0.8810131352957089,0.09105881449386317,1.0
68.00612142388708,0.9341189717690401,0.6240943056786293,0.7317058642095047,0.08343455871205989,1.0
68.37366601112242,0.8917787502351738,0.7610733985111647,0.860767709599955,0.08771667461290132,1.0
78.06566382885559,0.7658213619267068,0.3920049795591127,0.6606823362819565,0.08142566714872466,1.0
68.31260007574444,0.9074280388199873,0.7528859022967508,0.5938344654456167,0.08549432171933183,1.0
69.07895898375317,0.9662545402987615,0.8269393312047614,0.893139265838139,0.09043356587277285,1.0
71.53398728455329,0.7889339039570984,0.7236878187709587,0.7349101104034048,0.08437428765643194,1.0
75.78135134048235,0.9508704812351413,0.7329397303391523,0.8264478662110224,0.08767060830069741,1.0
77.45490259974012,0.9869296199864942,0.872551128376505,0.9113644467068553,0.09521422595333014,1.0
74.83410412494855,0.7680606375274271,0.5546774973353774,0.7874664948876088,0.08245491454429474,1.0
78.00756220707032,0.9933579993130712,0.8561736415570603,0.8863409968591326,0.09571314611198353,1.0
72.6551226860101,0.8615473684126691,0.6803380558567117,0.7879876784874112,0.08352224789717898,1.0
46.116473621247856,0.16735326226166303,0.146146434485063,0.19193909376050525,0.03475273365669463,0.9642857142857143
66.8452532956783,0.9217309830212159,0.8736511409504645,0.858224420424393,0.09085863110556056,1.0
78.24080548173636,0.7627315710208292,0.4135480115669982,0.740144077824401,0.08230932372703213,1.0
77.89103815425226,0.9933872033453446,0.8562271954790767,0.8864614912939395,0.09392938272110905,1.0
72.5775263925706,0.4172960069762868,0.5503794458575879,0.6344704861467594,0.081624164079264,1.0
68.52921224982589,0.8651014361161454,0.802849306790573,0.8856644727606658,0.08905271978710433,1.0
67.62378060523963,0.9797480480638195,0.874541105645134,0.5268072660625976,0.08960341358264129,1.0
79.06331556013639,0.9941770621251974,0.8481158496031808,0.8030538136675708,0.09493278773967309,1.0
67.11469019947113,0.9440542627080604,0.3657889629658282,0.4259397301246675,0.0778676816648485,1.0
