hydropower revenue,atomic plant reliability,baltimore reliability,chester reliability,environment shortage,recreation reliability
68.9649240668125,0.6830737319577783,0.8330555077252876,0.7023422619312838,0.08891461313050622,1.0
68.55919315535517,0.9668593688510521,0.4826628498079099,0.8734382812804378,0.08037875964224821,1.0
76.69732966957461,0.6095035659665492,0.4644734840171259,0.7164852208911134,0.08286129264690344,1.0
65.71736791635504,0.7338664139158242,0.6031351270525328,0.644874455848883,0.0805694222438889,1.0
76.97923313101913,0.9833018805411325,0.8707965770540622,0.9040803200854209,0.09118127400704186,1.0
65.2912375673373,0.7376330428402978,0.6073906492206974,0.6132217828865296,0.07976866707529628,1.0
77.85943879308321,0.7648728218832301,0.42989299436000655,0.7037294804325247,0.08309999582024108,1.0
77.84229414544889,0.930297153160823,0.6291630700547777,0.9063018725445008,0.08716788188620248,1.0
76.08590383900592,0.7286952609150765,0.44642253051558967,0.5714115443852359,0.081923042244848,1.0
62.01181770945146,0.7467708439466247,0.675919097160982,0.5925635556030207,0.08195686260312626,1.0
70.59390549889042,0.6498783173768791,0.7095692325000833,0.560464656271457,0.08525170386027024,1.0
62.02653986364939,0.7621196407883934,0.6589943339483855,0.7023729123584789,0.08231663234055824,1.0
79.54642156474206,0.9799825661823706,0.8553953868275449,0.9024649959680954,0.09351482437054197,1.0
76.34675993211984,0.6848514981793669,0.20589469758137482,0.3963429558559383,0.07775122313319192,1.0
70.95620998543714,0.9061537570499032,0.7142358027565631,0.8303432570070528,0.08727785858615537,1.0
72.07431793167223,0.8610632852209115,0.6834113459811072,0.7965930771685359,0.08394704805975405,1.0
65.62662529396653,0.802644832408059,0.3817764600131487,0.8859067171817029,0.0784559781771605,1.0
70.84009079694769,0.6857679567328938,0.5840281708684354,0.6405573968683809,0.08034234786430226,1.0
77.06797653808003,0.9790513422042951,0.7523663355053629,0.9021242899045264,0.09192201957783298,1.0
71.19201459833153,0.8028910337927437,0.6825632809170878,0.9221321863173353,0.08696851422983144,1.0
79.28715575285275,0.9862353710471855,0.318776874941334,0.9438269087167321,0.08514564396049396,1.0
73.74567220350971,0.9597314135675253,0.4205708996832868,0.5769959187093379,0.08167491687850727,1.0
70.39054557634259,0.9867853141021327,0.5029611923653182,0.9083388161213164,0.08449782580084454,1.0
77.39701080609794,0.8573596306443624,0.4752923827169698,0.7449428081740991,0.08431429718842547,1.0
71.35289766719369,0.9985034437454272,0.6412867814453321,0.5044481317030858,0.08315636145621447,1.0
65.27644290709958,0.6911904055738441,0.45632116136686235,0.865311348020825,0.07892006636747644,1.0
78.4149907804721,0.9828173981145603,0.7783007575306029,0.8608459918211241,0.0901372164146377,1.0
75.41678897311616,0.9726971088640329,0.3516239704548357,0.5797570684807448,0.08378450573815249,1.0
80.15614370358459,0.9824374945420532,0.8572188739835823,0.9052423017717907,0.10244826729917055,1.0
70.82644229048671,0.8871953676936657,0.8021530761680588,0.9255254184935736,0.09031898766165442,1.0
69.71335144999149,0.7569961502899076,0.5736028775270993,0.8131954029115388,0.08190383241732101,1.0
78.40502233952317,0.9217621884988155,0.40398913939690784,0.6508421699031398,0.08267521503285707,1.0
78.01558653855312,0.5151564467947533,0.1504161173735589,0.7812988603627937,0.0797613644260513,1.0
79.57718361289734,0.9223834607415725,0.5677323808179185,0.8854629871025919,0.08877749096985477,1.0
77.85301613687892,0.9934805702816828,0.8390892404577863,0.9284805524568802,0.09215687891388492,1.0
78.04669988160192,0.8413034005137857,0.004993564193577352,0.6073407415337376,0.07989716550548875,1.0
66.3878754096286,0.7109538683543491,0.6507731583236024,0.8879048653017467,0.08388085163270569,1.0
64.93213935598509,0.9232536687316445,0.5679611766172703,0.8914548949190908,0.0826556284954683,1.0
63.39735584569712,0.6994977520205551,0.754440029679677,0.8788106984642658,0.08794674144395342,1.0
73.04529773877874,0.9749102877810795,0.7926496519898653,0.9443870864567856,0.09018420639246645,1.0
62.62882623870616,0.3360981009150487,0.22120920788128087,0.9077070316775814,0.07555350370619922,1.0
72.12762728499109,0.6738071370213088,0.1423824748419916,0.9124210983247585,0.07636957756574203,1.0
66.16129109499613,0.9962494468595201,0.6343049368121693,0.4834319054302598,0.08296910830794745,1.0
67.01123819260867,0.8067267892195046,0.7236416188712029,0.6592414630787118,0.08518002020180138,1.0
78.77880205224155,0.976999020762708,0.6186835808234502,0.9460944517621865,0.08963292276401262,1.0
65.49909502642312,0.7350103216022651,0.5512905885830459,0.8402365901619167,0.08077110089393866,1.0
68.96400650638493,0.9627042524242281,0.8742163434723139,0.5888195999298536,0.09025730002642919,1.0
67.85562562667013,0.787436968537864,0.7037071027594806,0.6130080483575685,0.08585191655400189,1.0
80.55797966264412,0.9762651408863177,0.5990203557757026,0.8703552574031194,0.09264346776705291,1.0
68.27582349629826,0.5644490700531615,0.4025184402581861,0.38352169088603116,0.07694515108820174,1.0
70.43330343732421,0.41491235481988203,0.3226361389647342,0.7341624852715476,0.07466744465315518,1.0
68.67917537709444,0.7681625334877326,0.42310237009261986,0.906103792409394,0.07862955729103636,1.0
68.55085951315665,0.9987639733870756,0.6523950849564669,0.917672462309022,0.08692025469135249,1.0
80.09490044849247,0.9251794157530625,0.7524472744463584,0.8757005603709443,0.09000410577904384,1.0
78.5006382932763,0.3604155271675999,0.10857055622698963,0.32396351091479547,0.07894314899114857,1.0
70.5262686920443,0.9824273490088977,0.8023110299235529,0.8826179039571347,0.09007606045086546,1.0
79.53724182837225,0.5267036051141191,0.5278741414497633,0.5406619495792093,0.08553298378343376,1.0
79.52812870381709,0.988203151073966,0.6869367072812603,0.9001874129308811,0.0928060569045227,1.0
72.24703895386563,0.9832875391974071,0.6801517492277013,0.9316420224006985,0.08732540142357799,1.0
77.55207093508324,0.8774956254232978,0.04344952761704008,0.7373902564694613,0.07984128202082585,1.0
73.01090787104447,0.4773171423813769,0.20922008067656395,0.7997440753147461,0.07583989674577732,1.0
75.05216671111948,0.971812489891619,0.03307982398668838,0.8831503225985107,0.07819540606382633,1.0
79.86078226042376,0.9805043184107267,0.6341362038688235,0.8911872782915982,0.08946409839799357,1.0
69.4413790210548,0.49323890071819293,0.5578424314742094,0.3791538377017526,0.07698923199505488,1.0
70.53740764213,0.8300733405283627,0.19554100376306557,0.8625139133164957,0.07592183420083713,1.0
79.98516531154425,0.9963403073378069,0.6847766220314995,0.8988374863137697,0.09006882351397176,1.0
75.56122369153188,0.4898167473107034,0.5579187621628797,0.39888846028713576,0.08179344330512352,1.0
69.94617518885681,0.9887687436906818,0.7319992830250557,0.6175634094287461,0.08689956832220327,1.0
71.16100453922276,0.5324899318950435,0.5537245414610142,0.3785432984205718,0.08093875316246274,1.0
71.1366265947152,0.7594673201344692,0.3985003923737067,0.8289276827833483,0.07576042223633983,1.0
78.53684120163103,0.7477539710932388,0.10268278681157358,0.6492023530424492,0.07940831139359891,1.0
70.15022288285265,0.5078538823435547,0.5657902820129032,0.3993487524154333,0.0797435066551815,1.0
78.029475255722,0.7780544961237033,0.35304363371036684,0.8973914657405404,0.08178277195982113,1.0
72.05206691332897,0.8717764329996459,0.7087206755296604,0.7338284816577998,0.08770477092036595,1.0
71.2045436148962,0.6603817397223558,0.8513286013768088,0.5698887649860558,0.08922880243538397,1.0
77.54632694824559,0.9997119953068431,0.9025249741917571,0.9410661287346043,0.09498205817856079,1.0
77.13676135840564,0.7780595027667228,0.0976946031459763,0.47732473599816616,0.07784205955770358,1.0
75.79596865456634,0.5533429350093554,0.2766881771561559,0.31261879365094614,0.07784598301850522,1.0
80.02154447200199,0.9446455194219808,0.79451924082928,0.9015722113247128,0.0958995865341684,1.0
79.59170508700046,0.41886814835682795,0.33958186871599233,0.9241637347813926,0.08622258494646809,1.0
73.8065734416256,0.902461426422776,0.41986614154789975,0.9234412253999882,0.0815096894670293,1.0
77.53578103011162,0.6857967942709429,0.4779023464296539,0.5212359699785165,0.08482572549829691,1.0
78.61572003137212,0.8416986783159208,0.009515427027372226,0.4154912951363561,0.07997989185085393,1.0
76.16799467678055,0.7723658475980663,0.3731613941053318,0.6852459725717748,0.08053223898073976,1.0
