,nfe,improvements
0,100,16
1,200,26
2,300,43
3,400,62
4,500,72
5,600,83
6,700,98
7,800,111
8,900,121
9,1000,127
10,1100,138
11,1200,148
12,1300,157
13,1400,164
14,1500,171
15,1600,174
16,1700,182
17,1800,184
18,1900,187
19,2000,193
20,2100,198
21,2200,205
22,2300,207
23,2400,213
24,2500,217
25,2600,222
26,2700,227
27,2800,233
28,2900,243
29,3000,248
30,3100,250
31,3200,255
32,3300,257
33,3400,259
34,3500,260
35,3600,267
36,3700,269
37,3800,273
38,3900,278
39,4000,283
40,4100,287
41,4200,292
42,4300,295
43,4400,297
44,4500,299
45,4600,301
46,4700,306
47,4800,309
48,4900,310
49,5000,312
50,5100,314
51,5200,314
52,5300,316
53,5400,320
54,5500,322
55,5600,323
56,5700,327
57,5800,327
58,5900,329
59,6000,329
60,6100,334
61,6200,336
62,6300,338
63,6400,342
64,6500,342
65,6600,344
66,6700,346
67,6800,347
68,6900,352
69,7000,353
70,7100,354
71,7200,355
72,7300,356
73,7400,360
74,7500,361
75,7600,363
76,7700,363
77,7800,364
78,7900,365
79,8000,366
80,8100,367
81,8200,369
82,8300,371
83,8400,372
84,8500,373
85,8600,373
86,8700,378
87,8800,380
88,8900,383
89,9000,384
90,9100,386
91,9200,388
92,9300,389
93,9400,389
94,9500,393
95,9600,395
96,9700,396
97,9800,398
98,9900,401
99,10384,406
100,10896,431
101,11408,455
102,11920,488
103,12432,529
104,12944,559
105,13456,597
106,13968,626
107,14480,648
108,14992,664
109,15504,677
110,16016,698
111,16528,715
112,17040,734
113,17552,753
114,18064,771
115,18576,782
116,19088,800
117,19600,819
118,20112,836
119,20624,853
120,21136,866
121,21648,877
122,22160,891
123,22672,902
124,23184,917
125,23696,932
126,24208,941
127,24720,948
128,25232,955
129,25744,965
130,26256,974
131,26768,991
132,27280,1000
133,27792,1013
134,28304,1025
135,28816,1037
136,29328,1047
137,29840,1061
138,30352,1080
139,30864,1092
140,31376,1108
141,31888,1120
142,32400,1132
143,32912,1143
144,33424,1161
145,33936,1176
146,34448,1194
147,34960,1207
148,35472,1224
149,35984,1232
150,36496,1243
151,37008,1258
152,37520,1266
153,38032,1274
154,38544,1289
155,39056,1298
156,39568,1310
157,40080,1320
158,40592,1330
159,41104,1339
160,41616,1346
161,42128,1355
162,42640,1366
163,43152,1375
164,43664,1383
165,44176,1384
166,44688,1393
167,45200,1399
168,45712,1403
169,46224,1415
170,46736,1428
171,47248,1436
172,47760,1442
173,48272,1452
174,48784,1458
175,49296,1468
176,49808,1477
177,50320,1490
178,50832,1499
179,51344,1506
180,51856,1509
181,52368,1519
182,52880,1529
183,53392,1536
184,53904,1542
185,54416,1547
186,54928,1555
187,55440,1559
188,55952,1565
189,56464,1570
190,56976,1576
191,57488,1585
192,58000,1598
193,58512,1606
194,59024,1611
195,59536,1617
196,60048,1625
197,60560,1636
198,61072,1645
199,62724,1651
200,64244,1696
201,65764,1747
202,67284,1827
203,68804,1912
204,70324,2005
205,71844,2096
206,73364,2166
207,74884,2246
208,76404,2307
209,77924,2357
210,79444,2415
211,80964,2472
212,82484,2521
213,84004,2577
214,85524,2628
215,87044,2664
216,88564,2699
217,90084,2741
218,91604,2784
219,93124,2823
220,94644,2859
221,96164,2889
222,97684,2922
223,99204,2949
224,100724,2986
225,102244,3014
226,103764,3035
227,105284,3054
228,106804,3078
229,108324,3102
230,109844,3133
231,111364,3158
232,112884,3177
233,114404,3196
234,115924,3219
235,117444,3243
236,118964,3257
237,120484,3274
238,122004,3288
239,123524,3299
240,125044,3315
241,126564,3329
242,128084,3348
243,129604,3367
244,131124,3381
245,132644,3395
246,134164,3411
247,135684,3434
248,137204,3450
249,138724,3463
250,140244,3481
251,141764,3498
252,143284,3514
253,144804,3530
254,146324,3546
255,147844,3561
256,149364,3575
257,150884,3586
258,152404,3601
259,153924,3612
260,155444,3630
261,156964,3645
262,158484,3668
263,160004,3692
264,161524,3707
265,163044,3722
266,164564,3736
267,166084,3749
268,167604,3764
269,169124,3772
270,170644,3783
271,172164,3791
272,173684,3803
273,175204,3821
274,176724,3839
275,178244,3859
276,179764,3874
277,181284,3889
278,182804,3901
279,184324,3910
280,185844,3922
281,187364,3934
282,188884,3947
283,190404,3964
284,191924,3983
285,193444,3992
286,194964,4005
287,196484,4024
288,198004,4034
289,199524,4041
290,201044,4053
291,202564,4065
292,204084,4073
293,205604,4091
294,207124,4109
295,208644,4128
296,210164,4136
297,211684,4147
298,213204,4157
299,217610,4168
300,221458,4246
301,225306,4350
302,229154,4514
303,233002,4727
304,236850,4945
305,240698,5135
306,244546,5278
307,248394,5403
308,252242,5526
