hydropower revenue,atomic power plant reliability,baltimore reliability,chester reliability,environment shortage,recreation reliability
64.10989054208534,0.9787428719296422,0.634945620931666,0.8749712190066696,0.0798395588913463,0.9642857142857144
56.4936000989637,0.7479578426271497,0.5374182469504739,0.9021082279741882,0.0479838925517396,1.0
58.22991863241671,0.434191101133295,0.4770849142537009,0.905271011728791,0.0467806111205956,0.9642857142857144
60.70032531373112,0.9414033521897424,0.5547872830185193,0.902551654887402,0.0766233026659787,1.0
60.53150699351786,0.4973233151815311,0.1890036390527233,0.2868227893771449,0.0454030304126045,1.0
60.62238840569523,0.2096158044266541,0.2842068551179809,0.9223040506883232,0.0688570973376491,1.0
61.856100841167255,0.4006993393361917,0.1018881574724948,0.1515743773381782,0.0697779254093465,1.0
77.93143621750104,0.973188758970061,0.0800244423518309,0.7690479457263408,0.0797321920493846,1.0
57.6505843994307,0.3241625645005662,0.3016311675309394,0.7696318547480449,0.0389320111948594,1.0
56.40083729076424,0.1435556370386443,0.2709230285752699,0.9190443923185634,0.0395024621623337,1.0
61.55299061910275,0.3671318300702546,0.2002965988157067,0.2231780516739423,0.0689580565872252,1.0
60.6409217663355,0.268314347673653,0.210679258053014,0.0864300695901047,0.0490379778678491,1.0
56.67316822911589,0.4769148792947095,0.3167058909636562,0.8343790165300525,0.0390280500802949,1.0
77.7063882233502,0.8392265549251002,0.4032764390054711,0.1944835345701229,0.0781470631025619,1.0
70.60280648087041,0.97988385743734,0.8009333507363112,0.9213184160982582,0.0892013054130806,1.0
60.52007446636652,0.9469311745333996,0.3771417707398123,0.8263266856719698,0.06681442230083,1.0
60.034739860079846,0.7672778640073842,0.6644934480607794,0.9143761953826464,0.0681310093776001,1.0
59.51490949272616,0.8762525055398475,0.581021978032504,0.9097545657474322,0.0674835727756746,1.0
54.31125317727294,0.9158883312107824,0.8241548374257519,0.9091348719759949,0.0486203489077798,1.0
71.01955602965992,0.7800605884589064,0.8196542484549777,0.9115307694553392,0.0890886719254933,1.0
36.25261779491853,0.9023868068473098,0.4287128252048013,0.7234828006586961,0.038425364357919,0.9642857142857144
58.20623680614587,0.915859900101245,0.7109918866308153,0.6672291468847878,0.0479935850789124,1.0
58.78711012756703,0.8143861291825053,0.6533491417369132,0.7320373397847715,0.0489018423076491,1.0
61.1155184455418,0.8954011342187052,0.476127999683006,0.6070756184263291,0.0666520130175906,1.0
60.70321194577235,0.8896966222207151,0.5509900948611902,0.8075054646784916,0.0686687925144092,1.0
61.16577966718634,0.6298925502557218,0.7245837116869465,0.5417666561580678,0.0773471457039347,1.0
60.12823491958386,0.927015054196275,0.8127550181836404,0.7118602582286728,0.0759892912321401,1.0
59.8722863372354,0.9345249916383472,0.8532764064844048,0.906237771610385,0.0762036296830884,1.0
58.15491685751202,0.7987563321801564,0.903273409885118,0.8234017906381309,0.0761304502750263,1.0
56.43511408595144,0.5636553665216819,0.8540848286665198,0.9025801841610768,0.0572245511140909,1.0
59.85010897818431,0.8039292161000082,0.4716240972491251,0.7123467954905655,0.0489265802586647,1.0
77.98533532003648,0.7754808005500438,0.2821200690708391,0.808949500286816,0.079601440905908,1.0
57.025725273813606,0.639751373758672,0.5365039328147521,0.699948358047549,0.0395745328967762,1.0
44.02514677559182,0.9235913754072944,0.9095122883799208,0.911074463318804,0.0570670854709544,1.0
59.118137042637,0.9271030884122032,0.1197824449522401,0.7696214092677612,0.0450757099404109,1.0
57.23703131890103,0.8737041829061751,0.7615877156890454,0.8666106209344212,0.0479573298645529,1.0
59.091891600298965,0.7985086351592663,0.6605295201731701,0.7193979559426966,0.0492676460159074,1.0
60.963199662482,0.855965001895341,0.6182775913394873,0.7400153066320164,0.0692502405184726,1.0
67.62263613357212,0.2532842264165721,0.9091719422604704,0.9002606506773828,0.0897936039964696,1.0
56.96259542471352,0.9350535945848936,0.8161817720427502,0.7006716030415758,0.0470744561390653,1.0
60.15322029281983,0.967723624827238,0.6348806002874232,0.9249387653763176,0.0778854991225236,1.0
80.78265077784516,0.9979692278023924,0.90742679353957,0.9329985169577636,0.1085795832130699,1.0
60.73523415237155,0.8859534826633693,0.7223063913189132,0.7364204839318582,0.0784676641005603,1.0
55.70316771653484,0.641588633038152,0.6478634321478884,0.901984982768156,0.047504944751992,1.0
56.43954538676238,0.8418637962572023,0.2855350594511749,0.91771629183069,0.0494626629435898,1.0
57.415423221084986,0.9344821326476732,0.792614530377179,0.7000157055946044,0.0463228651643918,0.9642857142857144
56.98824593446553,0.3522999202857649,0.7025965833306801,0.926394966443419,0.0498983523028147,1.0
59.86053512070493,0.9245454091674592,0.3367123911096062,0.90964814183421,0.0635076303403215,1.0
56.55796419788472,0.7336083087321844,0.5013537377542602,0.5709856326426589,0.0390305519578209,1.0
59.21355899201199,0.8076292871457796,0.5497669958201286,0.8299501601388961,0.0488209577556793,1.0
58.74274320936009,0.8198672361072401,0.8062797881511518,0.8065677228913398,0.0574732158200824,1.0
59.01214646235189,0.8341549902710861,0.6556967284004321,0.4338679447157126,0.0490332467951457,1.0
59.00276814221546,0.9226357573550622,0.8158218344152546,0.5010528516287692,0.0594222473545716,1.0
59.18710899801892,0.963890142534675,0.3439536627167459,0.9047573145628072,0.0593951556767129,1.0
80.60323789710398,0.8334365387438291,0.5139845303864881,0.912898111858229,0.0931579141899514,1.0
59.24577178878833,0.9297021049390088,0.6900751946210076,0.9286681503447064,0.0688208713722486,1.0
55.990332869656,0.392409289682762,0.6209532023708891,0.446945815846722,0.0397270321038608,1.0
58.07014209637208,0.3491232429719058,0.7267936206359383,0.8567193754989489,0.0487513701429708,1.0
60.20451115211496,0.8459321914359407,0.6645476406393174,0.8258923919329481,0.0685157625580125,1.0
57.906230633394685,0.7728627363310528,0.7255334508349042,0.8567022707280108,0.0490039254285519,1.0
53.50122771385213,0.562210694351618,0.9103800000186604,0.9021103412221596,0.0778649494113026,1.0
60.95439390150164,0.9536440253093336,0.4134873152313571,0.7055878442027895,0.0663504058285576,1.0
79.29154693580038,0.38620153713836,0.066913033739656,0.3372283693713951,0.0775130421747753,1.0
78.24105194520457,0.3424074222027007,0.2215760394753966,0.6299472239750912,0.0794235823367472,1.0
55.80381241431214,0.8425311660220844,0.5388679816948981,0.6916408633863389,0.0388787956481882,1.0
56.78410634841121,0.7009730030712709,0.6184362292442176,0.2697068627847889,0.0395719029729696,1.0
57.64435811295994,0.932182494772228,0.902872592059078,0.9162636811246178,0.0887908676662524,1.0
61.15395208558044,0.9435598565553008,0.316763683363499,0.4201140499118961,0.0675696337856244,1.0
59.693808004993606,0.7036150595168851,0.5035177333049693,0.5332937694113202,0.0458527850244026,1.0
60.31296221436799,0.9636837650200344,0.6006086860415346,0.7981782837776903,0.0694407429093271,1.0
60.14527836919433,0.8288159253157228,0.7352319586961739,0.8408729361476391,0.0749794257096005,1.0
58.41139304270345,0.8755332335417819,0.9029290826527796,0.7585741974244677,0.0792491529607113,1.0
58.79905082110157,0.908328418424868,0.6077261594407857,0.6772941776940384,0.0470707209428131,0.9642857142857144
60.20266879953783,0.8118658866456868,0.5337017488069034,0.4589889092123659,0.0586872473345202,1.0
55.02389514022372,0.8963409322375587,0.6168681128840902,0.7457869791132988,0.039398042745029,1.0
59.08430397675037,0.9208163679102872,0.698801706057115,0.7116557848388017,0.057961889264871,1.0
60.16085064742832,0.8501231804799916,0.7183744076283429,0.7387034002055943,0.0669789110839521,1.0
60.107023152400416,0.814491007662309,0.4440536625514473,0.7203869865700175,0.0577629040016881,1.0
60.16623445173375,0.8059404169483064,0.384425622099907,0.8171816346536247,0.0589040117469768,1.0
60.52451444645346,0.8513417426019909,0.3275409927773981,0.6398722100803814,0.0574290606384089,1.0
57.80964914455727,0.9338254396280532,0.3252869503994456,0.6925200614804198,0.0386554463823022,0.9642857142857144
59.90704397138528,0.9139651223358304,0.4930191567801604,0.8397660105921706,0.0582727935355864,1.0
60.6135203215928,0.7731152668789837,0.7304781204778943,0.8607206407937426,0.0769265578577059,1.0
60.953215062572674,0.950701634109032,0.7210724300945346,0.5048276211956594,0.079084729959519,1.0
57.04197359277901,0.810682929186785,0.5202581205504807,0.3323397982731125,0.0399497183404544,1.0
80.0980189712673,0.9966382393235064,0.9089820483819072,0.9328796286257692,0.0967357045669402,1.0
56.4320857900851,0.9726562784165994,0.8001986245962164,0.811240812817931,0.0438177956710435,0.9642857142857144
59.8242847232354,0.9103644215283728,0.2302747520428576,0.1252189328353778,0.0477357606639146,1.0
58.56794181693438,0.5884567830729139,0.2712368666879245,0.6173113663463925,0.0398394973089449,1.0
59.30802101825317,0.929688626154354,0.5348565690770589,0.8474824459744137,0.0513398529342021,1.0
57.15643531399097,0.9470012656946104,0.8290249137866089,0.3766221856064946,0.0481488212672181,1.0
60.13255815238326,0.8591285120289388,0.2302220796252186,0.255878277670943,0.0478672204416894,1.0
60.065827673652,0.7107319773634598,0.2981855209022654,0.5300788758182077,0.0492643879618896,1.0
60.07215769032474,0.9488588536252832,0.914688391757096,0.5699311861256666,0.0894958775556224,1.0
60.01788210413342,0.7239113996548603,0.3989394593757527,0.4904276237090093,0.0499364379104208,1.0
59.066511128050855,0.9374754254122478,0.4487437805376147,0.4231285307907746,0.0490974248589847,0.9642857142857144
59.84387530219092,0.8837443957439977,0.509035228459469,0.5380507334413582,0.0586081053246284,1.0
57.03173198000295,0.7108257580792094,0.4752635112917585,0.6093684942552535,0.038376570480397,1.0
55.83872281310856,0.9634825423070172,0.9000974952726641,0.8334395605870824,0.0599242765040596,1.0
60.22491712464407,0.7535674392563914,0.8033043196556683,0.7277179186927857,0.0698000770735782,1.0
58.3077397470236,0.7015770445958379,0.2927471705309071,0.6380455196006072,0.0377661941825887,1.0
56.68748345128351,0.9808944331535876,0.4973354791078773,0.691550997919136,0.0386994746627129,1.0
80.59815759071904,0.9365197291194118,0.6044678860819647,0.7805845098475656,0.090691548764658,1.0
60.52800718075065,0.9833266955032256,0.0821280103619436,0.1511982026905319,0.0583079086566966,1.0
80.03628563503158,0.5654406714092163,0.6563340749911054,0.780345854799686,0.0868389920298171,1.0
58.55449584922591,0.7495646466589009,0.704984201037918,0.5516280171031723,0.0489142250981548,1.0
55.74333259704953,0.9678047134872596,0.8448274049080599,0.9258971439437188,0.059458690902142,0.9285714285714286
58.70610175414905,0.8969519067836211,0.2786094510210315,0.3384656419543217,0.0399895087842912,1.0
59.00104419708797,0.829062857558047,0.7196556717974611,0.7141130455644775,0.0564766857313997,1.0
61.09809851212436,0.8645434843716154,0.3819822308509795,0.7731945413992776,0.0692940442161808,1.0
57.72329101024735,0.8445542552880217,0.9107120555785864,0.8505724766179391,0.059724170815616,1.0
57.29265465891736,0.9735707291963752,0.9127035931293094,0.8124577802269017,0.067288011684328,1.0
60.54451007636386,0.8171994005133713,0.4313647329409943,0.2635097006105336,0.0568201831294374,1.0
60.2593267085629,0.8666850700441746,0.1319824980602796,0.3664046744508055,0.0497431383518744,1.0
60.085012401102105,0.6718281812057572,0.2658444238891783,0.671824826540041,0.0477023109395176,1.0
59.42904667752573,0.5979067046873416,0.1478665062301745,0.4226229085147824,0.0397018009848888,0.9642857142857144
59.67900869954177,0.7942940241696883,0.3927967042105992,0.8422929496599729,0.0489481369374972,1.0
56.08063946769064,0.886120427549749,0.3105239808716725,0.8137241972475329,0.0344069080116666,1.0
57.99287488827511,0.9807995000254188,0.9099730779290812,0.874421739183518,0.0789250788385998,1.0
57.45067951756956,0.8523959984118404,0.299499242991405,0.7118647752586881,0.0383994765086002,1.0
58.556340565946485,0.6068578491009563,0.2732558817291052,0.498507279172811,0.0386986058789293,1.0
57.98209051413359,0.8149855182446909,0.4136317330019065,0.5993528797590423,0.0367052802458577,1.0
59.72742026317589,0.9054949378480808,0.1561224369473663,0.3641198980661523,0.0486678556538637,1.0
56.75994885103099,0.7191666762737987,0.4661342985973075,0.7427921725029246,0.0388781021152974,1.0
60.50464947667947,0.5552931123015896,0.4169928086706523,0.4756152972717035,0.0548270696129346,1.0
57.22270771063227,0.6974986731521794,0.4644963503673461,0.7501732587836293,0.0388117820053226,1.0
58.60500134499405,0.9599662363909632,0.712801431637836,0.9334364174566327,0.0584618706291491,0.9642857142857144
58.84789345186187,0.9095915893481809,0.2734549676629919,0.2821480352023703,0.03974627000415,1.0
59.59447287900814,0.9723354491171394,0.5458487328763241,0.4870693503754382,0.0551251539671932,1.0
61.02612133837614,0.5704727029539843,0.2277868809437686,0.2762012721642842,0.059256416565947,1.0
59.11134664576058,0.8054878202916196,0.3669182338894368,0.2952023605216158,0.0395018244536693,1.0
58.065345096628285,0.7793287569710052,0.4701979489700151,0.5369418311297829,0.0397345590837947,1.0
59.174981755488005,0.9150438967746428,0.3100936295062706,0.6663204500361815,0.0468675789559519,1.0
59.80613268535718,0.932727057189406,0.0794818823554323,0.5176584982245752,0.0479742886385021,1.0
57.626180158894094,0.931493572316172,0.822312425739299,0.9012793820527938,0.0652331409514922,0.9642857142857144
56.39942249770399,0.9304034441283696,0.2698640931651871,0.8545506991407922,0.0385909306440789,0.9642857142857144
60.02709805536895,0.6781511613598987,0.3371658903450979,0.5089639590814969,0.0482856477060238,1.0
56.32419593604556,0.8752327659423811,0.5218279570285635,0.4531291649185178,0.0370567528749331,1.0
61.03004308020013,0.762398553946543,0.4025079142459791,0.7060976788817637,0.0698963275022075,1.0
58.8653267613211,0.9196865553215872,0.5948071453423743,0.714623359538015,0.0486369910968713,1.0
59.533551445910575,0.7211055804283557,0.6629836815187768,0.7459101922752678,0.059652573345659,1.0
59.60718000073315,0.9393050277705096,0.8446818758447698,0.8314153606675747,0.0686481126730062,1.0
51.01589883630128,0.9388569764254672,0.900983623704336,0.9076518659383376,0.0774179260573543,0.9642857142857144
60.56778682718165,0.9351694561435973,0.5373492713054165,0.6772610050999752,0.0641476230866609,1.0
58.45737940874752,0.9046898159175764,0.360849743049847,0.2777353220563708,0.0384577004357749,1.0
58.23968004774164,0.9255699497950892,0.1878562117776551,0.338704143511581,0.0398449526771711,1.0
59.65225824434904,0.9097724162967764,0.6081962598664005,0.3882352925381491,0.0594797453702139,1.0
57.3706286247821,0.7463248917230729,0.823099600308049,0.4812098373417061,0.0495148802773172,1.0
58.28552458800086,0.9038309534835356,0.853991543712254,0.8345541166053172,0.0571610659674617,0.9642857142857144
59.48812881079623,0.8814357023492685,0.6494601561888365,0.8348823631119737,0.0589112714847871,1.0
60.45314180522947,0.9003376700908826,0.4265415993637765,0.5106624457535073,0.0599233093469969,1.0
78.3785630500634,0.7977177581639219,0.1501431059286724,0.8148534320820243,0.0791301188726437,1.0
56.57114682995456,0.8822125327852499,0.3167373333251079,0.7088627947730085,0.0339525130087508,1.0
56.378758025246775,0.7662177631319284,0.615999895144933,0.3889624198798719,0.0398300452404513,1.0
55.057505335270896,0.7053750482317406,0.4176637789893688,0.8962431675260554,0.039581425878269,1.0
57.221461162235606,0.7529727980278411,0.5063242459018445,0.4510746354434679,0.0399760970987747,1.0
60.00406394743554,0.7314916985119565,0.5364414302281233,0.760968672641301,0.0587705014191383,1.0
57.49438847390314,0.9528350476036006,0.4171973699252707,0.5773143774033818,0.0399238181221902,0.9642857142857144
50.33663249351776,0.9750559136930986,0.9011370403295742,0.9083595857672628,0.0675030856807183,0.9642857142857144
60.09771830667886,0.9646786953985186,0.7083568642448834,0.609221138569103,0.0681801033323095,1.0
58.165829749881546,0.9007473931913336,0.6298305956146661,0.8122364877178775,0.0475292175328087,0.9642857142857144
