hydropower,atomicpowerplant,baltimore,chester,environment,recreation,equity
79.79405533927284,0.8837782770206374,0.5079285504953951,0.7683141950877579,0.0855626741183837,1.0,0.1202025477089463
74.50808179358376,0.964618300597093,0.4529054487428481,0.8087352470666435,0.0808246176001666,1.0,0.1231621678199246
74.01358758924107,0.984333524279732,0.6732352543339114,0.918952345149778,0.086368292771697,1.0,0.1004515181166188
77.73909419862446,0.968103410631256,0.1122429212242727,0.6559865647148523,0.0807766169927635,1.0,0.1649852453506367
74.69005789643828,0.4753630435903866,0.2996155325854204,0.614077634290552,0.0760795325356983,1.0,0.1627587654735809
73.96430258544223,0.9349695724550876,0.7669048282586594,0.8719487093140859,0.0878253215914183,1.0,0.0930367356719728
77.06089987884246,0.9910124374815712,0.2087414473165207,0.5562622748672476,0.0785143285985013,1.0,0.1618914809819926
77.23029410067625,0.9959118231269638,0.9068987933151548,0.902574741498413,0.0927817761678485,1.0,0.0835233366285208
73.51707604278081,0.8038638954963782,0.4692963729933934,0.9201034135444044,0.0803366970873621,1.0,0.120737272938478
79.61939874205392,0.1938018542390506,0.0322998549596441,0.8957633004948737,0.0769657481495084,1.0,0.2162200746094195
76.38097336607068,0.988905557397596,0.5081368860008535,0.8573287186277287,0.0829198069965987,1.0,0.116364760350366
70.42256045327268,0.9417285119922486,0.3085135733510395,0.9170429219875578,0.0766012291770163,1.0,0.1334521120467283
77.47047337341085,0.8646115870697182,0.0321564029563345,0.7100891959027503,0.0775072987474071,1.0,0.1744734139478442
75.63609999343494,0.9534794572940252,0.7505731585442635,0.9028222730010036,0.0882971911939275,1.0,0.0935832995126511
74.64473914610244,0.9036079774369492,0.2116105295233049,0.9022308504700746,0.0812301750055776,1.0,0.1391648870596053
79.56196904814249,0.2738633560844184,0.091781411235155,0.9020194316895492,0.0773148637791168,1.0,0.1980105306356716
71.09623946850543,0.9681164012019932,0.564137503782001,0.8763864198153622,0.0812516714019776,1.0,0.1110375417774126
79.12372097810672,0.8808474878978502,0.5942646784597573,0.8222388838601956,0.0847959860544682,1.0,0.1103138272189933
77.22245107544573,0.8671719767579756,0.1292236888384654,0.9328765588997084,0.0813644714243795,1.0,0.1496745655294857
79.53854028648125,0.5963935100375891,0.4494668877256507,0.1394249656772138,0.081863548635726,1.0,0.1862232951509653
76.49527832474675,0.6319595103256941,0.1898750752189867,0.5269682026691513,0.0757209914488165,1.0,0.1727339837869913
78.74897295193082,0.988878703217674,0.2376702655332159,0.9028888744967134,0.0835332785168205,1.0,0.1376131198909183
76.6814384411758,0.9932382224542284,0.4373530184966406,0.7600571484886774,0.0808680801118514,1.0,0.1275085196429299
79.73310961621942,0.9048259669681674,0.3897593338752574,0.9036895232415068,0.082357527827182,1.0,0.1242881713740778
78.26410098412681,0.8419526646369385,0.1162796109106177,0.8127435905543245,0.0798628909521255,1.0,0.1564898562479432
80.11334133428439,0.7978805789221582,0.567273015593969,0.8836561189015592,0.0875109746003073,1.0,0.1135463344044945
76.30205399137826,0.930993628586162,0.1583836161454611,0.6377425024125306,0.0767705455584089,1.0,0.1612846333770291
79.46328916584126,0.9404351904946718,0.088018181065249,0.9383554504672338,0.0802523538026253,1.0,0.1504843866209809
74.66003670809265,0.8570572756806921,0.5203864061986265,0.8823028664688762,0.0819107110293115,1.0,0.1136004058078054
81.02724678120364,0.9772399476705372,0.0263427280051615,0.8574365547257157,0.0866895186086956,1.0,0.1628805752154975
80.77513388267622,0.9412455006901302,0.0634678255526226,0.9286244830198505,0.0876949242219112,1.0,0.1535258176767978
72.0731785526705,0.8316405939992378,0.7522342069657376,0.9359612180494168,0.0867154670727312,1.0,0.0959276813405831
80.57131385659294,0.8097060332616793,0.1330208019159909,0.9012600694073764,0.0849703546359456,1.0,0.1538130036650928
78.44371391924567,0.6949201507628879,0.6099498666615247,0.9257201819873124,0.0854992140866249,1.0,0.114182730822571
76.34425205737769,0.9309245859966432,0.1607480360103058,0.8933312094581866,0.0770681469850229,1.0,0.1454065229521073
78.10201383236792,0.9815045184024628,0.0932521765866954,0.2273966970148729,0.0797618829250999,1.0,0.1998305145240775
74.6402497635608,0.9838600655430512,0.0579821041896089,0.91659820005031,0.0799649539561451,1.0,0.1565250325529827
72.63179132405543,0.8593349158829306,0.3530754473250095,0.8558252782368698,0.0773313181064233,1.0,0.128483624687488
80.00059490541722,0.9808159360494544,0.0773053662922245,0.1154798216171018,0.0795413347789926,1.0,0.2108897906455472
80.50330808116631,0.9770647813382924,0.0601683779370683,0.9140102869934704,0.0889886547168673,1.0,0.1542812108265827
80.01507555517169,0.5504733737251546,0.0792713108776141,0.8647170865999928,0.0814969247058088,1.0,0.1784897487910768
77.65802843706632,0.4674005239714196,0.1324139709396838,0.8713498017565751,0.0777544863486711,1.0,0.1778214961453355
76.24318042949676,0.9594826941286694,0.1103985430806939,0.9119038554091328,0.0812911093647087,1.0,0.1493512664211486
78.3123474534744,0.4968024480687815,0.6312278380652774,0.930113541843135,0.0849497340684421,1.0,0.127163053714289
66.39846428142282,0.8674039160421608,0.1223933753566554,0.8813737962150349,0.0634373478490417,1.0,0.1567660332976346
61.84826405402668,0.8518975324031192,0.358528721276438,0.9421513015049304,0.0627711429814307,1.0,0.137919106809404
79.73925307594506,0.9923720861561276,0.1013855417868366,0.9099623768670884,0.084201998542949,1.0,0.1499965786029805
80.08542804118606,0.9776393634184308,0.0714789554884594,0.918859340922352,0.0821724653496707,1.0,0.1530951151120099
74.14427517629366,0.8856438625309512,0.6929621475196424,0.9524298771639892,0.0880935296085388,1.0,0.0986686457157202
79.02224919206411,0.9977311987101216,0.0359769770660607,0.929254435744952,0.0815761635257807,1.0,0.1580813654869542
76.67617015613249,0.3424328359206877,0.1294008356201944,0.7134702646683408,0.0764320562178157,1.0,0.1930694337480227
79.99608799301168,0.5867827004495814,0.5505367387544722,0.1671434415640373,0.0846389395154808,1.0,0.1742946015101402
63.534757505201085,0.8581464170699835,0.2828348326978128,0.7825014297645454,0.0597635743486602,1.0,0.1434344994814855
73.6286015649843,0.7771378116258078,0.0228059213166844,0.9422935171776382,0.0768867140449588,1.0,0.1703956751152305
79.6747934033779,0.9089842779407084,0.4879734353051714,0.552565177965958,0.0839076022684918,1.0,0.1330443140076762
80.66277535769248,0.9581626703055404,0.1304549537273263,0.8837351186572093,0.082032725207951,1.0,0.1490917474248416
80.22193138310001,0.959416643134594,0.1760437492973424,0.8731214312174296,0.0832758738596433,1.0,0.1450467101596249
80.98634580089852,0.765353438507922,0.0444778007691452,0.8781194893613967,0.0799090870041437,1.0,0.1688861100963145
65.0886222137948,0.8478052058905843,0.1926758948347592,0.4128093687095412,0.0559194428610057,1.0,0.1785903302834111
77.72485861455515,0.995747515540516,0.2027792329471551,0.3782440463604735,0.0808983721724124,1.0,0.1743617602087724
64.00848083090729,0.9804450006103268,0.2993000649262572,0.8673181263952632,0.0605025240866076,1.0,0.1433580607515842
65.92668970642721,0.488483191725384,0.0582128226593845,0.8504125266903878,0.0577353003178582,1.0,0.1896085910851665
65.14107637875351,0.8231289309078877,0.3008551510297442,0.7330217354906395,0.0599450871490227,1.0,0.1422743515760116
75.0099930190788,0.657452773785385,0.0305978423512975,0.9055746117903254,0.0763303501735609,1.0,0.1769503852437302
80.09082834644795,0.5959081289135396,0.1960346969189588,0.9223674196175534,0.0825858302212965,1.0,0.1602696465524243
79.6162297597672,0.5971700167670289,0.4489462407934033,0.5423036527707183,0.0829948851693282,1.0,0.1421433472756182
59.90407770729436,0.9758072082894816,0.2050868144231866,0.934345251979244,0.0619845363945229,1.0,0.1541847835409436
76.37207402218185,0.6441670355582642,0.1199358839992448,0.8125584471207685,0.0767317176335691,1.0,0.1678864232507484
78.27566417469438,0.884617681147668,0.6150761167150232,0.9522315831304952,0.0946346599436524,1.0,0.1039730496304239
80.19315935071474,0.9830882437235506,0.0519635804624428,0.1565495834164478,0.0819997889380174,1.0,0.211618197391995
69.98369944492264,0.9124857578730868,0.7602575345867811,0.950160805274198,0.0892921938256019,1.0,0.0946345222171269
80.68920123071004,0.9869372386510692,0.1797599878529699,0.8631350625345605,0.0870166272883018,1.0,0.1444005688696799
62.71468121831567,0.8863430871383463,0.3014882314866562,0.942499305882207,0.0628771962386137,1.0,0.1422764319951836
77.94310131752518,0.7471148614423876,0.6354501374895958,0.835419105637355,0.0858202392367592,1.0,0.1097923457519301
71.87119266153357,0.9613709192934924,0.1063586560756487,0.953350020737108,0.0850300368639513,1.0,0.1506562990445521
62.480198200719066,0.8695556839178472,0.4489657660857608,0.9420028930101016,0.0635291199023261,1.0,0.1283957242171061
67.99965300118008,0.5222887989929191,0.5506721931266502,0.9501854945408362,0.0857107628538251,1.0,0.129771723890909
65.02591598912103,0.971219352958524,0.4167468647811084,0.7556287078597317,0.0615777696124325,1.0,0.1333564891711335
63.09840292330899,0.8639488200989733,0.3297370440928238,0.8743753477492783,0.0615782152554541,1.0,0.1379633156181561
59.1398303322316,0.7796181659070409,0.1171113200902441,0.9122252873472118,0.0565215728393787,1.0,0.1669656821757519
71.54480796113626,0.569506248384805,0.1079887307239396,0.9300943034882008,0.0689297753329762,1.0,0.1746001720308378
76.03572919835302,0.9161065857152668,0.698813286170167,0.9516502532767276,0.0907163088810637,1.0,0.0966147994945149
74.00596939299507,0.919954178277058,0.6535816390851733,0.9400980093157708,0.0847339351177549,1.0,0.100864045531672
81.10670457918853,0.8592903483862558,0.0935273185159152,0.9032572984984746,0.0917464086638656,1.0,0.1538340218597094
62.69311330641207,0.8501539712950942,0.3565396037096034,0.903713473556863,0.063316401532225,1.0,0.136382828126619
66.09672521711212,0.6765327620887663,0.095308563669456,0.8531655605054036,0.0584140544711719,1.0,0.1700307192314214
64.45375219633371,0.8581626802587714,0.1962899982473306,0.4628431903484594,0.0557119531893941,1.0,0.1746827523120421
64.49046283762955,0.5025335986375974,0.2710298779752874,0.8000641642117542,0.0574638372620381,1.0,0.1608030850023658
61.99542498177061,0.9599152452028497,0.0372399081025589,0.8061446113734027,0.056227079668584,1.0,0.1754354172909333
75.95416715698063,0.691254849548144,0.4378238542130029,0.9113984661755498,0.0817576592075104,1.0,0.1293269400803912
65.05333615682842,0.8828706249837825,0.406662736841444,0.5518464143678004,0.0597121621181508,1.0,0.1438754355001401
69.23707596976432,0.8360081345341692,0.3105860176789128,0.7070376531042382,0.067128255950199,1.0,0.141346868756746
80.19607212061914,0.9690371068719908,0.2831008745096296,0.576767981768715,0.0832698529107452,1.0,0.1513941304147932
67.89944338378385,0.9577941529453382,0.1273618692003751,0.7553954334221098,0.0617376356104082,1.0,0.1622949631312304
62.037275197253805,0.251463243516949,0.0619664500805385,0.900722515763719,0.0569011173539403,1.0,0.2134294368212344
58.99955329782632,0.9934951762941312,0.527631464329274,0.8899587036353218,0.0608016300961901,1.0,0.1250892259007129
79.45215015866461,0.4581186422634322,0.6825318199972301,0.950872701237499,0.0897420338040927,1.0,0.1276929436957108
77.95266190089274,0.9630276060452428,0.112293136822646,0.4641022030670729,0.0779371444493844,1.0,0.1786344586262973
80.5526186156297,0.9872893151243324,0.039200343844967,0.9293348801109916,0.0860716277730267,1.0,0.1565151433716068
60.24591354763852,0.97107050939907,0.2151963102519205,0.904318506870847,0.0620104225463415,1.0,0.1534517805416459
76.90144451399658,0.983577540011092,0.3067790139180299,0.8420403959928399,0.077478294842917,1.0,0.1353514112156083
78.74897554194025,0.582326304312917,0.5418110799736049,0.9513995563846828,0.0900473431283078,1.0,0.1250184577147574
66.17212501937858,0.961236996918611,0.0593606830014206,0.90149679686329,0.061465294754404,1.0,0.1654540485371653
74.83433201996596,0.2034285721415396,0.2116089204680213,0.9036583202240808,0.0779567022753029,1.0,0.1871253505900423
76.57798404323363,0.5819557552339367,0.1956432169370451,0.5285240196190891,0.0757397880048003,1.0,0.173222966928391
78.3632464806378,0.983927145114988,0.9006577046607873,0.892521786738459,0.0927584055314032,1.0,0.0840218798233653
70.57119035030377,0.941856788773585,0.1443011863493172,0.3405983105203799,0.0678135216879921,1.0,0.1884666152354461
71.17515268099969,0.8185710877144092,0.1224853947973639,0.9161750980182954,0.0696975891135545,1.0,0.1557298215770593
66.2613295581099,0.8772409221355457,0.0590643645016426,0.87345346269918,0.0609691255794468,1.0,0.1641771862652287
62.61544571328695,0.8013498353665193,0.1195507251423041,0.7871059929847662,0.0554446188460852,1.0,0.1613723309691115
62.14233058789988,0.9276795025277368,0.1679408470460316,0.8045438808525092,0.0587765894120536,1.0,0.158418865390476
79.9954420031645,0.5636818973041666,0.2110467168363966,0.9227527064235422,0.0817221359837525,1.0,0.1609528479818447
60.60618962480103,0.7863452246540749,0.1187549682426696,0.8627810457244461,0.0559824275853215,1.0,0.164400466185825
69.88601131983197,0.8003928360969895,0.5680296932257305,0.7991918680556123,0.0717159639854371,1.0,0.1115794724138242
68.98722627482465,0.5723021944346308,0.0964633495584945,0.8882489778271256,0.0630675766687626,1.0,0.1768241820877045
69.3355937207955,0.9006636742653576,0.1331698585007356,0.9138734664657489,0.0736531792655052,1.0,0.1520551406560141
69.82870984299765,0.9234499161220387,0.1905052247092577,0.9250685441153856,0.0740779625147085,1.0,0.1457052966161633
65.4903761916374,0.7439699771866388,0.3224883603022669,0.8036737484882123,0.0580105903366337,1.0,0.1389992495691559
80.15272280972086,0.6683352005749708,0.7031998202677379,0.9502962808250032,0.0977607375336005,1.0,0.1077987094211999
65.80223647468792,0.943750475567398,0.1243857901357028,0.4858142739424652,0.0583867779266332,1.0,0.1829164413086809
80.63628736440988,0.9868705354040302,0.2423474666104025,0.9282020750347072,0.089767617505646,1.0,0.1346977976804129
65.52501280050001,0.9541548427479092,0.3028512368341204,0.8373673292147754,0.0601903990614293,1.0,0.1417658145023507
80.25985917802544,0.5742600601807578,0.2054907031866139,0.4703811112686709,0.0788432651251111,1.0,0.1771782111468872
