0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,hydropower revenue,atomic plant reliability,baltimore reliability,chester reliability,environment shortage,recreation reliability,equity
0.3092700112742308,0.8974020878590543,0.90954711775283,0.7520598197451895,0.3479391161390945,0.6717476754088971,0.8683097260785395,0.6735443856420344,-0.330648807439895,0.3434025914934396,0.9285010009888168,0.3295098130033177,0.5127372007308908,0.9226050698513282,0.8496848093794147,0.8914908674725044,0.0770169929933776,0.0252600160879406,0.1478313198984138,0.3795070701040826,0.0629896429770761,0.0160194796896646,0.0975406899278064,0.0659781308322014,0.8374581650397716,0.8803831606437009,0.0094410089438159,0.0021035841872288,0.0165917930237481,0.0049652711360807,0.2985768427221285,0.004146867961224,79.56196904814249,0.2738633560844184,0.091781411235155,0.9020194316895492,0.0773148637791168,1.0,0.1980105306356716
0.3768511854535947,0.9817932491756164,0.8770428858918221,0.9103877474513764,0.3031627062330259,0.7730763905278685,0.8714854658919151,0.670460879474051,-0.3779665562368504,0.2426883638358146,-0.6904861384831003,0.4131989083007638,0.5407524545354762,0.9823795116585932,0.8682698003807872,0.9276615408214816,0.1190857938995678,0.8232673196595206,0.0381477821704063,0.9602418303216133,0.9997642961708056,0.0121055681270837,0.201602962364838,0.0765877165561936,0.5383341688732118,0.9129016371518968,0.0014153297458624,0.0005608546971745,0.860331424893543,0.0087269133043321,0.3754038064566305,0.0148468237268946,80.10141669786172,0.8974605858029354,0.4356158887432612,0.9212855930326244,0.088081790607241,1.0,0.1199680336006021
0.2168202545335428,0.9471127898483878,0.9646457941794896,0.8485982776288225,0.4885053916730439,0.8603798730682386,0.8938130861843279,0.9867568966854536,-0.5313874680943824,0.1730136666590711,0.9325418287779368,0.3306009494204965,-0.0901250064460597,0.9545881520307514,0.891140131658765,0.7613555062466647,0.1919443132242221,0.0280931769105483,0.5171808986223367,0.8805908198021247,0.0524048395587206,0.0123622797458103,0.4245760799321301,0.0004864306116209,0.0699771496593953,0.7701420733390971,0.0761839663043475,0.0021338444310273,0.0705269955701545,0.1083342569709873,0.2557179404399072,0.0035184067449748,78.26410098412681,0.8419526646369385,0.1162796109106177,0.8127435905543245,0.0798628909521255,1.0,0.1564898562479432
0.39507895114697,0.9854798321648656,0.862359485245185,0.9139420727637732,0.3031627062330259,0.766581519700189,0.8408405724734045,0.7029844613591394,-0.7741954511199624,0.2502604979822485,-0.7876198098717608,0.3448864321666933,0.5019015340349955,0.9790065436041646,0.8315349654889116,0.4924845760595762,0.0763271473406047,0.0024110984937082,0.041189455115363,0.903637279363248,0.1159262791844053,0.0120825789230921,0.41645733773487,0.0655537495949202,0.0261246983438705,0.7876232326856563,0.0014153297458624,0.0005608546971745,0.1949679639217209,0.0100719798857459,1.573315295402833e-05,0.0001087341275131,81.02724678120364,0.9772399476705372,0.0263427280051615,0.8574365547257157,0.0866895186086956,1.0,0.1628805752154975
0.3957543364250956,0.9128786828864712,0.90954711775283,0.0339561563137662,0.4606483819626391,0.7728321185891831,0.9256056772390208,0.799972870258412,-0.525047545653839,0.1641968952300492,0.8105570058940912,0.8904245207735093,0.5471391467437224,0.9284713820791232,0.8401511627298045,0.9038197955532276,0.0966620269150145,0.1110643680870162,0.0043494807008899,0.6641964431132286,0.947281042532087,0.0073367482292552,0.1597225755611946,0.0752961636445771,0.0102584716051092,0.9767156129239948,0.0066208710109858,0.0761018310236508,0.0817500684442093,0.006013308548416,0.2914218409661104,0.0024554128269818,74.6402497635608,0.9838600655430512,0.0579821041896089,0.91659820005031,0.0799649539561451,1.0,0.1565250325529827
0.3983188839827573,0.948265135860072,0.8721905339865937,0.7982237259898196,0.4207870211294753,0.7767709377296075,0.8535467169833345,0.7403083233531417,-0.4160217766398882,0.1704089599364661,-0.9391312267328646,0.8288040121891544,0.2007844857778346,0.2643282112491237,0.9561255949710304,0.6910333240425081,0.0340040949156641,0.0257271077861601,0.0156839972092791,0.3592663542930046,0.1899802228363396,0.008756163000456,0.094852828186355,0.0567638148106879,0.0031875386913031,0.7497341763672513,0.9205973317724746,0.0004802888687015,0.0103213084060851,0.0928137030371284,0.0563666488980354,0.0050330345068948,80.00059490541722,0.9808159360494544,0.0773053662922245,0.1154798216171018,0.0795413347789926,1.0,0.2108897906455472
0.3940908363067579,0.9913459588606888,0.8770428858918221,0.8500821187606424,0.2784237168099612,0.8793871564042441,0.8792414992409991,0.8560383343459056,0.1672235145162318,0.1730136666590711,0.7724750677195504,0.3116050297277233,0.5415405244011803,0.9977828493528468,0.8925957766897694,0.9214081023322552,0.1587735646154006,0.0275183804396307,0.444521210703241,0.8962892257250078,0.045103729861194,0.0121002488172496,0.4837210121523558,0.1076679760749456,0.8364284061264262,0.7701420733390971,0.2169170354104821,0.0033385302581282,0.1065450807525544,0.0391528757938496,0.5060277285775852,0.0290837362214269,80.63659797451133,0.5520349867459567,0.3092227769008326,0.8472079196423697,0.0861411875523127,1.0,0.1519258516241091
0.2296457560789493,0.9185598452004924,0.90954711775283,0.0093242930160638,0.469465254885562,0.8815306497488037,0.9122222610911488,0.869078464947757,-0.4375207016059771,0.9112497984019134,-0.6993932696010201,0.5734401264322859,0.2306584348828362,0.9735580739346312,0.8289128874962552,0.6837272939092964,0.1558627467683246,0.7519186786112473,0.0280001310046472,0.4339673445531854,0.9618769871940024,0.0244352711786654,0.8660881451757088,0.0307150259872642,0.0378083147742213,0.0773166679137925,0.0004928522276306,0.0195934141172107,0.0354162068522446,0.5067582321807363,0.0234243282053859,0.0030672674099105,64.51866357161391,0.9576337299541708,0.4501438642778084,0.9142062419315584,0.0689089330466721,1.0,0.1263205250524374
0.3947476412859902,0.9512212827008658,0.8987022022453467,0.8461693667948641,0.2768840027754394,0.7718048866051366,0.83599634520317,0.6767850530096078,-0.4017889240929785,0.1684642145326738,-0.8435781930196016,0.3223609215159224,0.3657990366396241,0.8724589653172873,0.8496378065945993,0.6970931864106729,0.102480795482603,0.0274817134280909,0.0730903776448392,0.6892469997830519,0.0473951211647527,0.0062897652333673,0.0946417492056575,0.0955270777978115,0.1326236511421983,0.7903255736461687,0.0135934208688758,0.0021301786851465,0.0669031023803,0.0079123441268895,0.2828971060239946,0.000774562139374,80.98634580089852,0.765353438507922,0.0444778007691452,0.8781194893613967,0.0799090870041437,1.0,0.1688861100963145
0.255793621577997,0.9423836122904312,0.9097852385291972,0.0093242930160638,0.4678105425806205,0.7622591594659199,0.9004077250779843,0.6384351341413763,-0.2004814016558156,0.2550309709665482,0.8923509635910483,0.5621436236803152,0.2306584348828362,0.1549175318073084,0.8480296112351642,0.6862421465111576,0.1494258862382008,0.0488529116691989,0.0310282289204806,0.9854717152048016,0.9613988267925976,0.0735955404769434,0.8655153748780365,0.058956158231844,0.346504169669958,0.0553954266103151,0.1061011332580991,0.0279851821668746,0.0358610760292535,0.751098830619551,0.1627960501322886,0.0083710670635698,65.14107637875351,0.8231289309078877,0.3008551510297442,0.7330217354906395,0.0599450871490227,1.0,0.1422743515760116
