Hydropower revenue,Atomic PP,Baltimore,Chester,Environment,Recreation,Equity,Deviation,principle
79.44031196667133,0.8923094425204996,0.739153815443199,0.6382715188868743,0.9106044254495675,1.0,0.9965688705141632,0.1242130282974021,CombinedTraditionalGiniStd
80.72007187172571,0.9944527030978166,0.6757081707590855,0.7608232299994714,0.9070365524173171,1.0,0.9978017186807129,0.12196439513548471,CombinedTraditionalGiniStd
70.70647449484836,0.8082766766291377,0.6972208512083795,0.8943484958131988,0.9210818951845878,1.0,0.9975801383172092,0.10363364362462583,CombinedTraditionalGiniStd
60.61531404675553,0.5110684599986569,0.6035036205026755,0.5379704366852831,0.9400266819562434,1.0,0.9971780021126532,0.19854217243176825,CombinedTraditionalGiniStd
69.77412592948544,0.8373582682578572,0.3679468025431557,0.6019921742559761,0.9300147400891586,1.0,0.9980082374361383,0.22958342026233117,CombinedTraditionalGiniStd
69.73967667433472,0.6886500568125877,0.6123164880103087,0.1691785235878095,0.9317869280814337,1.0,0.9983681148340459,0.29051799126561345,CombinedTraditionalGiniStd
66.54237565624567,0.5617365101122597,0.474588538047232,0.5949756271695713,0.9402402415062826,1.0,0.9977944574302477,0.21826595716400773,CombinedTraditionalGiniStd
64.68483857331158,0.9463975220823236,0.309052777770632,0.5970015757564554,0.9401183958873759,1.0,0.9989524779241162,0.2569375570960307,CombinedTraditionalGiniStd
57.16657994781168,0.7460001706419057,0.3443249724167892,0.90391324787074,0.9412306457521041,1.0,0.9961873018109795,0.21864866476099015,CombinedTraditionalGiniStd
69.21203753483702,0.8154323095460524,0.3840306661903249,0.7511197091792156,0.9316541346079037,1.0,0.9986250201828089,0.2083129921129413,CombinedTraditionalGiniStd
69.37751553157437,0.9301757034568549,0.8328295006181302,0.8113899597560287,0.920331466892856,1.0,0.9976496970980443,0.07108484206086801,CombinedTraditionalGiniStd
63.016385050797545,0.4211495052854283,0.5522919908862848,0.4342185663804647,0.9405472730536482,1.0,0.9976832787130407,0.24524951096323244,CombinedTraditionalGiniStd
71.57849275369139,0.9085866663183706,0.5194120369839214,0.7351036106878291,0.9204245808256226,1.0,0.9979863063203492,0.1688542193476478,CombinedTraditionalGiniStd
69.7228528977744,0.8553570875485098,0.4164223001317612,0.5189435313286248,0.9335484852196627,1.0,0.99716589710914,0.2156066853276506,CombinedTraditionalGiniStd
68.71434791143585,0.978237914534376,0.9091851780890572,0.7208098450452919,0.9113781580031121,1.0,0.9968534622564204,0.21536433142065453,CombinedTraditionalGiniStd
68.56321860171555,0.8384528788004089,0.5370018117526525,0.7920618680486673,0.9312423187652538,1.0,0.9985146296115155,0.14562000395514987,CombinedTraditionalGiniStd
64.17951307212296,0.890051785780882,0.3935177944120117,0.6802271880151541,0.9407460991214879,1.0,0.9975986860210302,0.20893816024477582,CombinedTraditionalGiniStd
62.85980652555256,0.674040974160935,0.5406126401019847,0.561086876146152,0.9401381076378605,1.0,0.9967670614355496,0.17498726710630366,CombinedTraditionalGiniStd
68.609493199734,0.568895769263531,0.1489334664273117,0.1444489441249947,0.9403977677452297,1.0,0.9974177125672532,0.3692934245813324,CombinedTraditionalGiniStd
68.27780653490487,0.8056653382149791,0.4108164929967267,0.8107291669821902,0.9345452170760109,1.0,0.9976003828499993,0.1872701747072391,CombinedTraditionalGiniStd
62.418193870754656,0.7250183377167182,0.5002033335392073,0.3895353548986082,0.9401689924010996,1.0,0.9979517506647306,0.22423557515777193,CombinedTraditionalGiniStd
70.05983813851256,0.9495733272380532,0.624060950971337,0.8151365737923267,0.9204095438499813,1.0,0.9971949860364556,0.1288104184001115,CombinedTraditionalGiniStd
70.51025202329437,0.9527128341524532,0.513101206108591,0.8211197182878257,0.9221273922401086,1.0,0.9980341004081545,0.1677922741064463,CombinedTraditionalGiniStd
64.58357069702275,0.90219163094095,0.858874184601531,0.5737282977273294,0.9310459661721648,1.0,0.9970463268915108,0.13654977759290293,CombinedTraditionalGiniStd
65.66889691772113,0.7797572404820767,0.8180486001595919,0.8277526900051749,0.9311111045602318,1.0,0.9969794463441061,0.08500481890917314,CombinedTraditionalGiniStd
61.33837579252701,0.7656807742269259,0.5123627843764834,0.7368758658200268,0.9414663530244815,1.0,0.9982069956513367,0.17073030538469877,CombinedTraditionalGiniStd
64.66280672682774,0.8631497635064124,0.8321387149773605,0.8351673648018688,0.9301797466655284,1.0,0.9966528253885851,0.0653769912429347,CombinedTraditionalGiniStd
63.37597700525213,0.8496057913212117,0.3250961650110789,0.8079681242783192,0.9400052773602952,1.0,0.9955121743862799,0.220639768380584,CombinedTraditionalGiniStd
67.63715626949976,0.2818158924203266,0.4302541091174445,0.2131308394015436,0.9404667168262166,1.0,0.9974542920722077,0.31982549122901216,CombinedTraditionalGiniStd
66.2894399492362,0.905798259767836,0.7866942378743096,0.9148005167933152,0.9300483295885756,1.0,0.9967801679899901,0.08153892056236392,CombinedTraditionalGiniStd
65.82589232121506,0.8070802776269167,0.8448063300212861,0.6833251827432576,0.9321012836644108,1.0,0.997883981577482,0.10079355271328232,CombinedTraditionalGiniStd
63.391320354465975,0.900490937390971,0.8512841818834341,0.8013125436459337,0.930085475274892,1.0,0.9961614877341388,0.07489782112273573,CombinedTraditionalGiniStd
64.96528873856911,0.9098003247213146,0.2739664825826296,0.6287721610489941,0.9412665228587155,1.0,0.9972619247252633,0.24725390206354936,CombinedTraditionalGiniStd
69.80607236218626,0.8604413350906653,0.8484267425960543,0.8244145671993515,0.9205733165462395,1.0,0.9979246904696,0.05770757129993926,CombinedTraditionalGiniStd
76.63373776843771,0.9068264476346066,0.4979295019708127,0.6354870295688851,0.9201017476779837,1.0,0.9987183113922083,0.18731038276788667,CombinedTraditionalGiniStd
71.04312896378059,0.9533223428593204,0.6025029564351573,0.7705685120390889,0.920190338485888,1.0,0.99794118466926,0.1408747278398899,CombinedTraditionalGiniStd
68.65376823400582,0.9089389397206432,0.7205572206069918,0.6694473867895759,0.9316889389939479,1.0,0.9987789215191378,0.11840215965215649,CombinedTraditionalGiniStd
67.38169848315809,0.689545644470018,0.2740104672487433,0.6965064545701628,0.9408483808454225,1.0,0.9984959802909188,0.2503205496125131,CombinedTraditionalGiniStd
65.90707923614538,0.5508475474097156,0.5105834032116096,0.2639100714103888,0.9406831660329271,1.0,0.9973241316177192,0.254232633246603,CombinedTraditionalGiniStd
70.30381541439154,0.9182705010458362,0.8109705712082624,0.711181080697874,0.9211535683785643,1.0,0.9981923683016647,0.09949694455622993,CombinedTraditionalGiniStd
66.58228442014659,0.7097176192822323,0.214208748174483,0.842199916692679,0.9429149767188678,1.0,0.9976386595236175,0.2576813166831027,CombinedTraditionalGiniStd
70.34087504999346,0.8665668355107354,0.645334532501525,0.9015397083267236,0.9201045945043749,1.0,0.9971463449737044,0.1307486586350874,CombinedTraditionalGiniStd
68.36987084406525,0.781241239387456,0.6091742311984838,0.8051597841573801,0.9301086641579546,1.0,0.9983387001154952,0.13239279959095207,CombinedTraditionalGiniStd
51.80445842530163,0.9913447730227866,0.9010093136593286,0.8321098773489697,0.9120449674322046,1.0,0.9968360714845772,0.057124604808903454,CombinedTraditionalGiniStd
71.1268293561156,0.6866482642520721,0.5809036585859887,0.8964566870893004,0.9229803757189885,1.0,0.9985949608491939,0.14962413136056804,CombinedTraditionalGiniStd
64.75659519239089,0.8743461538887431,0.2083723683356383,0.8653746377227735,0.9424755587489438,1.0,0.995941768990307,0.26882253749384716,CombinedTraditionalGiniStd
68.9354796842905,0.7630693634713271,0.4221453969983406,0.8603699464561644,0.9304868886513159,1.0,0.9979257133021368,0.18660164348551447,CombinedTraditionalGiniStd
