hydropower,atomicpowerplant,baltimore,chester,environment,recreation,equity
76.0850073017715,0.9700424293971046,0.4541464278524357,0.6654107893383145,-0.0889470089961722,1.0,-6.362256832806977
78.27833396146313,0.9897812645595454,0.8506306709863825,0.669985770366063,-0.0987597423984387,1.0,-5.569593129453876
75.02846925374634,0.975398444722186,0.5443247461666222,0.4591958883297908,-0.0887966355639774,1.0,-6.478159702851595
77.97860479165966,0.8939232576671006,0.4531847868977825,0.4600473191699894,-0.0858856049764411,1.0,-6.514642550524935
75.99331992066625,0.9734422246539228,0.4730004208113122,0.7131779073688955,-0.0882023847011742,1.0,-6.273822812370453
35.405481956347295,0.8591123333793846,0.8164815532144167,0.8223787123140663,-0.309049858825269,0.9642857142857144,-4.57798633730287
50.11585520439572,0.8072242819334083,0.8074008776106936,0.7649297132215415,-0.2496315870844564,0.8214285714285714,-3.490624971047649
79.87187165265252,0.994849684033382,0.1841798366860992,0.6499113123407907,-0.0864478941583754,1.0,-7.3244155496904675
79.78118889305102,0.9918687539320656,0.5236720432052646,0.6478864577607851,-0.0905867315686995,1.0,-6.277023881176102
79.10405121644696,0.9786400046482298,0.8174459869186749,0.8588952959085087,-0.0963536646540146,1.0,-5.110046021049166
76.74695756839489,0.9497664864997626,0.3682686029913892,0.6762030675763677,-0.0801173508288805,1.0,-6.608494649424088
79.57066742562165,0.9633660704293792,0.5612895528489305,0.6515615153537941,-0.0937427029422275,1.0,-6.086438185267177
79.62641333692325,0.6871910723584312,0.2386907404951055,0.7518189816361023,-0.0891299494803117,1.0,-6.829205481028255
77.00873336971989,0.9772533903645856,0.3639953592094304,0.8009716263315273,-0.0873088357102623,1.0,-6.542475045028559
79.16883878506451,0.9443544736857692,0.4730555562206843,0.853596763506142,-0.088825156544697,1.0,-6.133863116109002
47.22305597783582,0.8857828346109199,0.814562881767526,0.7072985591090303,-0.2192187273659042,0.8928571428571429,-4.407623367023396
79.45927333908925,0.9653105574766356,0.407507582842045,0.7477679632518069,-0.088885125632943,1.0,-6.481832253517571
80.02794651651168,0.9630097391447316,0.5903897733168009,0.7817706702208786,-0.0966040362294762,1.0,-5.848490083102863
60.4523612948161,0.984289390940044,0.9095802393054544,0.7033920224869838,-0.0953754677927211,1.0,-5.534778247421516
