0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,hydropower revenue,atomic plant reliability,baltimore reliability,chester reliability,environment shortage,recreation reliability,equity
0.0952490890795204,0.9255772259998792,0.6270703642298033,0.9017684888376168,0.1966955285802119,0.9296433735153652,0.8734400107659331,0.7629468893881679,-0.8534091412069025,0.9125151515167708,-0.7970551257418879,0.0399261997809935,-0.6306010443220091,0.916927937509616,-0.4427763684701096,0.930237798112268,0.348033024581031,0.1785491055064992,0.8724762400213917,0.4375034881880162,0.0930910803785945,0.0330700599424851,0.9905648535645116,0.9351235102065596,0.1106964024197305,0.8311856597219649,0.0166765046169515,0.0328085895093889,0.4689941715433289,0.0994901895224714,0.2081040444205074,0.0551222382914583,76.09240407955063,0.4947020705386144,0.1396031603731986,0.7372379169225928,0.079602812927914,1.0,0.9328966840364963
0.6722249203741651,0.9433841509524276,0.8689921900349055,0.9451345495330268,0.578447464875868,0.9117661255483148,0.873942608914532,0.9258481090112912,0.1837374850280868,0.4704352619148046,0.7985767895967905,0.4443159380105358,0.3420671513465469,0.8889994642889522,0.7180101849478819,0.8528080420369466,0.9106375539753756,0.0867150758426257,0.3912523589568529,0.7617554666855566,0.1727408771605282,0.2437305957294095,0.9977423525490088,0.753730190289019,0.4938604493280427,0.8216233057845496,0.0024152654148381,0.8826431307129488,0.8307802519627948,0.0327062415077282,0.0425908058534959,0.8905606062025937,77.3040879389834,0.966786196938603,0.6666564612420297,0.9357500489690208,0.0896036418566663,1.0,0.6558597176430825
-0.4404804619708988,0.980799852961314,0.7234448849034102,0.5438516286557351,-0.5068108636887092,0.0951207982888884,-0.4345226034695912,0.7595324187014566,-0.5727598312397753,0.9335505356103716,0.2734611110264682,0.006405434556206,-0.0710464494250004,0.3268086637247355,0.5847172460389416,0.519332938479303,0.7506642872520639,0.376200091165259,0.4803405675327401,0.2608774446763889,0.4364268312973588,0.185101601082107,0.1325256630188298,0.29694181655378,0.9937659709668588,0.0477292226001685,0.5758120830934405,0.8200876837058124,0.6736584176361863,0.1611210788921704,0.7078143095580953,0.5926305979851134,22.263592125392364,0.2196036771086131,0.2214181314135997,0.164742327885444,0.1651897199158651,0.6428571428571428,0.22616770571116002
0.2743916327575914,0.998963152181084,0.9416563652954126,0.5311770795321943,0.0490347893765482,0.9402756169500964,0.7381632044993147,0.9500311018910158,-0.7149147132290722,0.6868785019463263,-0.2747610733672651,0.3853343244061396,0.1439112501229632,0.4377444505540266,0.3668511441863473,0.1401972816849223,0.7489927721893638,0.0922495601749659,0.8260507444617349,0.3976205686490234,0.851806998832378,0.0327268474712359,0.5418207696315609,0.6052242001451718,0.4782929764643361,0.1110337159226623,0.0184094510016305,0.0117001750180245,0.0067732167351827,0.9192727941385194,0.1265902432314612,0.0155018125383366,76.3501404013299,0.7949647845060561,0.0904986166553887,0.778980617050663,0.0799745247371715,1.0,0.91861006098879
0.5473284023010935,0.2704029833680175,0.7648176224099709,0.5808266740601605,0.2110331729289141,0.0817216256221975,0.6033029272354736,0.6918199206623086,-0.5616113184930746,0.9278158229125888,0.9582321652330256,0.3517954761472927,0.2191169507983209,0.9450966236204827,0.7692163022157854,0.623848199791877,0.7281015110936718,0.7318268071261945,0.7645554331050219,0.0131557221345827,0.6214796865233085,0.3618621590233143,0.1042822936865092,0.7784045643492401,0.0983250693000496,0.0556295771934863,0.0147290247998297,0.0538309179858567,0.0325605017281718,0.1258088208912147,0.0308731489048513,0.0871521195241959,33.74495910832425,0.4189187179309008,0.3892067468592881,0.4457138431480121,0.0995751167387461,0.75,0.3371126464798642
0.4031185842076125,0.9237331906579732,0.8221710543252456,0.5187143422443099,0.0905563616003046,0.4071226642312679,0.9661500954974352,0.7960912890278079,-0.9746992071546402,0.9197058127959088,-0.3039347613103704,0.063248609103565,0.0898301566119823,0.9029414787046032,0.962131504444276,0.9577262661217576,0.8947686770317714,0.0736216475660777,0.8733143481493468,0.3828048907344556,0.0978970582134724,0.5573593040009419,0.6752893549053472,0.8982278448708654,0.5290711120773377,0.0267266171143057,0.1510940048692598,0.056021762464972,0.0456122376797899,0.177912270476584,0.0721022951810558,0.0629357260973151,66.49051853600625,0.7739286412203005,0.5366962694315646,0.6735611629192506,0.0782068306644691,1.0,0.6696818280522936
0.2727054179875334,0.2642756182191463,0.7783798491566378,0.7469024937951932,0.2594523425097267,0.0304795711542071,0.6480684889377841,0.6302875379395529,-0.679296359627837,0.0355111377657224,-0.3195684188332014,0.0187687660975888,0.1632322509499266,0.9040873010312486,0.5334193656966464,0.1560929007047966,0.7250951005673483,0.2262527462254237,0.8570496342457323,0.3978476869921578,0.1195105499654667,0.003210128127559,0.5658278740227444,0.854257555249981,0.4570119801980556,0.042816784208261,0.0172674122380087,0.7126820675400592,0.0368464869926127,0.151567502176875,0.093590810833247,0.5983994065125686,20.23622734413391,0.3458945576619708,0.2292356180581725,0.2731126913470721,0.2184907465929768,0.5357142857142857,0.1069298775658234
0.2727054179875334,0.2637864916734977,0.7783798491566378,0.7469024937951932,0.2854203899175934,0.0304795711542071,0.6480684889377841,0.6203512465307659,-0.679296359627837,0.0355111377657224,-0.3195684188332014,0.0182345509591161,0.1645566157674661,0.9040873010312486,0.5334193656966464,0.1560929007047966,0.7252847996839069,0.2262527462254237,0.8570496342457323,0.3978476869921578,0.966208238901496,0.003210128127559,0.5658278740227444,0.8549017230067306,0.4569005756519236,0.042816784208261,0.0362107475004383,0.7126820675400592,0.0368464869926127,0.151567502176875,0.093590810833247,0.5983994065125686,20.49048095156432,0.2372155487843392,0.2288895310304081,0.2695652764150974,0.218143307262303,0.5714285714285714,0.09653783581614078
-0.3378505784980525,0.0462325040061525,0.7841023378461098,0.5491890961714238,0.2552752088544083,0.9012587437143474,0.939581242922318,0.9243964695801944,-0.1432416231524249,0.3385389139910142,0.4187349439376669,0.6515521367100573,-0.5598367114037901,0.8909049027867714,0.8221078871931302,0.3982860301629652,0.1733217049781524,0.1174114879811357,0.8839830950958587,0.0086486828474557,0.5617088197502416,0.6277122439415417,0.0283403031849461,0.5647899083502957,0.1349486173046718,0.7722018475434934,0.7298958570618039,0.0412915165044911,0.5624495252639633,0.1148185163391077,0.2416405483136887,0.0568000782662711,77.38100949313615,0.6256769670399049,0.3936542111102888,0.0919398180357546,0.078065869284665,1.0,0.959646899303972
0.2297802571212833,0.9399300473505944,0.8297691819372145,0.9804910013465976,0.2280587014821381,0.4997322584013473,0.9881274762902896,0.9839912069835262,-0.0059374218461341,0.89994514111786,0.8993319252142256,0.0084107432031687,0.0771153783658571,0.4460405599725199,0.5784707073163664,0.1338887399135791,0.7303814313672982,0.3367843731211178,0.3090349136181549,1.0191213766497231e-05,0.0058924387155806,0.2780369705416217,0.9865248143269604,0.88406133894984,0.4545722390857636,0.0536496255703017,0.0154117406739556,0.7169571404159605,0.1527805354867773,0.0347976766915714,0.0048109582684462,0.2280363596092806,58.404902162243694,0.6927599186599256,0.6662287548097798,0.6998471742715747,0.087870730568719,0.9285714285714286,0.4809018929439974
