Hydropower revenue,Atomic PP,Baltimore,Chester,Environment,Recreation
40.10463198859951,0.6282228205306757,0.5227008693559126,0.5918780465296406,0.3224567651162511,0.9285714285714286
41.47182130547699,0.4320450261320709,0.4483369651629081,0.5164054381763067,0.3231775783987835,0.9285714285714286
41.09347017794634,0.716839393359325,0.6667571585048252,0.7671389476792272,0.2479429622540128,0.8214285714285714
25.426179751427085,0.246146197553232,0.1909339667091459,0.251427084003582,0.3999752497383707,0.8928571428571429
40.52795852976403,0.5001618811883299,0.4435183738795449,0.495904905698408,0.3291814311909625,0.8928571428571429
40.03309985236329,0.9135034234657284,0.6223040910227196,0.6772870475253995,0.2943727323837856,0.75
36.8534750403445,0.6351396373704922,0.8482562584889027,0.7257622514068159,0.3458440916117134,0.9642857142857144
41.49887501752352,0.4540734029717577,0.4591899241006183,0.401927128342856,0.3231649683605025,0.9285714285714286
33.116607238180485,0.829733925487091,0.8284935220865379,0.8682218525097523,0.3816127353467223,0.9642857142857144
42.16067812736699,0.5938780713064489,0.499057065117064,0.5592631261418042,0.32069637472039,0.9285714285714286
35.29426843455593,0.9392487311330344,0.8136534305275865,0.8614022751883746,0.3698749464068279,0.9285714285714286
35.549576792660154,0.9436646941719284,0.7921318909641389,0.7763102424603845,0.3719598401955685,0.9285714285714286
38.86248247754714,0.9347671397489636,0.7955024230819233,0.7914468234633256,0.343656146329581,0.9285714285714286
42.014171453021945,0.5566241924213646,0.5051852851702346,0.5115031328001455,0.3207145171357942,0.8571428571428572
44.06583394201164,0.4855893116301104,0.4363190646878491,0.4595577519328457,0.2552702743147056,0.9285714285714286
42.36454291085527,0.5096271086423028,0.4460745168033019,0.4750516107934232,0.3236093586194129,0.8928571428571429
40.07487081842901,0.6149502336777203,0.6204192302629307,0.7390882274405709,0.2882789105189673,0.9285714285714286
40.09925805015978,0.5665156406649346,0.4239561316375246,0.6194527600063795,0.315392641100468,0.7857142857142857
39.90432873178528,0.6684234467039795,0.6207880289713347,0.711338114969602,0.2882017635153462,0.8571428571428572
40.14055336563915,0.7441736217862271,0.596466095387132,0.720954858018239,0.2892187673700004,0.8214285714285714
41.8285347136226,0.6345993261909643,0.4991337463417688,0.5798122434799593,0.3197429174497411,0.8928571428571429
40.50791658327379,0.4613699183965302,0.4461902460041148,0.5078632432131366,0.3292556674285029,0.8928571428571429
40.11059647221727,0.8700316013292692,0.6304701432606157,0.677446857973321,0.2911920390957902,0.7857142857142857
40.20165893822204,0.9160001729570826,0.5849602041727301,0.6722972009633739,0.2912633651929346,0.8214285714285714
41.16780516609196,0.5016281345388715,0.5095986422152021,0.57672384879422,0.3174773577012091,0.7857142857142857
40.82258114927143,0.5000648086466468,0.5067284698024133,0.5674325614373894,0.3180447260378641,0.8214285714285714
40.11828519375769,0.7441667467802606,0.5964008247283983,0.720266183392138,0.2878728804421375,0.8571428571428572
34.66056125119436,0.8750120026464006,0.8919035250363785,0.851931620595115,0.3713579132764454,0.8928571428571429
35.635684026555325,0.6467851610431209,0.8094121964249857,0.662972563706995,0.3694072583111907,0.9642857142857144
40.34966928606478,0.7046577885930368,0.4217438738872667,0.5697679345761703,0.3144786350722358,0.75
44.65022838703714,0.5274571123334156,0.4332415268300089,0.459004985064428,0.2541686280117829,0.8928571428571429
40.16854392969359,0.7183795346278175,0.419206339643013,0.4608643973176337,0.314365580907692,0.7857142857142857
39.85805956807015,0.935206720119559,0.6072354860042418,0.6913599629930136,0.2911317843610665,0.8214285714285714
40.51728482533058,0.5027170692142274,0.4377224619371706,0.5121732121716374,0.3303279027795098,0.8214285714285714
33.876009395150525,0.9106748945530764,0.8004683258925173,0.6796114417346901,0.3797674731259168,0.9642857142857144
40.12093367127055,0.7437255214640862,0.6261818606120652,0.6703807161544092,0.2943568534567359,0.7857142857142857
40.12172265373299,0.7915001911589414,0.6590609211059609,0.5981136474052686,0.2876662757194298,0.9642857142857144
34.13458717053999,0.5738250308957349,0.7665251868021754,0.5180175556738397,0.3789629485947154,0.8571428571428572
39.988163642537366,0.6733865204249707,0.6417138055945845,0.7204511843432893,0.2926404940175059,0.75
44.220356985667344,0.4913731526934705,0.45050634184908,0.4434015522857458,0.2555746457167769,0.8928571428571429
44.7603017473472,0.4612496227324892,0.4024561346489401,0.3672660119825282,0.2879692763108934,0.8571428571428572
40.61628965695599,0.5567840225084845,0.4374498610673787,0.489280163629219,0.3285753544741955,0.8571428571428572
39.16287992975957,0.9005449787988812,0.7649881296629106,0.7934755266543837,0.3420411073912919,0.9642857142857144
40.18814412405927,0.6298044047721105,0.6707552981834356,0.7062575717818649,0.2905698344464201,0.8571428571428572
38.856506952314,0.8913848304875107,0.812056168909181,0.6502852339005016,0.3425266224827401,0.9642857142857144
34.70502417350671,0.7295021564288685,0.8810917640834217,0.7770864764462551,0.3739721966617285,0.9285714285714286
46.53952439964048,0.5083851116476575,0.3731566593999285,0.408173434733821,0.2872513687912157,0.8571428571428572
41.90315997717632,0.5092092761266783,0.4841360571576017,0.4326001367685336,0.3236956383707246,0.8928571428571429
40.83379991876577,0.4260834336778336,0.4400965873197768,0.5710982989385402,0.3286429413545348,0.8571428571428572
39.78523741235287,0.8019713358131768,0.6419608585818766,0.7207623992311928,0.2947200130391397,0.6785714285714286
36.79896959988112,0.9670770404668992,0.8388743258486978,0.8456786969678903,0.3398944399986827,0.8928571428571429
41.74128182362354,0.4543822670032372,0.4642586939314198,0.3702732636971025,0.3230913190061118,0.9285714285714286
40.617128645027776,0.5251533407950051,0.5056203183122809,0.638465494717114,0.3165350694999671,0.7857142857142857
40.09674184112545,0.8812219177955452,0.5531370248052953,0.6869653142874154,0.2925531937861315,0.8571428571428572
41.96266537669847,0.6677248258422119,0.4967394992138995,0.5756747872599453,0.3210078109592548,0.8214285714285714
44.67879359965944,0.4081782338356486,0.4071042767348698,0.3309542779885625,0.2880590731717599,0.8928571428571429
41.42275642373633,0.7941574085105114,0.8785200852168503,0.8615333694763391,0.1860018041112144,0.7857142857142857
40.77887122491555,0.742076473274393,0.7052572190909875,0.7331229315697245,0.2485737674972329,0.8928571428571429
39.765927592555805,0.8029729301670674,0.6596401012929832,0.5514973016084527,0.2917194329361878,0.8928571428571429
46.81187135083609,0.4813215655824214,0.376372761274799,0.5138923855203801,0.2836556038791516,0.8928571428571429
42.51541634151147,0.6815854293058871,0.670315802125659,0.7574194334524862,0.243296063949345,0.8214285714285714
34.612444244855865,0.9732925220265712,0.8255119105569995,0.9017731836467604,0.3777299686580493,0.9285714285714286
33.081470615970346,0.9337080281310044,0.8609384719297019,0.6622314252004796,0.3744666887620941,0.7857142857142857
42.229379663966,0.7922813142153736,0.8736904604311356,0.8602423009423403,0.1782787072188151,0.8214285714285714
40.38011643338319,0.7637268674717604,0.6380316888940673,0.5583911137666351,0.2880538521185372,0.9642857142857144
33.50321817514523,0.8771347090582465,0.7850173295705432,0.8150663954382513,0.3821883998304074,0.9642857142857144
44.521926683823295,0.4888756451142889,0.3717006014163602,0.4061319175619962,0.2891042718308208,0.8571428571428572
40.91092445586155,0.5391518182561394,0.4616533062865706,0.5179586717610641,0.3286467553322705,0.8214285714285714
40.03053798653403,0.8034866563533474,0.6033261659113333,0.6847645728868618,0.2910139639191645,0.8571428571428572
41.74603066382316,0.7513304298913638,0.8628453679136632,0.8064212347674928,0.1853224780412606,0.7857142857142857
36.04408758193978,0.6511811043614141,0.4835975689859417,0.6290164944610039,0.3646399846387029,0.9285714285714286
42.3627599789051,0.397475811611223,0.4484661328098615,0.3896151421679655,0.3255519716131461,0.8571428571428572
38.12728835020242,0.7517732257153174,0.5028117924229523,0.5081335843656731,0.3473725450610086,0.9285714285714286
40.15186678210751,0.7068668616023168,0.662293475541072,0.6677100863822116,0.2919006185250555,0.8571428571428572
47.41904982228574,0.4707380577916073,0.3925456901646497,0.4786060425203349,0.2881422294793606,0.8571428571428572
37.57067860414849,0.614498904720415,0.5297011156597864,0.5191101937112326,0.3524245020889436,0.8928571428571429
41.711891731349866,0.7568686806100985,0.8118127461430161,0.8540109215248135,0.1811321334414703,0.8571428571428572
44.21199525894784,0.4728188620709821,0.4033441676053194,0.5048426806730408,0.2564380760202462,0.8571428571428572
40.77759376134441,0.6326977687729932,0.5978435550849466,0.595068951911223,0.2849687896120225,0.7857142857142857
39.66022353476823,0.7105039866013791,0.6313615376495181,0.7598643924327488,0.2901595885429999,0.8214285714285714
39.99903209452626,0.6874403136642803,0.5821752877788736,0.7688339241257283,0.2906086687518167,0.8571428571428572
30.43533016587045,0.9634195362092476,0.8096471488760962,0.8723742275068145,0.3876875035089602,0.9642857142857144
40.65105960826604,0.7390309845121668,0.4066641430792211,0.4643434220745581,0.313771531950154,0.7857142857142857
33.64700033364832,0.950801591807298,0.873976743390167,0.8508091944139701,0.3692291894375116,0.9285714285714286
40.93309598335156,0.6553110179035052,0.6867324567189516,0.7200862016785282,0.2483501103451932,0.9285714285714286
41.02941415954643,0.5432260065552911,0.4454937156695922,0.5287910439817595,0.3287219339166895,0.8214285714285714
40.26839841084234,0.9161765108716649,0.584750541828812,0.6723655216802462,0.2923127146524983,0.7857142857142857
31.62209541140448,0.9757542122647436,0.8357535347031947,0.8010305090905778,0.3834561585325098,0.8928571428571429
23.87723759734008,0.1881806531080032,0.2176048710289636,0.1584677949118647,0.4063955537518984,0.8571428571428572
40.94965433332349,0.7659892033502018,0.7138818041516235,0.6896329625278869,0.2501675642179373,0.8928571428571429
33.32158655305871,0.9027709618580712,0.7888493911899768,0.81536420277002,0.3803785962538464,0.9642857142857144
40.18816346527314,0.9010115569979016,0.6357592663354292,0.6228825563282564,0.2918011999527524,0.8214285714285714
23.7820806954737,0.2036481280860516,0.1981685637357615,0.1379902975145947,0.4064586913953038,0.8928571428571429
7.953717779931439,0.2330369866110211,0.2158506484968196,0.243817795628052,0.4484414690417387,0.8214285714285714
32.49689399702918,0.5879477318818154,0.8634058098735466,0.6827142109985788,0.379251997688619,0.9642857142857144
46.30211099105141,0.4920636863960236,0.3883791112084206,0.3849665742780814,0.2942220128832765,0.8571428571428572
39.895410344829855,0.8556982378052856,0.6071639159021406,0.5801947631195291,0.2910829546411212,0.8571428571428572
35.07961427220668,0.9691075937938464,0.8575460876917294,0.8232702377471377,0.3720402524726251,0.9642857142857144
39.02467449772376,0.8966396078866751,0.8248853368328422,0.7009930578051546,0.3288091203740512,0.9642857142857144
32.602647837000696,0.4885123670187249,0.8634007820147165,0.6805624694365973,0.3792269517877298,0.9642857142857144
40.06922233897941,0.8495679750754008,0.6679303322366719,0.60253370054964,0.2900665582821843,0.8214285714285714
30.46922826237836,0.8060264067158411,0.8281214348318617,0.9037087887292742,0.3905481596977779,0.9642857142857144
40.109969573114455,0.7831092424766147,0.6513074034509504,0.5156725521616274,0.2942275612503471,0.75
37.10255753594536,0.8265005372980392,0.4965964538512005,0.5916339558027306,0.3517624695428548,0.9285714285714286
40.78863969477209,0.5768763541947717,0.4382546489079644,0.5256955350946029,0.3287616147435523,0.8214285714285714
39.69741191267489,0.6251239226751613,0.6437003808661693,0.7148082977144062,0.2922835704347991,0.8928571428571429
42.91658340814466,0.5199628670534188,0.4770162440105554,0.392253893918458,0.3189001038210292,0.9285714285714286
39.78565376213538,0.6374025508021829,0.5418502249436266,0.5880214151568424,0.3255066652140014,0.8928571428571429
47.51712459890091,0.4827199312789812,0.3748745645449798,0.4694779616054036,0.2879963258153147,0.8571428571428572
33.272645607214066,0.9541282461158368,0.8037722223431634,0.5745631009819733,0.3815924178130609,0.9642857142857144
41.662141335181474,0.7568382787247236,0.8796349285622539,0.8501613946818655,0.1872816833668791,0.75
30.460630091956546,0.847714272401481,0.8588408790702212,0.9042298937206272,0.3907577720556754,0.9642857142857144
38.92064085274644,0.9066773363667469,0.762590638533354,0.8254628285832822,0.3432091458095963,0.9285714285714286
35.598354906833734,0.9022726552958448,0.7851512196058485,0.8632849512766197,0.3720323086780241,1.0
39.05446891386544,0.8653806998423266,0.7630067899265953,0.6920303609686846,0.3457601118600319,0.8571428571428572
33.82001886590946,0.9706857934184578,0.7881458026407034,0.6385183872370331,0.3783054152723278,1.0
39.1641618372517,0.957298359180152,0.8137494408652731,0.7251901514490398,0.3282685804895343,1.0
23.73859574408687,0.200317602724361,0.217199957677441,0.1528103976261526,0.4063732546757918,0.8571428571428572
34.76691917165195,0.9344645467595902,0.8975840202299699,0.6247275019709584,0.3735284565260245,0.9642857142857144
30.66803754002311,0.8476292522874461,0.8255661761525606,0.9006219900652529,0.3911034652082,0.9642857142857144
30.529054517922475,0.9974272649922412,0.8356443437593527,0.7381351301054626,0.3896580746542592,0.9642857142857144
35.59516057312192,0.7926724324838559,0.8002860341903694,0.6655146062113337,0.3692947146726964,1.0
30.289793007380734,0.9931927198013992,0.8713021775491439,0.7272103562935628,0.3900948083846599,0.9642857142857144
33.09541569335487,0.9152269385881108,0.824378318292701,0.864858697096464,0.3831612449965193,0.9642857142857144
48.19618392819067,0.800727128377735,0.8615200533607752,0.8661530029612373,0.2430051281828218,0.9285714285714286
36.04079053717326,0.6219808977531385,0.8103777382671292,0.6783764468677129,0.37165318698926,1.0
35.25554794935985,0.9508053518831092,0.7381479097221756,0.8630654918832812,0.3675821330185715,1.0
32.51762749438068,0.9895269911342134,0.8407876539314023,0.5545890874969179,0.3857841007785888,0.9285714285714286
34.38231949981895,0.7311761021345163,0.879279285855736,0.7453106696666589,0.3733628534970207,1.0
32.99038135816126,0.6533074157705313,0.9006404114224296,0.5191649440555473,0.3698819190478908,0.7857142857142857
35.59167389761366,0.94210223760629,0.8020099451077033,0.8233948930362253,0.3648889267260111,0.8928571428571429
39.41259570832072,0.8975435028622623,0.8089769795726292,0.9129233294722268,0.3307658629491573,0.9285714285714286
30.372286814649875,0.9955648838418004,0.8682814562137078,0.6304486969982166,0.3912456828699248,0.9642857142857144
41.14423585668517,0.7067500501719863,0.66106818881624,0.6657933028684988,0.3333045811734259,0.8928571428571429
38.86187342356303,0.8270085331124211,0.7385767599641633,0.8610473954209001,0.3440620733927635,0.8928571428571429
33.574817661397226,0.9652585525864256,0.8028593664015536,0.4715545527284157,0.3801450936243815,0.9285714285714286
39.18284879460625,0.7425648613211734,0.7856990838200896,0.7749192663757507,0.3449791684368603,0.8571428571428572
40.015466319992925,0.878867624800628,0.8474934117702176,0.8777382018040205,0.3438850597214425,0.8571428571428572
31.97820354202404,0.773909298690969,0.9052651038895848,0.8130165149491849,0.3753252866835848,0.75
31.70603921673776,0.7117227651886886,0.9007895883005416,0.7281152372681989,0.3715053885775454,0.9642857142857144
34.29146519598752,0.5398252669011687,0.8582065983149701,0.525220190952235,0.3781665992262677,0.9642857142857144
31.8821067263131,0.7238783422045095,0.901865820008698,0.8108399232843828,0.3754010349096811,0.8214285714285714
23.23302569372916,0.2474319479100346,0.2112314131676012,0.232950055090488,0.4080628464941143,0.8928571428571429
38.53308082902224,0.8214934186770025,0.8614968577203713,0.7141255442532746,0.3448656210849234,0.9285714285714286
32.678982380623424,0.8641154257800955,0.8539151727195063,0.8761939538716567,0.383463350390042,0.9642857142857144
35.507921142180464,0.9249599365048304,0.8207344963211325,0.8981126320009729,0.3619186372025392,0.9642857142857144
33.791575555617364,0.9175794408392584,0.770837380170623,0.6516305389465245,0.3802291500271626,0.9285714285714286
35.79208346188365,0.9451922930296048,0.8671447481381098,0.8092097990063973,0.3566129137023763,0.9285714285714286
32.54152157804498,0.9788990918142748,0.8651499748864504,0.7954253043482524,0.3806116678001473,0.9285714285714286
39.04094922943307,0.7427082807704797,0.78565200996333,0.7146254000834747,0.3450300187122861,0.8571428571428572
41.0639777170674,0.8121596051044532,0.680239293089151,0.5772123212132586,0.3348202248120688,0.8928571428571429
31.904395547981576,0.6563194192600835,0.9117305766040116,0.8170379699903131,0.3731148499157289,0.9285714285714286
47.63068373096402,0.5036677186074635,0.4135430876383547,0.3963025790968336,0.2908023684420674,0.9642857142857144
34.484079427648,0.8367616298847937,0.8551734225980215,0.8759155412628962,0.3722960480499893,1.0
34.578688054064,0.5556969573200956,0.7198532641529339,0.5214426222680442,0.3781957420493677,0.9285714285714286
11.412809636891287,0.2214438129431277,0.225285917836701,0.2512454162051895,0.4482242157478447,0.7857142857142857
32.71331953992137,0.8994231020928082,0.5969517619510694,0.7643581013968225,0.3842830241129889,0.9642857142857144
8.226405659260589,0.2698842338700626,0.1988138811948513,0.1505922161026618,0.449036963857961,0.9642857142857144
32.76878728244916,0.8516748686329424,0.7930345169910655,0.9154805404634097,0.381945138622923,0.9285714285714286
22.94113212215841,0.2593703906245676,0.2219311774766691,0.2488489763425151,0.4060010927785362,0.9285714285714286
41.33046574694403,0.5640177300746846,0.4931456471713354,0.4632417780302319,0.3384843832985476,0.8928571428571429
39.59421949082459,0.9029582880643384,0.7768029884393175,0.8977204015179062,0.3293752390700074,0.8571428571428572
31.83581492514748,0.6527177430968364,0.9054680198225896,0.7731414096733948,0.3719191817053643,0.9642857142857144
31.048059517219635,0.9158834550608504,0.9060130904532674,0.7556195026725372,0.3839945693944951,0.9285714285714286
33.256305578749235,0.8736170981463536,0.8928758249107109,0.805514361442094,0.37382799022523,1.0
38.71486720889194,0.8754946702386829,0.8574891040831271,0.6294425385987659,0.3443200003318939,0.9285714285714286
48.24932467368579,0.5586973323319162,0.3482997273606169,0.4362777526165512,0.2889644959655059,1.0
36.188305719849495,0.923668484341836,0.7906854408754371,0.8503069157387034,0.3542844367162908,0.9642857142857144
40.6017191701563,0.7573281567838264,0.6662633252795715,0.6033753939184258,0.3318925705931451,0.9642857142857144
37.82832518046601,0.5835432801418756,0.5691315191057909,0.8222928178560441,0.3547379239576391,0.8928571428571429
39.077604727812286,0.972402244448202,0.7288282282223334,0.7503566221030443,0.3375024629581425,1.0
10.12890014442682,0.3509947328598753,0.2571809324784642,0.2818509468160428,0.4492860734010236,0.8571428571428572
39.69263647348039,0.9055088259359902,0.7956112691568774,0.8870160520077062,0.3302603227028106,0.8214285714285714
32.69131218428328,0.9564157626039778,0.8088951945621677,0.718992191014148,0.3811524275483717,1.0
33.03375240709758,0.8640922008158388,0.8886729143681242,0.8506539694561006,0.3831906931032617,0.75
37.51916174393693,0.8003071277079122,0.5258127195941787,0.6038946496514168,0.3567177988338457,0.9285714285714286
34.728126384677665,0.8658643731929794,0.8960401516398325,0.8532107060904605,0.3755792640821036,0.9285714285714286
40.41039482926262,0.8870412445494816,0.8049168535075529,0.7582204352390016,0.3364936307018404,0.9642857142857144
41.54185824778951,0.9761821602136952,0.758357833678059,0.9183048367947302,0.3208847673252905,0.9642857142857144
35.26888774863048,0.9608421369485524,0.5460050964806396,0.8559330562643405,0.3698041614685357,0.9642857142857144
33.29112020593551,0.7368347883018405,0.8886988294249202,0.8622111159708276,0.3768427587973932,1.0
43.72136563727564,0.4399411060046586,0.4665939237705784,0.4165074287061843,0.3201271291599161,0.9642857142857144
33.763796975678126,0.9734510235609009,0.8635147296700358,0.587684535155999,0.378683065361987,0.8214285714285714
36.56068659764791,0.9724363803550424,0.778645513774478,0.7174671701687735,0.3433539941978991,1.0
30.58628474625669,0.971639882802938,0.8056795469324363,0.7071885732071658,0.3900005635113748,0.9285714285714286
38.51236177521755,0.9532384852087792,0.8062491521222024,0.8656240880518845,0.330499187628324,0.9642857142857144
45.6026518343129,0.5064143185092937,0.534774735254751,0.4413202043533055,0.2980887861347783,0.9642857142857144
43.63785101320908,0.472260564331513,0.4769957017514691,0.7650022572717962,0.3154274600805402,0.9642857142857144
36.59555475317216,0.7126665152769782,0.837952974980284,0.8672608247130571,0.3515850385380198,0.9642857142857144
35.62948504494762,0.9831957200822088,0.7693628209288276,0.8787177767310151,0.3633744340257617,1.0
41.69330118412991,0.8903942190725681,0.7552979697589576,0.90465174556329,0.324136969996033,0.9285714285714286
33.03698732746963,0.8663106344189122,0.8889650038473883,0.8626705655380549,0.3807503979502454,0.9285714285714286
38.33328559566834,0.7314253645208234,0.9007899696562836,0.8031387541651468,0.3432363685556321,0.9285714285714286
48.21069322785988,0.5470529867413116,0.3860726128799532,0.509992343299905,0.2890195548319742,1.0
20.080541036973955,0.2157808177905831,0.1832424190571538,0.2033937974344373,0.4308093260546533,0.8571428571428572
35.25417349103999,0.9386809622805328,0.802510562644171,0.874759256918111,0.3717538524606237,1.0
43.73499654921216,0.5150799609491161,0.4316089466920081,0.5381141735853062,0.3161418791769717,0.9642857142857144
31.75225985155444,0.8308202516607852,0.9054425810032052,0.694435228202644,0.3847386427803547,0.9642857142857144
37.97452063143562,0.9618515249191276,0.867139377793841,0.8307584490229656,0.3332217486616666,0.9285714285714286
30.46138759057034,0.8934038630725463,0.7355423966911377,0.8298701295966222,0.3916349313986514,0.9642857142857144
37.33210056995965,0.9685549811640208,0.70376670097415,0.9129035608246528,0.3379707072683316,0.75
46.63111340745007,0.5603967384218524,0.4077880245171339,0.8853888501132517,0.2900596478843088,0.7857142857142857
40.24806405843722,0.9505948004306828,0.8192126696099489,0.7666351209076865,0.3113688011214712,0.9285714285714286
39.08150635496483,0.9116744892355236,0.7034279378628725,0.6731678460027728,0.3438141447373724,0.8928571428571429
19.97626460241457,0.2138871714795653,0.1926946397344233,0.2170317690562624,0.4310795123693209,0.8928571428571429
23.28706318139567,0.2677377843052098,0.2119768121405487,0.2363601606472953,0.4075779190525667,0.8928571428571429
37.80414210649832,0.9513070562063862,0.8410759378888032,0.8955138203799908,0.3434239030268091,0.8928571428571429
34.050200198637484,0.8473877302135603,0.8963724765262591,0.8526715194634553,0.3762504303896549,0.7857142857142857
36.35901144924591,0.9570273870394566,0.8225333741590983,0.8370685170844688,0.3509331963358876,0.9285714285714286
33.560826077884656,0.964083969831922,0.8051446458140542,0.89490933664594,0.3671397706941135,0.9642857142857144
41.80926774797626,0.8643570969966714,0.7142491754598628,0.8829642528406793,0.3229030774853442,1.0
12.653523073280615,0.220614698067667,0.2664621397308339,0.2832039097956405,0.4464252870529772,0.8571428571428572
32.31609897133361,0.7210262863078095,0.85870853017619,0.9263630156448376,0.3831128116264932,0.8928571428571429
11.131452064964886,0.2407495422842942,0.2318844660224847,0.1911674944988502,0.4491625584172863,0.8928571428571429
41.08263626035197,0.5986818522112974,0.4329787553284722,0.5048567391785518,0.338379997820347,0.8571428571428572
31.870303891575723,0.9703067450739848,0.8323818568974619,0.8712058781518698,0.3751772412022445,0.9642857142857144
52.88628427524014,0.397722396421098,0.5190557382958247,0.451502511210673,0.2455578234096086,1.0
12.72866288917341,0.302872791528916,0.2726399522005324,0.2426911965007058,0.4438547748185906,0.8571428571428572
42.82965400501645,0.4979668677134579,0.4937032703563495,0.8129701105976761,0.3148469823568183,0.9642857142857144
45.11818789829583,0.4610438167426927,0.5096507071364803,0.433560434774374,0.3103321627655652,0.8571428571428572
37.30262535416372,0.9023860362672728,0.7049002934644585,0.8652445931143921,0.3383534061570741,0.9285714285714286
32.57376714523082,0.9768921324253522,0.8592341598013836,0.7907238742871735,0.3841587027405297,0.8214285714285714
34.30249247197099,0.7215852991506057,0.7405390239399803,0.6409526874974477,0.3823417308207357,0.9642857142857144
51.67483809421832,0.4596960230831193,0.5134557095167485,0.5994799157457231,0.2434324009281558,1.0
35.821977422356206,0.8288386363691767,0.8041716826824032,0.7380491699056143,0.3682546294173017,1.0
47.60867577925007,0.5714164953462887,0.3257255300204607,0.5580980432097273,0.2901256840297573,0.8928571428571429
36.68453816021464,0.9724496666745756,0.8419549659668784,0.8151613330131434,0.3324265603221197,0.9642857142857144
30.597512896175218,0.9961249297858245,0.8796283461866841,0.7577989955314662,0.3879794148434977,0.9285714285714286
43.4379256417448,0.6087920524015029,0.5301202012393879,0.5731119282073139,0.3229861346581879,0.8214285714285714
29.636744728407432,0.9695063233887397,0.816478864959711,0.7565958162930293,0.3934990699059877,1.0
43.11914435947623,0.6636683827012273,0.5766833537119441,0.6465173788067923,0.3204305449913087,0.9285714285714286
32.57335147415793,0.7058117091738703,0.8562223725251862,0.9215103505221064,0.3754494302778496,0.9285714285714286
30.564611237378447,0.9517223684251398,0.8587656402600741,0.8859849442620706,0.3863915277999263,0.9285714285714286
32.116416584359875,0.7099546879267983,0.8708261985534147,0.903039689843206,0.3781609366569234,0.9285714285714286
40.03385417407991,0.6145713588667359,0.8704839100082542,0.7184799264457354,0.342431191826699,0.9285714285714286
43.64539121257125,0.4550605215764364,0.4696834132593877,0.4598999974394711,0.3232998192068113,0.9285714285714286
41.22296745311867,0.818806835004053,0.8614402168048537,0.8737245619908269,0.316852043240197,0.9642857142857144
45.403304123941815,0.4252033913184114,0.5142810410581966,0.5519027204191211,0.3091791413997176,0.9285714285714286
42.53157446394167,0.566719606763761,0.4672264886369981,0.4747161084877327,0.3280427416388322,0.9285714285714286
38.08555900609576,0.7811913884972862,0.5043606506778482,0.8249057775765269,0.3530003274070601,0.8928571428571429
21.21492067609757,0.1597553898777556,0.1101962959680838,0.1251611653320709,0.4186325006775607,0.9285714285714286
32.04959837549784,0.6540700601770196,0.9105952320490188,0.5552072395166984,0.3718113725468213,0.9642857142857144
47.73303432492898,0.5211202949103269,0.3578380094495698,0.4905816837451212,0.2915379962180651,1.0
37.813853610571975,0.7441417609368686,0.8835497018382085,0.6389698240831143,0.3477394049829089,0.9642857142857144
47.73926273133384,0.9676729648818588,0.78084373789038,0.6243567534973987,0.2415747894552738,0.8928571428571429
