Hydropower revenue,Atomic PP,Baltimore,Chester,Environment,Recreation,Equity,Deviation,principle
78.04669988160192,0.8413034005137857,0.0049935641935773,0.6073407415337376,0.9201028344945112,1.0,1.0,0.3437678030943555,TraditionalPrinciple
80.55797966264412,0.9762651408863176,0.5990203557757026,0.8703552574031194,0.9073565322329471,1.0,1.0,0.13687056497403574,TraditionalPrinciple
78.53684120163103,0.7477539710932388,0.1026827868115735,0.6492023530424492,0.9205916886064011,1.0,1.0,0.30610423519347085,TraditionalPrinciple
78.61572003137212,0.8416986783159208,0.0095154270273722,0.4154912951363561,0.9200201081491461,1.0,1.0,0.36080859338666793,TraditionalPrinciple
77.00722031661238,0.9743223810046494,0.3140063236947906,0.7967063846470288,0.9206567375347872,1.0,1.0,0.2373259130400214,TraditionalPrinciple
75.56633141457786,0.5679345661127047,0.2396993484196886,0.9140352212940036,0.922164053554018,1.0,1.0,0.27149232260253947,TraditionalPrinciple
64.9129890515964,0.968612501291086,0.402962095554519,0.9158461775958132,0.9206281671455587,1.0,1.0,0.20294285121452715,TraditionalPrinciple
80.49264797067102,0.987968738960594,0.5238861447668419,0.9119761781729676,0.9119094782598806,1.0,1.0,0.16578618167734174,TraditionalPrinciple
78.5889315983496,0.8472248794733489,0.7073088170501034,0.9041357391188556,0.9103784349713366,1.0,1.0,0.09412126837481115,TraditionalPrinciple
67.49673752094237,0.5664052835916754,0.5627020568359151,0.9014984187061011,0.92004957931089,1.0,1.0,0.1714647419308931,TraditionalPrinciple
77.13503238140348,0.8815535456432654,0.0646187155272767,0.803185946246974,0.9200548725475273,1.0,1.0,0.3204108346698336,TraditionalPrinciple
79.31729473525031,0.9064487172636844,0.8064412073124705,0.879756155783323,0.9108189608866164,1.0,1.0,0.06284038352847426,TraditionalPrinciple
72.6822003975893,0.9346180406996384,0.2618636143158893,0.926651546889934,0.9213839108933479,1.0,1.0,0.2528339119978928,TraditionalPrinciple
80.5666060311688,0.5856047837598203,0.3530313894228299,0.913651403623106,0.9126364803549373,1.0,1.0,0.2395691956561787,TraditionalPrinciple
75.21865518324012,0.9173689399634553,0.5088992844491554,0.834333372644429,0.9210184068121661,1.0,1.0,0.16002631959769772,TraditionalPrinciple
53.59983421375856,0.9755396488473422,0.3346619971526779,0.8060096356671448,0.9620978168948469,1.0,1.0,0.23580369535313628,TraditionalPrinciple
77.21553452024155,0.4537658777946308,0.2014606058990204,0.9287247386275302,0.921131412463781,1.0,1.0,0.30323446039852414,TraditionalPrinciple
80.53799459774923,0.9107610536642082,0.3551356088134303,0.8548444095955079,0.9109793094339194,1.0,1.0,0.22022886864538782,TraditionalPrinciple
75.30461719273916,0.7486638239433938,0.4267611565418423,0.9074333378430944,0.920419161722074,1.0,1.0,0.19156550547626863,TraditionalPrinciple
51.244776812256646,0.6507847797049866,0.4139073072207145,0.9085540016575842,0.9610036606566589,1.0,1.0,0.21144001326467993,TraditionalPrinciple
54.57774953186557,0.6093524523046596,0.3382361722062512,0.934449147613383,0.9606766925400451,1.0,1.0,0.23672672832367606,TraditionalPrinciple
55.82853663143581,0.9143980303062444,0.3793456017983325,0.9184888111559332,0.9586538029836531,0.9642857142857144,1.0,0.21204460249368057,TraditionalPrinciple
58.65368621160919,0.8377370667776727,0.9013649201235472,0.7047600025721131,0.9181386830020954,1.0,1.0,0.1070745561526963,TraditionalPrinciple
76.34030127419871,0.9588372653776192,0.1230234852203453,0.889178453999603,0.9205519391626231,1.0,1.0,0.30606337830257296,TraditionalPrinciple
55.94783621678353,0.9270891203462376,0.2936220188412187,0.9004614127146477,0.9603508513615651,1.0,1.0,0.2453596152900606,TraditionalPrinciple
54.71502460529094,0.8035010509331839,0.5071252999207038,0.9262596370750582,0.9589372105309356,1.0,1.0,0.17473075016640416,TraditionalPrinciple
78.12877938766859,0.9876096898529504,0.3420169769460908,0.5582509983381606,0.9212754244738589,1.0,1.0,0.2521214224586284,TraditionalPrinciple
78.2467488895743,0.0434468394289245,0.0976476594109667,0.9330856185001364,0.9207923256649722,1.0,1.0,0.41646247935211567,TraditionalPrinciple
74.09673963423131,0.9098357250806282,0.1665405694891084,0.9031440110254588,0.922135822071791,1.0,1.0,0.2857246520147019,TraditionalPrinciple
79.98791152096747,0.9742741200101828,0.6085231335647241,0.9387184150899288,0.9119542636313683,1.0,1.0,0.13361961327027141,TraditionalPrinciple
80.00453476543312,0.8489326259508923,0.6405983605362966,0.6143637898311163,0.9130109887622334,1.0,1.0,0.15267609067168253,TraditionalPrinciple
57.02635467184702,0.2999286253944491,0.2411565646099006,0.8168995209650044,0.9604074646927361,1.0,1.0,0.29905752773353306,TraditionalPrinciple
59.03931815449822,0.3734534256256568,0.7082608537448399,0.9125592302165636,0.9307580746863028,1.0,1.0,0.20889242758319107,TraditionalPrinciple
64.10989054208534,0.9787428719296422,0.634945620931666,0.8749712190066696,0.9201604411086537,0.9642857142857144,1.0,0.11892042109258222,TraditionalPrinciple
56.4936000989637,0.7479578426271497,0.5374182469504739,0.9021082279741882,0.9520161074482604,1.0,1.0,0.16202347672621595,TraditionalPrinciple
58.22991863241671,0.434191101133295,0.4770849142537009,0.905271011728791,0.9532193888794044,0.9642857142857144,1.0,0.21852335320681046,TraditionalPrinciple
60.70032531373112,0.9414033521897424,0.5547872830185193,0.902551654887402,0.9233766973340213,1.0,1.0,0.15144731288691018,TraditionalPrinciple
60.53150699351786,0.4973233151815311,0.1890036390527233,0.2868227893771449,0.9545969695873955,1.0,1.0,0.3116027795603628,TraditionalPrinciple
60.62238840569523,0.2096158044266541,0.2842068551179809,0.9223040506883232,0.9311429026623509,1.0,1.0,0.3178737315330371,TraditionalPrinciple
61.856100841167255,0.4006993393361917,0.1018881574724948,0.1515743773381782,0.9302220745906535,1.0,1.0,0.35842239416322746,TraditionalPrinciple
77.93143621750104,0.973188758970061,0.0800244423518309,0.7690479457263408,0.9202678079506154,1.0,1.0,0.3228745915929579,TraditionalPrinciple
57.6505843994307,0.3241625645005662,0.3016311675309394,0.7696318547480449,0.9610679888051405,1.0,1.0,0.27679613868375824,TraditionalPrinciple
56.40083729076424,0.1435556370386443,0.2709230285752699,0.9190443923185634,0.9604975378376663,1.0,1.0,0.33960865189089473,TraditionalPrinciple
61.55299061910275,0.3671318300702546,0.2002965988157067,0.2231780516739423,0.9310419434127748,1.0,1.0,0.3281694165943989,TraditionalPrinciple
60.6409217663355,0.268314347673653,0.210679258053014,0.0864300695901047,0.9509620221321509,1.0,1.0,0.3672129819077818,TraditionalPrinciple
56.67316822911589,0.4769148792947095,0.3167058909636562,0.8343790165300525,0.9609719499197051,1.0,1.0,0.24890730390564705,TraditionalPrinciple
77.7063882233502,0.8392265549251002,0.4032764390054711,0.1944835345701229,0.9218529368974381,1.0,1.0,0.3067804209155565,TraditionalPrinciple
70.60280648087041,0.97988385743734,0.8009333507363112,0.9213184160982582,0.9107986945869194,1.0,1.0,0.06642753456108659,TraditionalPrinciple
60.52007446636652,0.9469311745333996,0.3771417707398123,0.8263266856719698,0.93318557769917,1.0,1.0,0.2090773029166929,TraditionalPrinciple
60.034739860079846,0.7672778640073842,0.6644934480607794,0.9143761953826464,0.9318689906223999,1.0,1.0,0.11991202374146645,TraditionalPrinciple
59.51490949272616,0.8762525055398475,0.581021978032504,0.9097545657474322,0.9325164272243254,1.0,1.0,0.14101058124128862,TraditionalPrinciple
54.31125317727294,0.9158883312107824,0.8241548374257519,0.9091348719759949,0.9513796510922202,1.0,1.0,0.10918358422972113,TraditionalPrinciple
71.01955602965992,0.7800605884589064,0.8196542484549777,0.9115307694553392,0.9109113280745067,1.0,1.0,0.07071810740317659,TraditionalPrinciple
36.25261779491853,0.9023868068473098,0.4287128252048013,0.7234828006586961,0.961574635642081,0.9642857142857144,1.0,0.22796582530041185,TraditionalPrinciple
58.20623680614587,0.915859900101245,0.7109918866308153,0.6672291468847878,0.9520064149210876,1.0,1.0,0.1323933052543301,TraditionalPrinciple
58.78711012756703,0.8143861291825053,0.6533491417369132,0.7320373397847715,0.951098157692351,1.0,1.0,0.1257627407954899,TraditionalPrinciple
61.1155184455418,0.8954011342187052,0.476127999683006,0.6070756184263291,0.9333479869824094,1.0,1.0,0.18644635817541028,TraditionalPrinciple
60.70321194577235,0.8896966222207151,0.5509900948611902,0.8075054646784916,0.9313312074855908,1.0,1.0,0.14602858439024208,TraditionalPrinciple
61.16577966718634,0.6298925502557218,0.7245837116869465,0.5417666561580678,0.9226528542960653,1.0,1.0,0.15808822419107948,TraditionalPrinciple
60.12823491958386,0.927015054196275,0.8127550181836404,0.7118602582286728,0.92401070876786,1.0,1.0,0.10578438605239045,TraditionalPrinciple
59.8722863372354,0.9345249916383472,0.8532764064844048,0.906237771610385,0.9237963703169116,1.0,1.0,0.08229383529226048,TraditionalPrinciple
58.15491685751202,0.7987563321801564,0.903273409885118,0.8234017906381309,0.9238695497249737,1.0,1.0,0.09288378605765696,TraditionalPrinciple
56.43511408595144,0.5636553665216819,0.8540848286665198,0.9025801841610768,0.9427754488859091,1.0,1.0,0.15121225360443932,TraditionalPrinciple
59.85010897818431,0.8039292161000082,0.4716240972491251,0.7123467954905655,0.9510734197413353,1.0,1.0,0.17311679874256783,TraditionalPrinciple
77.98533532003648,0.7754808005500438,0.2821200690708391,0.808949500286816,0.920398559094092,1.0,1.0,0.24051489643863508,TraditionalPrinciple
57.025725273813606,0.639751373758672,0.5365039328147521,0.699948358047549,0.9604254671032239,1.0,1.0,0.16798819282814084,TraditionalPrinciple
44.02514677559182,0.9235913754072944,0.9095122883799208,0.911074463318804,0.9429329145290456,1.0,1.0,0.15280911977215933,TraditionalPrinciple
59.118137042637,0.9271030884122032,0.1197824449522401,0.7696214092677612,0.9549242900595891,1.0,1.0,0.2983089521165997,TraditionalPrinciple
57.23703131890103,0.8737041829061751,0.7615877156890454,0.8666106209344212,0.9520426701354471,1.0,1.0,0.10232530678389166,TraditionalPrinciple
59.091891600298965,0.7985086351592663,0.6605295201731701,0.7193979559426966,0.9507323539840926,1.0,1.0,0.1251791828161047,TraditionalPrinciple
60.963199662482,0.855965001895341,0.6182775913394873,0.7400153066320164,0.9307497594815274,1.0,1.0,0.12818666369599718,TraditionalPrinciple
