hydropower,atomicpowerplant,baltimore,chester,environment,recreation,equity
57.419403907273946,0.6056979787366324,0.0536188685011798,0.3724158650791759,-0.0844597174288453,1.0,-0.2016384541717875
41.52097977112714,0.6697178664665058,0.1525151608027506,0.2277650399495305,-0.0817739064731501,1.0,-0.2029306927902903
58.07470250172245,0.3355483756113196,0.423978321618436,0.1131622324585829,-0.0871237986398311,1.0,-0.2010847161612111
39.46513432716499,0.6541178109896554,0.0685860659928946,0.2516850376217258,-0.0812157444553114,1.0,-0.2171799173982331
59.43386628566899,0.1108715168772183,0.2162947362859064,0.5787884387204412,-0.0854451156656777,1.0,-0.2078934159780799
38.03762741116954,0.8539522981998018,0.2635609607661895,0.1523644142013865,-0.0818135878340617,0.9642857142857144,-0.2014454521512952
18.36883453976155,0.3665568663645827,0.070775704647724,0.6072513939546126,-0.0818418480797257,1.0,-0.2258305262807181
27.7344184163486,0.7015862594760724,0.3093177555100194,0.104444343813956,-0.0824282875386058,1.0,-0.2106901843251855
78.43416633459601,0.7025327518772114,0.7160035742580851,0.8395787476980643,-0.0967613306899916,1.0,-0.1046209796483816
58.35713280016319,0.9871284038390304,0.8146117492038094,0.8243265217858946,-0.100379939607968,1.0,-0.1001811676755441
77.23885624915202,0.909659617949577,0.7022729682383073,0.759273727112256,-0.0999940057161996,1.0,-0.1016323984204068
54.07851122147151,0.661185485041344,0.3375356906592609,0.0613416330939618,-0.086273076507098,1.0,-0.2001803589966408
52.24489180567363,0.2381642243723444,0.4004642740741915,0.1591640416971836,-0.0832944262288503,1.0,-0.2045323422343878
66.47543752430133,0.1525974009220823,0.2311582131489172,0.4288812694469638,-0.0848884606691095,1.0,-0.2077165216459255
78.50041824748878,0.7817884785811623,0.7535988111533315,0.708215641392258,-0.09646308093329,1.0,-0.1028285216952316
75.98235425198882,0.801746291503674,0.6745246051006321,0.9032636970420536,-0.1019283770868182,1.0,-0.1011903644670552
58.428633815184895,0.1878842077618252,0.1297720162566547,0.5915166290911092,-0.0811711147743349,1.0,-0.2079869295818521
74.30836117029313,0.9555121640456472,0.7235484595081823,0.7636898707622463,-0.0960193376288599,1.0,-0.1004411506275845
65.2674511178106,0.979889511287827,0.7060655576443245,0.8898747813571825,-0.0967921737939185,1.0,-0.101281562934458
77.16073192338357,0.9209704227440428,0.6665899651147796,0.8504542597121939,-0.1014802413188009,1.0,-0.1003695496392799
60.5855128450058,0.9849749372741282,0.8109367632299544,0.773945298315146,-0.0988077490836359,1.0,-0.1001186396950991
78.75974573332948,0.872938204886453,0.7503199843093706,0.6755634962673158,-0.0958727834238473,1.0,-0.1051071066313623
62.00490399441637,0.2010273502576954,0.2624050597402029,0.3508770125466453,-0.0789494589313106,1.0,-0.2000297986281602
77.23012013015517,0.8267718263424603,0.7713651360848226,0.7125383648563405,-0.1003144417838208,1.0,-0.1003803732785348
62.55461439834138,0.2006696898935213,0.2348261435026503,0.3512098919578645,-0.0794710803029134,1.0,-0.2030360022755478
63.915764656357695,0.4286531949946159,0.209732319086288,0.2073031411181149,-0.0844041865808648,1.0,-0.2003913226178079
29.732537496570043,0.8606657076918243,0.1119301398177149,0.3661397607758542,-0.0579472328216581,1.0,-0.2106806957828979
56.51986842624813,0.2631383498746092,0.2762854602233989,0.2018371724263582,-0.054675218028907,1.0,-0.2079556412584599
68.66034428228978,0.4527446964907658,0.171115800776691,0.212485495641601,-0.0829872952576523,1.0,-0.2063221602500074
30.01960803458476,0.5793522514679306,0.1147907230971186,0.3794023772463699,-0.0677758577759714,1.0,-0.2019440986182634
59.31003717342333,0.7014077933178946,0.8319055695650485,0.8043615748136241,-0.0952735059736733,1.0,-0.1002038164136296
76.89624851416816,0.9747713669273412,0.7331422676598339,0.7159567175947978,-0.1037823086718695,1.0,-0.1019318961182383
56.877551407120855,0.96008736976535,0.8169921354933468,0.8700738797613189,-0.1007079031477581,1.0,-0.1004533915827914
71.79676553204531,0.7723491216962742,0.7000936284589984,0.9246859619319336,-0.0932611951339259,1.0,-0.1013450440984908
78.15490958006535,0.7559455093999855,0.8245766043767598,0.7253124165844644,-0.1038562384802608,1.0,-0.100135089298682
54.51553463556716,0.4278520316325357,0.2671538263520538,0.2139078876134648,-0.04541384749727,1.0,-0.2001114824374174
70.98151374276554,0.96579086324158,0.8629337755070483,0.6435383574209019,-0.0983399526685413,1.0,-0.1028981320027306
61.06121379019355,0.2749149246610002,0.1142904094781918,0.5114530482316304,-0.0872538776247557,1.0,-0.2041124685887772
79.0498893266618,0.9059329445619742,0.7137371936213992,0.7178324961735301,-0.0990184612456353,1.0,-0.1031974597145711
57.642850605108364,0.3616290891606603,0.2001827277685255,0.2683516040032094,-0.055621802288014,1.0,-0.2036230018641182
55.430896105887406,0.9837723989142207,0.8718024895456584,0.8529640500367118,-0.1088652323401274,1.0,-0.1003066430322213
76.23298632170199,0.679684665056087,0.8392996195195727,0.8192189890607793,-0.1021828878323893,1.0,-0.1004019636907772
70.39286117225492,0.9894860807514582,0.7004481091068484,0.8287781631522587,-0.1032559034968382,1.0,-0.1000698910710539
64.93201119319939,0.1814866798525963,0.2537238204526703,0.3131337372317315,-0.0867014308006929,1.0,-0.2048202360943702
73.46852347799204,0.5277127124424134,0.2579882748767052,0.086101824078372,-0.0845981935267593,1.0,-0.2126499995830987
54.91205164729387,0.2591754653005373,0.3042183322829973,0.2126564367318225,-0.0664097297197528,1.0,-0.2018363303620049
75.01391521832281,0.9658521650957854,0.6680607197874846,0.850094974738975,-0.1056808551682551,1.0,-0.1004506916963953
68.37207124143545,0.3457273226693731,0.1258240308806801,0.3806769284353621,-0.0815631391584973,1.0,-0.2031621111938984
60.517725544681774,0.3149889769003118,0.3474530779253035,0.1547085805527106,-0.0851249921557198,1.0,-0.200674851533403
57.55328733091931,0.2115167121005687,0.3169953832862075,0.205234116578983,-0.0846530516195441,1.0,-0.204105515273723
79.0903129086367,0.6144977449825438,0.7701422874376483,0.564159462012557,-0.0987608157989582,1.0,-0.1218745013935445
61.524239086061925,0.8369840118362735,0.7141438230902437,0.9265397593177286,-0.0932830987263751,1.0,-0.1012470472141608
65.21749146953753,0.231834415373915,0.2498758664999373,0.2611739948825497,-0.0802380689672281,1.0,-0.2005451669430263
53.1939508449526,0.8651304016534177,0.8816456874624078,0.9022371819051956,-0.0938282506441285,1.0,-0.1007548483300948
