0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,hydropower revenue,atomic plant reliability,baltimore reliability,chester reliability,environment reliability,recreation reliability,equity
0.4175046972714982,0.9719200721221324,0.9033600045633,0.9563000902262954,0.4003355908778721,0.995951633867261,0.8437786965244037,0.8244852093795244,0.5358640948695768,0.9749087319010412,0.923846668891424,0.8329493478621017,0.4077625042050121,0.9926775990930796,0.8912416805854737,0.2350782632592059,0.9253019979198888,0.1440602375171212,0.2254249438221575,0.4407852988010827,0.1234679698841251,0.6002926028612515,0.1267908551573485,0.977061156935839,0.7656886563677073,0.9529902430639656,0.8598611243482024,0.0492665332562238,0.5172119531885849,0.8337677176617216,0.9438795699698208,0.0849754993691139,80.43994450566994,0.9987253373077178,0.912955620715074,0.9429262829336456,-0.1055314350923024,1.0,-0.0230819821312288
0.0381211623514566,0.9533345677677753,-0.8069082857126153,0.5193990039613375,0.0074024484126757,0.7836375685157301,0.5853436802505667,0.8122297031221083,0.3195615482486078,0.8817966410419925,0.91764153366804,0.9097519127825956,-0.0693323065359543,0.4228386449703262,0.5718090738090496,0.5056993996974659,0.1033981012786496,0.9640530830636184,0.2006525319403627,1.1751544437338043e-05,0.5177729821105846,0.5589600182194441,0.7528199104388175,0.0004810642359286,0.8971675527854404,0.0680354809665781,0.3119697973113038,0.5782025611849894,0.7339036311574572,0.0084491015541789,0.0003860951903583,0.0009398363206493,80.85055412544072,0.7062085174208852,0.2376877990160103,0.5840021113688956,-0.0911552926652718,1.0,-0.0133313900783116
0.8918920356670114,0.9676988801525924,0.6693465274786519,0.8055284369540469,0.5325986136722564,0.989325706314305,0.8672826221792228,0.8088229797410501,0.3228941513460471,0.8998467362027252,0.8616134065449067,0.9707361927515188,-0.0954463052413461,0.4245138297656015,0.5634112003207072,0.510861394101566,0.3903134488131866,0.997156378961216,0.2231617869766096,1.904667586903528e-05,0.9162952330716844,0.6593375672614148,0.2804776412216069,0.0052863879579371,0.9850297901213606,0.0121927746976819,0.8745167780270929,0.5604301881531475,0.1758282354973895,0.0655652449310603,0.0024406401789323,0.0008203952545748,80.06832640955376,0.9743016368649492,0.7930878914211867,0.9030080879249522,-0.1033708138955422,1.0,-0.0150880237716135
0.5888019985908319,0.8814721463113508,0.6940699390677416,0.5220851563909635,0.5098054034651642,0.828338898331022,0.8314659860988916,0.9757951150611216,0.3234762723166643,0.8936126873293317,0.8620356711295007,0.9492181889855604,-0.0954463052413461,0.4228386449703262,-0.5660042158492407,0.4920947753861107,0.3399351989828902,0.1038389905582013,0.2232978209315024,6.310106151633259e-06,0.9925443360103734,0.5896092588127956,0.6556125310214588,0.0122668547953492,0.9322876763838366,0.0571272079639119,0.9297794751133388,0.6117361722331003,0.1687726286346996,0.0655652449310603,0.0972814598675052,0.002567005302421,80.07654258698864,0.9740224928936596,0.8035901406007715,0.8653698234405232,-0.0981911815596932,1.0,-0.0243079019324955
0.1216706083989815,0.1616375396622108,0.8726349364012,0.9220417005048388,-0.2648911014057541,0.2757198658173548,0.9700527017890428,0.3423670185084526,0.5022515996605043,0.9841837228180254,0.9026496724011556,0.551715730071244,0.437697122099773,0.8143328875795,0.8615635310833961,0.7560766064889188,0.6516552237482572,0.1284762267385518,0.176916349143221,0.0003070389941358,0.9466687781929666,0.7042028581368374,0.1089459630141445,0.0046709961423445,0.1282476837059409,0.0817054225714714,0.012150765142746,0.960432338071134,0.9326157387579264,0.360511015402067,0.9570332494180812,0.7949751723256853,80.56981664049144,0.6057359765015178,0.3552134928531048,0.7574784500864851,-0.0895306468885673,1.0,-0.028692989298016
0.1216706083989815,0.1616375396622108,0.8726349364012,0.9220417005048388,-0.2648911014057541,0.2757198658173548,0.9700527017890428,0.3423670185084526,0.5022515996605043,0.9841837228180254,0.9026496724011556,0.6975805881582968,0.4333385042047696,0.8143328875795,0.8777758538222428,0.7560766064889188,0.6516552237482572,0.1284762267385518,0.176916349143221,0.0003070389941358,0.9466687781929666,0.7042028581368374,0.0871283654092469,0.0037693877024005,0.1282476837059409,0.0817054225714714,0.9784214703513564,0.960432338071134,0.9326157387579264,0.360511015402067,0.9570332494180812,0.7949751723256853,80.11405004915503,0.6052886602947836,0.3552327662314717,0.8554872504752976,-0.0917046063052995,1.0,-0.0208284394004599
0.5616852872738166,0.974694821635926,0.9093825795559868,0.8768943305081294,0.499353150499507,0.9909694620768478,0.8946701246827955,0.7143737559382294,0.5404895776306374,0.9919509566287876,0.8881087170793391,0.6220655602769878,0.5153784475678687,0.8230285834349678,0.8653899702989643,0.865808077955248,0.1641370493289311,0.2296251064011317,0.9994146711774372,0.8065597768243417,0.9893559805884302,0.843438694073631,0.607140974587562,0.2684181807771851,0.136623279142618,0.4316820729148596,0.6524548807590362,0.9718899500225676,0.0667700593771101,0.3035164457621118,0.0056695223063176,0.0855367887862798,79.27227509520925,0.9997765660085768,0.9142861467241168,0.9514917861166672,-0.1085198193463677,1.0,-0.0335071245468117
0.4121732090438993,0.9924449639537348,0.8589108180244871,0.8768943305081294,0.5382941753569207,0.9518592020520996,0.8420539778517764,0.7143737559382294,0.5404895776306374,0.9919509566287876,0.8881322171303061,0.6220655602769878,0.5153784475678687,0.8230285834349678,0.8691837142486246,0.2284412810426036,0.3612038389484732,0.2620004486529418,0.9662344168362768,0.843436376073202,0.9893559805884302,0.7867156264594878,0.6387196729368306,0.2684181807771851,0.0757788687214232,0.4316820729148596,0.0130793075245044,0.9718899500225676,0.0631188515785293,0.303519615447932,0.9632364533391156,0.0855367887862798,79.60356121834799,0.9994763413588104,0.9096051230322308,0.9358594475799086,-0.1019073358896653,1.0,-0.0225973507105529
0.4851207504483744,0.944561799597684,0.8654243669843295,0.6607853017222058,0.2252031022492616,0.863726554511317,-0.7648964067835821,0.4940460659903567,0.4405043203727184,0.938647130148175,0.9266810249251282,0.8296958706356609,0.529847507471898,0.3783262941026954,0.8104885513845569,0.9609447770556612,0.6949924661226092,0.3703747010505782,0.3397011577401099,0.7419608042886537,0.7338812956616977,0.7905954947044935,0.3178425045186697,0.0001794601280089,0.8862812407414111,0.0549825884907131,0.8545011635294222,0.941472578015596,0.8191314307006612,0.8962610725519504,0.8540282901907797,0.0005880077234021,80.05185487851544,0.8635639395105615,0.4488509053585848,0.7188163777969864,-0.0959029861984537,1.0,-0.0308450241151813
0.4532471984854319,0.953694242097844,0.8267213232401518,0.5196090975310572,0.0653703636162726,0.8675942805943921,-0.7648964067835821,0.4886986877888174,0.4358018334496615,0.9658482094349252,0.9266810249251282,0.625848390154476,-0.0185875047778298,0.3783262941026954,0.8104885513845569,0.5552620786100155,0.0831566596116426,0.0794110180947573,0.0040191145708141,0.7419608042886537,0.3856384058861392,0.7894008650534539,0.3237562699607748,0.0001899912035006,0.9162850433259035,0.0583559761035364,0.0142095193881665,0.8483861066218005,0.6217454461095694,0.8962610725519504,0.8863496071553407,1.0614451245185468e-05,80.52302802511632,0.7310196795712977,0.2216057447937557,0.2523779845560653,-0.0908741048444726,1.0,-0.0142083833625801
