Hydropower revenue,Atomic PP,Baltimore,Chester,Environment,Recreation,Equity,gini_yearly_mean_coeff,eucli_yearly_mean_coeff,gini_monthly_std_coeff,eucli_monthly_std_coeff,gini_ratio,eucli_ratio,principle
79.56196904814249,0.2738633560844184,0.091781411235155,0.9020194316895492,0.9226851362208832,1.0,0.8019894693643284,0.1980105306356716,7.878986330738581,0.00320514748060416,0.1614582401353905,0.016186752645501738,0.020492260470802888,CombinedTraditionalGiniMean
80.10141669786172,0.8974605858029354,0.4356158887432612,0.9212855930326244,0.911918209392759,1.0,0.8800319663993978,0.11996803360060217,6.228282223399689,0.0025998961041351176,0.12997023267260327,0.02167157388601281,0.020867749406779355,CombinedTraditionalGiniMean
78.26410098412681,0.8419526646369385,0.1162796109106177,0.8127435905543245,0.9201371090478745,1.0,0.8435101437520568,0.1564898562479433,7.148317929783119,0.003257296633888645,0.18296529599870376,0.02081474615663119,0.02559557336368431,CombinedTraditionalGiniMean
81.02724678120364,0.9772399476705372,0.0263427280051615,0.8574365547257157,0.9133104813913044,1.0,0.8371194247845025,0.16288057521549754,7.693699531005581,0.002540461832425315,0.13325934984515408,0.01559708288765669,0.017320581510639893,CombinedTraditionalGiniMean
74.6402497635608,0.9838600655430512,0.0579821041896089,0.91659820005031,0.9200350460438549,1.0,0.8434749674470173,0.15652503255298278,7.424175483982273,0.0030050961761114623,0.06227861732520305,0.019198821601230175,0.00838862409160044,CombinedTraditionalGiniMean
80.00059490541722,0.9808159360494544,0.0773053662922245,0.1154798216171018,0.9204586652210074,1.0,0.7891102093544529,0.21088979064554725,8.181671016571068,0.004064385621722703,0.14360372141982283,0.019272557525337554,0.017551881654611804,CombinedTraditionalGiniMean
80.63659797451133,0.5520349867459567,0.3092227769008326,0.8472079196423697,0.9138588124476873,1.0,0.8480741483758909,0.1519258516241092,6.888844897898458,0.004789451070779715,0.22596533620289852,0.03152492495240141,0.03280162923566947,CombinedTraditionalGiniMean
64.51866357161391,0.9576337299541708,0.4501438642778084,0.9142062419315584,0.9310910669533279,1.0,0.8736794749475626,0.12632052505243738,6.316225700804999,0.002993619506334103,0.07112494601435188,0.02369859929802707,0.011260672018937995,CombinedTraditionalGiniMean
80.98634580089852,0.765353438507922,0.0444778007691452,0.8781194893613967,0.9200909129958563,1.0,0.8311138899036855,0.16888611009631455,7.605714405052957,0.003416105874143838,0.1792518713974439,0.02022727548284259,0.02356805184248774,CombinedTraditionalGiniMean
65.14107637875351,0.8231289309078877,0.3008551510297442,0.7330217354906395,0.9400549128509773,1.0,0.8577256484239884,0.14227435157601154,6.317324105627174,0.0023435094019407074,0.09013476799692588,0.016471763012665452,0.014267871410402718,CombinedTraditionalGiniMean
75.0099930190788,0.657452773785385,0.0305978423512975,0.9055746117903254,0.9236696498264391,1.0,0.8230496147562698,0.17695038524373027,7.615144580380148,0.0015409090998622136,0.07499257092947936,0.008708142102882543,0.0098478197147684,CombinedTraditionalGiniMean
71.54480796113626,0.569506248384805,0.1079887307239396,0.9300943034882008,0.9310702246670238,1.0,0.8253998279691622,0.17460017203083789,7.414389093047612,0.0031856662507320143,0.055876275265073806,0.018245493195558606,0.0075361940901467325,CombinedTraditionalGiniMean
81.10670457918853,0.8592903483862558,0.0935273185159152,0.9032572984984746,0.9082535913361344,1.0,0.8461659781402906,0.15383402185970946,7.260609109285747,0.0018904261500583698,0.15038130284841278,0.012288739039679815,0.02071194035994679,CombinedTraditionalGiniMean
67.84500407405552,0.8641432386319206,0.3064921996473808,0.9388294199960484,0.9320318131589128,1.0,0.8621957588372584,0.13780424116274156,6.604722387854563,0.004419103199281231,0.08880873897829279,0.0320679767327512,0.013446248572325062,CombinedTraditionalGiniMean
63.23690444454213,0.8701820772620465,0.810589178884175,0.942650582145086,0.9216885574562873,1.0,0.9028258545392764,0.0971741454607236,5.206477791038724,0.003758259621055223,0.14313841823190776,0.03867550986156352,0.027492370845847932,CombinedTraditionalGiniMean
63.56597684626183,0.964100109807355,0.5704420096143074,0.9087511457472944,0.9318706619850234,1.0,0.8835402706567118,0.11645972934328827,5.980864376559363,0.0020865083780203554,0.04688317601561868,0.017916136245430866,0.00783886292412291,CombinedTraditionalGiniMean
64.6528483564487,0.745547330636143,0.4219770453596461,0.755256927449962,0.9400397505498826,1.0,0.8719794101890367,0.12802058981096326,5.776852038457794,0.0025763503959575942,0.11643189090830666,0.020124500283601757,0.020154902727851354,CombinedTraditionalGiniMean
65.05333615682842,0.8828706249837825,0.406662736841444,0.5518464143678004,0.9402878378818492,1.0,0.8561245644998599,0.1438754355001401,6.362059454606724,0.002406699932956186,0.07575017946586207,0.01672766393088584,0.011906550073343292,CombinedTraditionalGiniMean
64.60951239070019,0.7566638973110513,0.903747724597214,0.8569469434774412,0.9266499148498017,1.0,0.9016238850525035,0.09837611494749648,5.15522327552619,0.0031366162877453727,0.09699004508821976,0.03188392110645344,0.01881393683735649,CombinedTraditionalGiniMean
77.60473713816783,0.1724797899489235,0.1304214386828764,0.9022763102685396,0.9207144942536415,1.0,0.7992754053797169,0.2007245946202833,7.7856649815505525,0.002987940226518603,0.11381886690617107,0.014885770386887459,0.014619029610943201,CombinedTraditionalGiniMean
77.95266190089274,0.9630276060452428,0.112293136822646,0.4641022030670729,0.9220628555506156,1.0,0.8213655413737027,0.17863445862629734,7.649617130200006,0.0028787871423289865,0.05747192648885343,0.016115519729322767,0.007513046144748786,CombinedTraditionalGiniMean
