Hydropower revenue,Atomic PP,Baltimore,Chester,Environment,Recreation,Equity,gini_yearly_mean_coeff,eucli_yearly_mean_coeff,gini_monthly_std_coeff,eucli_monthly_std_coeff,gini_ratio,eucli_ratio,principle
76.77599497522378,0.9043131977652428,0.7100465598325367,0.8020535627734525,0.9122760171013211,1.0,0.9843460539780284,0.1099672975859745,5.721697715657454,0.0034311294858368068,0.20514462319495982,0.031201362233661198,0.03585380308253275,CombinedTraditionalGiniRatioStdMean
78.15186284876675,0.5736022152755997,0.3765504397229995,0.6827069242668673,0.9212072741120594,1.0,0.9772368842362913,0.10566065315976356,5.710267101446773,0.0021982813192871625,0.11579445238194959,0.020805108179326362,0.020278290021251633,CombinedTraditionalGiniRatioStdMean
79.68246892393879,0.6596355895752462,0.5921865944278178,0.8600170668460255,0.9112722544545067,1.0,0.9724278786818846,0.1008258497482303,5.243755467894993,0.0024198616827909,0.06271625758504631,0.02400040950642594,0.01196017967829125,CombinedTraditionalGiniRatioStdMean
71.0430564101174,0.1162356270841625,0.2222992010354296,0.6044114480540989,0.9237097993360318,1.0,0.9923477784355137,0.13117431844273778,5.41483409003177,0.002821997887346879,0.21172847108027462,0.02151334133730438,0.03910156203493805,CombinedTraditionalGiniRatioStdMean
79.92049740849895,0.787175331091262,0.2510135984241199,0.919940514946975,0.9137185405284065,1.0,0.9805413447991383,0.1412863215620446,6.303472815258098,0.0019917625638617605,0.08976529046143014,0.014097348857561531,0.014240608802840482,CombinedTraditionalGiniRatioStdMean
80.5886152775596,0.9979898096939562,0.9014901820048574,0.9261447127836804,0.9014539667621485,1.0,0.9716722346143918,0.16644282001142635,6.747459867672511,0.0016318851659541129,0.1771233126135626,0.00980447919496968,0.026250369188881156,CombinedTraditionalGiniRatioStdMean
80.02821304950544,0.5959342923919971,0.5321107898867509,0.8218280604723716,0.9119300033809383,1.0,0.9658514889331267,0.13638423524186022,5.71690751396563,0.0022055425697522523,0.1958366385895967,0.016171535997844627,0.034255694728521385,CombinedTraditionalGiniRatioStdMean
80.26809317052977,0.548195234578646,0.3875129437036061,0.8846716456674308,0.9101853699206484,1.0,0.9734176992845744,0.15341457407551043,6.793402714124364,0.001047522075883841,0.11009647706129017,0.006828048001282148,0.016206381646179366,CombinedTraditionalGiniRatioStdMean
71.67697689710832,0.9188746895319848,0.8092519375821445,0.6298265344840639,0.9104819097721756,1.0,0.9807766161158582,0.1430526920867024,6.435194148807863,0.0038126981890206136,0.07295783094020264,0.026652404323225083,0.011337316210377006,CombinedTraditionalGiniRatioStdMean
78.99310590532396,0.8024313222604974,0.3834747727955319,0.905287074538663,0.9137067679817986,1.0,0.9749392807851316,0.1314708255881725,6.085317430271596,0.0013749798171911669,0.14078598315407254,0.010458440578278867,0.023135355676554916,CombinedTraditionalGiniRatioStdMean
66.35746567982366,0.6244378701262462,0.3998506474810545,0.701239562148399,0.9332674089714802,1.0,0.993372594512359,0.09207747436357364,4.960997945377777,0.0023503029019557764,0.07411853098208823,0.025525275516088325,0.014940246256530983,CombinedTraditionalGiniRatioStdMean
74.46583757505377,0.7197561974601714,0.4389722485676955,0.4040062436325395,0.9204737607188674,1.0,0.9884277191873245,0.1507028171365123,5.8339840109815775,0.002316721286959284,0.1701780390535978,0.015372780223880689,0.02917012434954635,CombinedTraditionalGiniRatioStdMean
80.30795041178347,0.7758300563803101,0.2783773360758383,0.8960344482103962,0.9108938890532822,1.0,0.9801280078672518,0.11969126267822564,5.89886833266933,0.002013693679650812,0.06281905643082526,0.016824065805574842,0.010649340329045565,CombinedTraditionalGiniRatioStdMean
68.72153525269508,0.6022354052362511,0.4246629874236081,0.7520214153776351,0.9241603240803407,1.0,0.9903028467737527,0.1421044721310049,6.306997083935735,0.0028341028908600674,0.07395505502564415,0.01994379802661898,0.01172587430141861,CombinedTraditionalGiniRatioStdMean
31.22965881009994,0.8356420063096683,0.861931870954816,0.919452506813327,0.921405792969496,0.9285714285714286,0.9845616107966451,0.09950456371919894,5.406971123677004,0.003146537743579781,0.09164434114605333,0.03162204451706642,0.01694929361555952,CombinedTraditionalGiniRatioStdMean
64.15378833188615,0.609987659570553,0.4651071340739671,0.8055191966495236,0.9311388672789125,1.0,0.9906351889869291,0.11472975320137366,5.5991167099979915,0.0014853703884845214,0.0711736438649774,0.012946688605504096,0.012711584264333532,CombinedTraditionalGiniRatioStdMean
75.07369104742703,0.62685195151858,0.4135959060654831,0.8812556893330112,0.9203215318564562,1.0,0.984191325952894,0.13797893848032938,6.287332554595832,0.0024013139789699233,0.06769429163210405,0.01740348204890894,0.010766774469822146,CombinedTraditionalGiniRatioStdMean
61.48791686269501,0.6339114524010206,0.5549292317806834,0.7043063458589264,0.9404277464208112,1.0,0.9801828575555672,0.1267292177517904,5.464115947558427,0.0032329385644504923,0.21129982352076188,0.025510601436698428,0.03867045017871164,CombinedTraditionalGiniRatioStdMean
78.84806686151758,0.9043665175717996,0.5145774570886267,0.6027370741946767,0.9106116835952469,1.0,0.981196189553696,0.21737855025051842,7.177017807633373,0.0025822874327467993,0.19111885763677253,0.011879219130732246,0.026629285694888656,CombinedTraditionalGiniRatioStdMean
62.28620692353051,0.6913449381525967,0.6844037809785742,0.8020322454072598,0.9269752739344927,1.0,0.9909425382218098,0.1259574293085127,5.922696265479733,0.002399617150000756,0.08396456324871471,0.019051017182347182,0.014176746448758446,CombinedTraditionalGiniRatioStdMean
