0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,hydropower reliability,atomicpowerplant reliability,baltimore reliability,chester reliability,environment reliability,recreation reliability
0.528083410423535,0.954746349421138,-0.3466035146974819,0.0476540301563895,0.3845655706265181,0.0501380490999725,0.1303584481174713,0.8597363526759456,-0.2059435200011556,0.6011588397499769,-0.6571396772158988,0.1577357062504808,0.2121101437408077,0.8644831653341858,0.9996759319942804,0.0311387309648961,0.920982327585652,0.5111182541062665,0.3493556684867074,0.3974146652165286,0.577889456457702,0.3476968859110544,0.1455089742241399,0.8655634034033419,0.7064894398362059,0.6098549399645308,0.722559030666315,0.9860259041500742,0.1750929009451388,0.8241687672106883,0.8223043071102077,0.343347824779511,9.165300816022206,0.0116221699909199,0.0062438377181502,0.0031247515284662,-0.4068434616302909,0.9642857142857144
-0.451815858754701,0.2117196507352196,0.0397020035004171,0.6536205110018007,0.1255350376517359,0.9530307863253892,0.1128985342328825,0.1492476306188592,0.2832303785188419,0.3165768812492627,0.8770771520937386,0.1299002323688406,-0.0846863083047633,0.6737363437900138,0.9389961738566668,0.5219009000689792,0.380126287117007,0.7762920626979588,0.7869602149821939,0.9136729664942378,0.7214362996512742,0.1276023688406794,0.9914444089666796,0.9306820434785784,0.4352669881392835,0.6592975368913645,0.8342924830775176,0.9168838982430364,0.7230334277180315,0.0905934654394012,0.0678285133787121,0.3662806660557136,38.199469718720856,0.3795507941874362,0.2243398938538061,0.1767082920209768,-0.1098888188527871,1.0
0.6825423904199963,0.3696805067258264,-0.9931016769059996,0.2132030142618522,0.2339072074996946,0.5729825035842382,-0.5917786107735303,0.7543712582315689,-0.9420670077832476,0.1547607397369883,0.0368137923721314,0.60455919776875,0.8346291257329526,0.3840212158058136,0.6255224663850669,0.4722813671640038,0.3021022354393923,0.95266914504276,0.4957402778779873,0.7073399087433643,0.2923696097584687,0.8846434731392365,0.4766327239135907,0.0468499687305912,0.0672974443300234,0.352721002154683,0.4276233392845168,0.1112440299227517,0.8489195680622397,0.5567389725478771,0.947898826874922,0.6509229387360641,25.994218745292745,0.2892613873686653,0.0795053380244468,0.1583035205029181,-0.1311364496210448,1.0
-0.2963110959846498,0.3467629772122899,0.2541411938472546,0.5003748826063735,0.9928632420897074,0.4143707580542725,0.8657505675569064,0.4506673749002069,-0.5492509695488055,0.5356229642780048,0.3468151640456069,0.3003851789826012,0.1738917333600611,0.4370195117633212,-0.95728166680923,0.0648974048372759,0.3798606304016004,0.7006720096633601,0.1583054441931479,0.9625618613090576,0.3630006117556391,0.1077995946412199,0.1866912002748888,0.920550992041559,0.8451601535041988,0.6620859721797083,0.0586132552905882,0.6421250334185737,0.0229927928209623,0.2348359503073336,0.06753000288117,0.6708176689900864,20.879311074660126,0.1293514122583608,0.0305147630026786,0.1598692176582723,-0.1368910245458909,1.0
0.8049927943852817,0.3509842674516442,0.7300548376468106,0.9305158479108404,0.9760192942999616,0.5857522410812257,0.3135648364632173,0.5523461379528316,0.5771338552702179,0.6874916279599714,-0.7927335888619633,0.4101268308201354,0.7069409454409097,0.4212596535029616,0.577129359657063,0.8445913864918744,0.7724500302043694,0.7272525679850225,0.3330557570044247,0.5023278415273661,0.8369178258221227,0.4351734112330155,0.5745068603144675,0.0496948331850061,0.4374569886899112,0.4999503088856258,0.1579839728547526,0.3869394123566776,0.0766064916801713,0.9681808584508976,0.1400323562294793,0.718253684545712,41.37549734655073,0.3652145504127735,0.3621584088896026,0.2955473444426251,-0.0986135379540708,1.0
-0.4659084178408381,0.9807349615115626,0.7218768537859304,0.5320990815477477,-0.5137921919175017,0.0951207982888884,-0.1469360308999669,0.3351142090144879,-0.5727598312397753,0.9255718444806788,0.2325079505621901,0.1173774385479476,-0.0710464494250004,0.3268086637247355,0.5847172460389416,0.5737329947999181,0.0171516387492346,0.531199624319076,0.4803405675327401,0.2608774446763889,0.4364268312973588,0.2606647472736118,0.1325256630188298,0.29694181655378,0.9937659709668588,0.0607605118008555,0.5715920803425513,0.8191906573637822,0.8647532133186486,0.4608499820806202,0.7118095485360382,0.4747305513567829,21.77129143808102,0.1136244216440784,0.2068757038551526,0.1639985732407367,-0.1597607231101843,0.8214285714285714
0.1352968707134543,0.1527079158099633,0.6414499707221775,0.8025781263793843,-0.4652417424976802,0.608241796337174,-0.5929940416482147,0.7903007836592129,-0.7357524324418836,0.1969784207087693,-0.0621025662296039,0.3218815085058988,-0.1220437982202067,0.1222159740783814,0.4094775001029405,0.1605915853214718,0.0955020836316465,0.5389194192983293,0.8267841750613144,0.6608767274696429,0.7293198374151496,0.2602732262631446,0.3637462154245795,0.5999156365072394,0.3065058035392413,0.3669331381910191,0.7722013924917421,0.0845504767156495,0.6462924762821077,0.2952868098422589,0.264215577101038,0.8106715934848863,17.881625811124756,0.0244468692926197,0.0819570916739352,0.0874424796882388,-0.3838951746942903,0.8571428571428572
0.9805739084344516,0.2427111500359776,0.8830962771491784,0.5714706376167686,0.0400015192550571,0.3594843372145024,0.6078675017467439,0.6920256725748865,-0.975546901638521,0.9067146907571184,-0.0024468049328953,0.2402967040973759,0.2121150082614995,0.4281884625333813,-0.3031561042943418,0.383314673671201,0.9536462613350396,0.1941654660251219,0.5232599331797919,0.4574654691168868,0.0586885709053618,0.5423316469456624,0.5633617387314964,0.689758773629181,0.5836111877769936,0.2503743713190022,0.1046496619353344,0.7909353637666692,0.852787247641039,0.2915611248217975,0.3804284068109383,0.7773182874990493,25.603995040432373,0.1532820318806528,0.164558430214776,0.1974047475697227,-0.1262969181510497,0.8928571428571429
0.3067450776885403,0.4661480143499877,-0.9497853939716204,0.7562094740607387,0.0708484415462027,0.926522014525344,-0.6327372118855117,0.227589567470145,0.2119752206318854,0.4638948737297815,0.5252196382796437,0.1976977084469265,-0.2785887636869664,0.7285562845063812,0.7244906927242416,0.5343940785777151,0.688576294166873,0.1300147639507219,0.494475190505269,0.0252930180300167,0.2156589243230415,0.8084112970208548,0.4177938003022713,0.1682098663872054,0.4209063517038273,0.401697539384928,0.8282336536722057,0.1975706471733649,0.4673396068107246,0.9158322442498944,0.5019555674271843,0.5089589417709901,39.53697745693939,0.1462347549352805,0.1415405750388461,0.0891488722452059,-0.100662351057619,1.0
-0.3490901622145339,0.8458765267255479,0.1208661767980239,0.2228631544216747,-0.3198034703943742,0.5049498971660463,-0.3202752137378113,0.7712632382492571,0.2677308643806497,0.2747265364290314,0.9903210104522416,0.2741141698314212,-0.2663918136337053,0.5017110764614914,0.6833860643465615,0.7787196569530139,0.7012516340230046,0.5357101021104864,0.3578218400946416,0.2348169004408743,0.3005072046279212,0.5478856501142781,0.0399492035152457,0.7651318939347241,0.8079371876216107,0.2630566568930186,0.4566505034908101,0.9636111228804016,0.1749116292879684,0.4046472272096412,0.3628312846398651,0.5802112573713385,41.171393709659455,0.2647397116728648,0.1059079320889677,0.2143553394460357,-0.1190295465301441,0.8928571428571429
