hydropower revenue,atomic plant reliability,baltimore reliability,chester reliability,environment shortage,recreation reliability,equity
66.27586267907617,0.8506774917353509,0.5839087663013169,0.4847338032442781,0.0788852709898481,1.0,0.06774969647040299
67.9590371222733,0.740517428152993,0.6193231233583633,0.5938180614518778,0.08173453013844303,1.0,0.10817256735257112
78.8345882891801,0.9780783386216934,0.8366089172864989,0.8690676789732409,0.08920386297028145,1.0,0.08994316544401565
72.84711740919988,0.9035774985032758,0.5940892314077724,0.7648123960842367,0.08508206193075338,1.0,0.08392078201114016
74.59608458302097,0.8250747393167558,0.662948171388352,0.7270209984205153,0.08600758855390149,1.0,0.12486053727956296
73.717943256993,0.9655327457860045,0.672450058387182,0.603137939923943,0.08673198704749575,1.0,0.08637084234069584
70.07672496764258,0.7017592434210896,0.5709281817857091,0.5953043202292949,0.08062689698415963,1.0,0.13159615321188334
73.06737857207402,0.6524069828939171,0.6016095842639675,0.7886386018510834,0.0847485021775774,1.0,0.09290089449319677
73.53446249142348,0.7004803309293354,0.5648454656286518,0.6284508647027239,0.08184644208403563,1.0,0.12239945946608272
73.95479016565653,0.8964167009503212,0.7256452355990296,0.7586412208459539,0.08735504848530079,1.0,0.09953016979314594
75.75451996503767,0.7666600187928929,0.6033857558927583,0.6974442811957732,0.08590262910459398,1.0,0.12430140291014741
60.43718630999111,0.9581156056803511,0.6511881558565642,0.5962065008437473,0.0847650356393943,1.0,0.060399143917466216
66.21602486671418,0.6695294373175381,0.520106086767677,0.571277803824857,0.07825638246535226,1.0,0.149562953205402
71.93341259405514,0.7832595071612807,0.7273136716868926,0.850209714214686,0.08786872944270406,1.0,0.11666331729325449
71.30101599809103,0.7533472511839164,0.6647504882891346,0.7213749105254558,0.08554334649985669,1.0,0.12446137266709367
76.463727326887,0.6848644944844064,0.6506678672294013,0.5636527458412656,0.0872099981767921,1.0,0.1712443137095046
79.36540905011529,0.7109425610141851,0.711036206404661,0.8580641267657938,0.09285167909241208,1.0,0.1717700442153434
40.25609574817114,0.5518945000100863,0.28596946273239476,0.403513764884082,0.03624105426761487,0.9285714285714286,0.0785849479107082
79.08334896538616,0.8216248686801035,0.3683889881340265,0.6370705155842695,0.08588402896556153,1.0,0.20445660910805755
63.12970550651075,0.9028082087587249,0.5990538720946531,0.6774177815740754,0.0819328183290056,1.0,0.08234541563596733
75.4924751611185,0.9057977860392515,0.5361833434582585,0.8189715216962998,0.08820596534844172,1.0,0.06808034168653278
69.09661699005576,0.3034754329008514,0.27021300357370337,0.4447602814742117,0.07540091975378353,1.0,0.08609881581516757
64.80419367925104,0.799712824836731,0.5295455256804171,0.911321979458522,0.08333205207014743,1.0,0.06882436952344737
52.02878997383729,0.6078894913800126,0.5172852960018822,0.6617192447481521,0.04104598285299101,1.0,0.07620941538787704
70.61201565087072,0.8529233656416739,0.44280841913281654,0.5611274363469576,0.08067731747259213,1.0,0.06483321731821819
62.38206964124804,0.8729097928517222,0.6316006038231063,0.5691386133933224,0.08183077661612653,1.0,0.05798561118120415
66.24337153332316,0.4967704199338956,0.5687143487249147,0.6985893085865852,0.07932441509160253,1.0,0.07332100919358495
75.00250589127307,0.719539485234248,0.4329896019510656,0.6743012720215733,0.08495944624075556,1.0,0.08371319339805562
57.056540777847715,0.9651723190225754,0.5661636554871984,0.587851754633016,0.07615324487318731,1.0,0.06395334505706814
51.687965845856176,0.7504248129211974,0.45029191313882555,0.667252611800224,0.0445168527062274,1.0,0.07661884221233185
59.35904853208275,0.46080605783531664,0.34101303864190186,0.40088989145903986,0.04522458577539851,0.9642857142857143,0.18809235461553586
77.20923023479166,0.8739987865878942,0.5099718796841721,0.6554171537832225,0.0861628103403087,1.0,0.1402751602786153
57.662310750454694,0.6086942360388464,0.4847616240251351,0.8309666282491961,0.07886295462945166,1.0,0.09725275886161674
55.71483399810264,0.830291294742593,0.5142355650060018,0.48271311857076465,0.05754339296145086,1.0,0.07285861655357814
77.86608159732312,0.9848255320097455,0.8249285746267354,0.9114660178797765,0.09231615885050728,1.0,0.1282148066315323
70.60093186305845,0.8543446360788378,0.6729986227905121,0.8634713477291454,0.08602060821346919,1.0,0.07357297158550948
52.47884218632393,0.338941839772351,0.7098465460269219,0.629622826351827,0.04260994466963226,1.0,0.09221411781191342
57.2178946380271,0.8234912761928296,0.41542814752625834,0.5724044374439639,0.058795331640238944,1.0,0.07927996709781754
55.963192833482466,0.8275563987677425,0.4853940114990398,0.5585657181903649,0.04822603714784815,0.9642857142857143,0.10816172282240799
76.58378716034684,0.8748088102358565,0.6519334684746885,0.7192903442686733,0.08810541335968364,1.0,0.0946475104690995
70.32993964940812,0.9281979485209321,0.649883334470796,0.7460254116978582,0.0827886656169986,1.0,0.07826466741338735
70.64014831067033,0.5409876474767749,0.3696323328935595,0.4061063243068142,0.0753877491865951,1.0,0.11410567975163251
55.60894162317894,0.7117746490151456,0.5429146458553632,0.5622408475884167,0.0450704653582271,0.9642857142857143,0.1080573820516723
55.64900650281195,0.8193236576020533,0.5015516470098597,0.6317764956065406,0.0492209054523486,1.0,0.10869062708897465
54.23678713223362,0.9299120211582343,0.5227023907342938,0.7041757880244208,0.06305300065016167,1.0,0.0961455633324919
78.88241004884438,0.9895986179606284,0.8674979225688458,0.8930316428917704,0.09398863183700151,1.0,0.09741891136198402
72.08695859311004,0.8382944033598496,0.6004368722607238,0.6141069111429668,0.0833352024434967,1.0,0.10170376831668408
55.38922609408243,0.8181209978132015,0.5024108489637986,0.6267736586340035,0.044380542154708796,1.0,0.10495827236588225
57.12400816372443,0.8300546555198705,0.5083097749077002,0.5214589685739748,0.05914620274886549,1.0,0.08387888452384618
56.10811085113704,0.8182879799991907,0.445644676526088,0.49596711739989086,0.056665355631748654,0.9642857142857143,0.09414404027254657
56.225536599394424,0.8103948674926874,0.5579761511314317,0.49587488145254327,0.059537892982849505,1.0,0.07649950717282034
67.30119636673037,0.9457048731505983,0.7590640489211821,0.9364096921816104,0.09054122503094118,1.0,0.06184013414162498
77.43333479855944,0.9271288341830806,0.40066373048873094,0.6829542135079656,0.0825329518400981,1.0,0.15680977524610748
50.01423656163504,0.7511343994627466,0.4899179218696621,0.710343080234749,0.04294864655037769,0.9642857142857143,0.08117922128800596
72.62519913419852,0.8463334954996938,0.4322551508142148,0.5468576262106812,0.0816934331669291,1.0,0.07615313262109306
70.90118097550574,0.9353241467763882,0.49016973872000713,0.7237048957022875,0.08213291114707004,1.0,0.0785812863176108
76.90708096158745,0.7846087856644611,0.47629604284848326,0.6234355418012386,0.0837899807572799,1.0,0.12070567567305536
49.41023431641875,0.8887497284500502,0.4851116441609368,0.7067061699903076,0.04620096258848969,1.0,0.09143477069051395
72.03464565165713,0.9635542175405248,0.4393014133758175,0.6798939953882994,0.085441843616528,1.0,0.05423518288396562
49.674428041635316,0.6032426727458833,0.4862758047219143,0.779606126696658,0.0409854832591827,0.9642857142857143,0.08669336777079344
48.474189913116916,0.898986165806494,0.3859079430334159,0.6430828161168622,0.045045007771064634,1.0,0.06703596591654182
46.90108874880468,0.7473092490455204,0.5438407493216764,0.7977449299598222,0.04543015854181313,1.0,0.08095438662604747
64.11524611193606,0.9613473411956919,0.6313243131677257,0.6952165583095801,0.08421449811474252,1.0,0.05300239782179685
72.11605840030737,0.9430997561238312,0.4224227725021919,0.882047944881851,0.08585293660447829,1.0,0.06018782732948539
55.430347831849716,0.8766788818015114,0.47554105798767693,0.6237807835892724,0.05415724911316794,1.0,0.10787547249270506
55.72869440869554,0.7959603097159919,0.5155602399403029,0.6528389636309626,0.04821002353019486,0.9642857142857143,0.08987207520695023
77.63461498195049,0.3236960691506157,0.5014052799606731,0.4684527506684242,0.08285516510175596,1.0,0.1637936679282883
72.41121344462599,0.8682452967717021,0.6173395690295388,0.8221194099451864,0.08497553609541746,1.0,0.09266948093688579
78.15587826772122,0.9603822006892095,0.4167399434028733,0.8649667519761728,0.08878137671607869,1.0,0.14799647865196566
50.582009190654496,0.7849775158410002,0.5157369654736956,0.6551851367367342,0.04311486088682614,1.0,0.06683085518149832
77.31366725216506,0.8509952379935699,0.5392034149536341,0.610555981466504,0.08561906128689509,1.0,0.16339437017100525
56.12883451943218,0.9461505753821968,0.4954314353316392,0.7601153427092905,0.07118150442623389,0.9642857142857143,0.07710652661911471
54.83097569477625,0.9126176663380712,0.5978571084457485,0.7744149683555582,0.07193116809462781,0.9642857142857143,0.08536022214656408
55.99131376838636,0.8334785341305854,0.5762794015765169,0.5444093595669028,0.06135898754568703,0.9642857142857143,0.08502127068899415
69.01185126787314,0.8716588834760681,0.46293802617154234,0.662448642997837,0.07899740914435745,1.0,0.07652508464242752
58.67530586568996,0.49639039234454635,0.4056738564857193,0.4152714150903506,0.06304694102918594,1.0,0.09472694359053332
56.12794556348967,0.4598504109148826,0.32865127833329794,0.4100119837982404,0.03780513981601209,1.0,0.16722499650199127
77.90851754371269,0.8774124200258373,0.4122852918788399,0.6347558075913963,0.08544415417728943,1.0,0.19414370838579897
61.001492252526404,0.2699527346328123,0.20709209199753972,0.4047054898152319,0.07218429821103191,1.0,0.08952094435790965
77.79760145090624,0.9985924353504484,0.8846611599599342,0.9505810737551164,0.09611160274390539,1.0,0.059928196954303126
