,nfe,improvements
0,100,27
1,200,47
2,300,60
3,400,75
4,500,84
5,600,101
6,700,115
7,800,126
8,900,133
9,1000,145
10,1100,155
11,1200,167
12,1300,172
13,1400,177
14,1500,184
15,1600,189
16,1700,196
17,1800,203
18,1900,208
19,2000,218
20,2100,222
21,2200,231
22,2300,237
23,2400,243
24,2500,253
25,2600,262
26,2700,269
27,2800,274
28,2900,278
29,3000,286
30,3100,291
31,3200,295
32,3300,299
33,3400,306
34,3500,312
35,3600,317
36,3700,320
37,3800,324
38,3900,331
39,4000,334
40,4100,343
41,4200,346
42,4300,353
43,4400,358
44,4500,361
45,4600,367
46,4700,371
47,4800,377
48,4900,379
49,5000,381
50,5100,386
51,5200,387
52,5300,390
53,5400,392
54,5500,395
55,5600,399
56,5700,401
57,5800,403
58,5900,407
59,6000,410
60,6100,411
61,6200,415
62,6300,418
63,6400,420
64,6500,424
65,6600,426
66,6700,432
67,6800,438
68,6900,440
69,7000,443
70,7100,445
71,7200,449
72,7300,449
73,7400,450
74,7500,452
75,7600,457
76,7700,459
77,7800,463
78,7900,466
79,8000,467
80,8100,468
81,8200,470
82,8300,477
83,8400,483
84,8500,486
85,8600,490
86,8700,493
87,8800,497
88,8900,500
89,9000,503
90,9100,506
91,9200,508
92,9300,511
93,9400,514
94,9500,521
95,9600,525
96,9700,529
97,9800,535
98,9900,538
99,10423,541
100,10987,557
101,11551,588
102,12115,625
103,12679,674
104,13243,723
105,13807,756
106,14371,778
107,14935,812
108,15499,838
109,16063,853
110,16627,871
111,17191,889
112,17755,913
113,18319,938
114,18883,963
115,19447,987
116,20011,1008
117,20575,1023
118,21139,1045
119,21703,1056
120,22267,1063
121,22831,1083
122,23395,1092
123,23959,1111
124,24523,1125
125,25087,1144
126,25651,1156
127,26215,1168
128,26779,1180
129,27343,1195
130,27907,1215
131,28471,1223
132,29035,1240
133,29599,1253
134,30163,1271
135,30727,1281
136,31291,1288
137,31855,1299
138,32419,1312
139,32983,1332
140,33547,1341
141,34111,1356
142,34675,1367
143,35239,1379
144,35803,1389
145,36367,1401
146,36931,1412
147,37495,1422
148,38059,1438
149,38623,1452
150,39187,1466
151,39751,1483
152,40315,1501
153,40879,1518
154,41443,1531
155,42007,1542
156,42571,1549
157,43135,1565
158,43699,1583
159,44263,1596
160,44827,1608
161,45391,1617
162,45955,1627
163,46519,1638
164,47083,1648
165,47647,1657
166,48211,1666
167,48775,1675
168,49339,1689
169,49903,1704
170,50467,1714
171,51031,1725
172,51595,1731
173,52159,1748
174,52723,1757
175,53287,1772
176,53851,1777
177,54415,1789
178,54979,1805
179,55543,1818
180,56107,1832
181,56671,1837
182,57235,1847
183,57799,1856
184,58363,1869
185,58927,1877
186,59491,1886
187,60055,1895
188,60619,1901
189,61183,1913
190,61747,1923
191,62311,1934
192,62875,1946
193,63439,1954
194,64003,1963
195,64567,1972
196,65131,1982
197,65695,1991
198,66259,1999
199,68452,2009
200,70624,2054
201,72796,2123
202,74968,2213
203,77140,2296
204,79312,2391
205,81484,2499
206,83656,2614
207,85828,2727
208,88000,2830
209,90172,2926
210,92344,3025
211,94516,3120
212,96688,3211
213,98860,3315
214,101032,3412
215,103204,3506
216,105376,3607
217,107548,3693
218,109720,3785
219,111892,3873
220,114064,3969
221,116236,4068
222,118408,4144
223,120580,4206
224,122752,4304
225,124924,4409
226,127096,4498
227,129268,4583
228,131440,4657
229,133612,4736
230,135784,4825
231,137956,4900
232,140128,4980
233,142300,5063
234,144472,5163
235,146644,5243
236,148816,5329
237,150988,5411
238,153160,5499
239,155332,5595
240,157504,5698
241,159676,5769
242,161848,5855
243,164020,5934
244,166192,6008
245,168364,6091
246,170536,6176
247,172708,6255
248,174880,6334
249,177052,6416
250,179224,6507
251,181396,6599
252,183568,6685
253,185740,6764
254,187912,6856
255,190084,6940
256,192256,7026
257,194428,7102
258,196600,7180
259,198772,7252
260,200944,7319
261,203116,7383
262,205288,7452
263,207460,7525
264,209632,7595
265,211804,7647
266,213976,7719
267,216148,7778
268,218320,7841
269,220492,7899
270,222664,7962
271,224836,8026
272,227008,8074
273,229180,8135
274,231352,8200
275,233524,8271
276,235696,8324
277,237868,8372
278,240040,8411
279,242212,8455
280,244384,8498
281,246556,8539
282,248728,8583
283,250900,8628
