,nfe,improvements
0,100,17
1,200,31
2,300,48
3,400,70
4,500,89
5,600,108
6,700,122
7,800,142
8,900,160
9,1000,171
10,1100,182
11,1200,196
12,1300,210
13,1400,224
14,1500,237
15,1600,249
16,1700,254
17,1800,263
18,1900,275
19,2000,285
20,2100,295
21,2200,302
22,2300,309
23,2400,312
24,2500,318
25,2600,329
26,2700,336
27,2800,341
28,2900,349
29,3000,356
30,3100,367
31,3200,373
32,3300,383
33,3400,389
34,3500,397
35,3600,403
36,3700,407
37,3800,412
38,3900,421
39,4000,426
40,4100,429
41,4200,436
42,4300,445
43,4400,452
44,4500,456
45,4600,460
46,4700,466
47,4800,473
48,4900,478
49,5000,481
50,5100,486
51,5200,488
52,5300,493
53,5400,496
54,5500,500
55,5600,507
56,5700,514
57,5800,518
58,5900,522
59,6000,529
60,6100,533
61,6200,538
62,6300,543
63,6400,548
64,6500,553
65,6600,559
66,6700,562
67,6800,568
68,6900,568
69,7000,570
70,7100,576
71,7200,583
72,7300,590
73,7400,593
74,7500,599
75,7600,604
76,7700,607
77,7800,610
78,7900,613
79,8000,616
80,8100,624
81,8200,627
82,8300,631
83,8400,634
84,8500,638
85,8600,644
86,8700,649
87,8800,651
88,8900,653
89,9000,657
90,9100,660
91,9200,665
92,9300,669
93,9400,672
94,9500,674
95,9600,676
96,9700,677
97,9800,677
98,9900,679
99,10639,684
100,11491,706
101,12343,752
102,13195,817
103,14047,890
104,14899,979
105,15751,1058
106,16603,1115
107,17455,1178
108,18307,1238
109,19159,1297
110,20011,1343
111,20863,1394
112,21715,1439
113,22567,1478
114,23419,1525
115,24271,1557
116,25123,1600
117,25975,1637
118,26827,1672
119,27679,1710
120,28531,1751
121,29383,1781
122,30235,1806
123,31087,1830
124,31939,1858
125,32791,1892
126,33643,1924
127,34495,1941
128,35347,1963
129,36199,1996
130,37051,2014
131,37903,2036
132,38755,2064
133,39607,2085
134,40459,2114
135,41311,2139
136,42163,2160
137,43015,2183
138,43867,2201
139,44719,2232
140,45571,2247
141,46423,2272
142,47275,2291
143,48127,2312
144,48979,2332
145,49831,2353
146,50683,2373
147,51535,2387
148,52387,2406
149,53239,2424
150,54091,2440
151,54943,2463
152,55795,2480
153,56647,2502
154,57499,2521
155,58351,2536
156,59203,2553
157,60055,2569
158,60907,2595
159,61759,2603
160,62611,2621
161,63463,2637
162,64315,2657
163,65167,2674
164,66019,2687
165,66871,2707
166,67723,2718
167,68575,2728
168,69427,2742
169,70279,2752
170,71131,2763
171,71983,2775
172,72835,2783
173,73687,2799
174,74539,2812
175,75391,2829
176,76243,2841
177,77095,2848
178,77947,2868
179,78799,2886
180,79651,2900
181,80503,2905
182,81355,2917
183,82207,2926
184,83059,2942
185,83911,2953
186,84763,2966
187,85615,2981
188,86467,2999
189,87319,3011
190,88171,3033
191,89023,3050
192,89875,3063
193,90727,3075
194,91579,3091
195,92431,3104
196,93283,3115
197,94135,3132
198,94987,3150
199,98161,3159
200,101257,3249
201,104353,3353
202,107449,3517
203,110545,3699
204,113641,3880
205,116737,4097
206,119833,4265
207,122929,4424
208,126025,4570
209,129121,4754
210,132217,4905
211,135313,5041
212,138409,5182
213,141505,5328
214,144601,5446
215,147697,5545
216,150793,5660
217,153889,5778
218,156985,5883
219,160081,6003
220,163177,6086
221,166273,6181
222,169369,6277
223,172465,6353
224,175561,6435
225,178657,6519
226,181753,6598
227,184849,6668
228,187945,6723
229,191041,6793
230,194137,6850
231,197233,6914
232,200329,6972
233,203425,7021
234,206521,7069
235,209617,7111
236,212713,7166
237,215809,7227
238,218905,7264
239,222001,7305
240,225097,7348
241,228193,7376
242,231289,7432
243,234385,7475
244,237481,7518
245,240577,7564
246,243673,7610
247,246769,7649
248,249865,7680
249,252961,7716
