,nfe,improvements
0,100,21
1,200,40
2,300,57
3,400,76
4,500,95
5,600,117
6,700,133
7,800,154
8,900,168
9,1000,178
10,1100,191
11,1200,200
12,1300,212
13,1400,218
14,1500,225
15,1600,236
16,1700,244
17,1800,256
18,1900,263
19,2000,273
20,2100,280
21,2200,286
22,2300,293
23,2400,303
24,2500,314
25,2600,318
26,2700,327
27,2800,334
28,2900,338
29,3000,345
30,3100,350
31,3200,358
32,3300,363
33,3400,367
34,3500,372
35,3600,374
36,3700,381
37,3800,388
38,3900,396
39,4000,404
40,4100,406
41,4200,410
42,4300,415
43,4400,423
44,4500,425
45,4600,428
46,4700,431
47,4800,439
48,4900,442
49,5000,452
50,5100,459
51,5200,463
52,5300,470
53,5400,475
54,5500,480
55,5600,483
56,5700,494
57,5800,498
58,5900,503
59,6000,510
60,6100,512
61,6200,516
62,6300,519
63,6400,525
64,6500,530
65,6600,534
66,6700,538
67,6800,543
68,6900,547
69,7000,552
70,7100,559
71,7200,566
72,7300,572
73,7400,573
74,7500,578
75,7600,580
76,7700,583
77,7800,585
78,7900,593
79,8000,601
80,8100,603
81,8200,608
82,8300,608
83,8400,613
84,8500,613
85,8600,621
86,8700,625
87,8800,629
88,8900,635
89,9000,641
90,9100,642
91,9200,645
92,9300,647
93,9400,655
94,9500,662
95,9600,664
96,9700,667
97,9800,670
98,9900,672
99,10414,677
100,10966,695
101,11518,716
102,12070,739
103,12622,769
104,13174,806
105,13726,848
106,14278,885
107,14830,934
108,15382,975
109,15934,1012
110,16486,1046
111,17038,1091
112,17590,1136
113,18142,1173
114,18694,1211
115,19246,1249
116,19798,1282
117,20350,1304
118,20902,1343
119,21454,1375
120,22006,1412
121,22558,1434
122,23110,1459
123,23662,1473
124,24214,1500
125,24766,1532
126,25318,1554
127,25870,1580
128,26422,1614
129,26974,1645
130,27526,1683
131,28078,1710
132,28630,1739
133,29182,1774
134,29734,1811
135,30286,1844
136,30838,1874
137,31390,1911
138,31942,1943
139,32494,1981
140,33046,2013
141,33598,2056
142,34150,2085
143,34702,2114
144,35254,2147
145,35806,2181
146,36358,2210
147,36910,2251
148,37462,2286
149,38014,2317
150,38566,2348
151,39118,2381
152,39670,2411
153,40222,2445
154,40774,2466
155,41326,2499
156,41878,2539
157,42430,2586
158,42982,2620
159,43534,2652
160,44086,2686
161,44638,2722
162,45190,2758
163,45742,2794
164,46294,2836
165,46846,2873
166,47398,2906
167,47950,2937
168,48502,2969
169,49054,2998
170,49606,3023
171,50158,3068
172,50710,3098
173,51262,3129
174,51814,3160
175,52366,3188
176,52918,3207
177,53470,3234
178,54022,3266
179,54574,3295
180,55126,3317
181,55678,3347
182,56230,3381
183,56782,3410
184,57334,3436
185,57886,3464
186,58438,3501
187,58990,3533
188,59542,3577
189,60094,3599
190,60646,3627
191,61198,3656
192,61750,3684
193,62302,3705
194,62854,3735
195,63406,3768
196,63958,3800
197,64510,3831
198,65062,3864
199,67972,3894
200,71116,4051
201,74260,4221
202,77404,4464
203,80548,4764
204,83692,5063
205,86836,5383
206,89980,5699
207,93124,5988
208,96268,6262
209,99412,6531
210,102556,6766
211,105700,7013
212,108844,7212
213,111988,7399
214,115132,7597
215,118276,7811
216,121420,7975
217,124564,8165
218,127708,8356
219,130852,8534
220,133996,8698
221,137140,8878
222,140284,9041
223,143428,9198
224,146572,9355
225,149716,9495
226,152860,9649
227,156004,9792
228,159148,9926
229,162292,10071
230,165436,10210
231,168580,10367
232,171724,10525
233,174868,10695
234,178012,10863
235,181156,10989
236,184300,11137
237,187444,11268
238,190588,11399
239,193732,11525
240,196876,11666
241,200020,11806
242,203164,11919
243,206308,12056
244,209452,12191
245,212596,12316
246,215740,12443
247,218884,12573
248,222028,12698
249,225172,12866
250,228316,12981
251,231460,13097
252,234604,13207
253,237748,13339
254,240892,13476
255,244036,13589
256,247180,13730
257,250324,13859
