hydropower revenue,atomic plant reliability,baltimore reliability,chester reliability,environment reliability,recreation reliability,equity
78.09384833218424,0.9964890531853481,0.8105873442100953,0.8983648863201964,-0.10517298377468798,1.0,-5.083226465099109
78.14610169189193,0.9943593257194385,0.7579176298663036,0.8565779508744669,-0.10535057965689647,1.0,-5.2828605709396435
73.1202714185799,0.9408535528854991,0.7410084540385693,0.6108629402865211,-0.10663992149158329,1.0,-5.608229413949219
15.132183444657107,0.9479305053046787,0.365433870027293,0.5537766462118787,-0.3704778050172063,0.9642857142857143,-5.812250525005605
75.93572593887133,0.9967208833122242,0.784788567700869,0.9126141239787944,-0.10100787379204675,1.0,-5.147207620269815
15.514514204068993,0.9501141902510206,0.16721710207270302,0.5532284304154897,-0.36120751041448507,0.8928571428571429,-6.214904351063889
53.0936806261413,0.15395462410516908,0.10603952468082391,0.18964736251495923,-0.22393000839818689,0.9642857142857143,-5.813834529281825
61.501764710788564,0.9960347283785977,0.9090946682924853,0.8684384609475664,-0.10396180407956342,1.0,-5.252459706156822
78.10329466787647,0.8825646103987723,0.627948918639267,0.522197448247457,-0.099394159822088,1.0,-6.057336227524795
73.58891655276517,0.990849208891401,0.6610195974156435,0.7905401429789434,-0.10940498504530312,1.0,-5.556259902675333
62.57919634380305,0.9869983147483313,0.8376859128463249,0.6535130412741016,-0.09407250073505032,1.0,-5.604411028002946
17.276269208361008,0.9509991407456255,0.16675445310003334,0.3951933239967263,-0.35614310139042676,1.0,-6.425103091418396
77.77156366232768,0.9955823843648156,0.7232043385124451,0.8289708413757487,-0.10481532557784803,1.0,-5.413775016834293
76.5318743585305,0.9772027305818368,0.6749965869713943,0.8043880344647563,-0.10183343939828081,1.0,-5.532584532124451
50.49153507555771,0.9556572051811221,0.4798534521305411,0.5246094645071052,-0.14000684555089885,0.9642857142857143,-5.638700612016315
77.30451650432236,0.8966332625886297,0.6315716537454318,0.5312307284032282,-0.10139299901178875,1.0,-6.003857200533414
36.44098759689582,0.9486544949800145,0.4666828999365706,0.5258081171598872,-0.26035464801023617,0.9285714285714286,-4.929434067174771
53.1742753555012,0.048094574462432045,0.10567074320280292,0.1895738700462273,-0.22413155513924848,0.9642857142857143,-6.248866649244132
79.18016501570406,0.979298937459117,0.5339231678633863,0.7276893352856204,-0.09482942308145474,1.0,-6.101239985134186
77.6292279277539,0.996255913114661,0.8101520320416579,0.847887719981045,-0.10739572378283319,1.0,-5.122448625497
76.59382646065883,0.9824093780779024,0.4615232692024469,0.4570701260812696,-0.09272311305992206,1.0,-6.583489657799256
73.34883499714353,0.9891967588156797,0.641324773881571,0.6032272659063073,-0.09856100713855519,1.0,-5.922269667283064
78.053921807471,0.8892334540502578,0.6499122162823365,0.5535462582395315,-0.0943080324303927,1.0,-5.964379596141884
17.12722260930793,0.8221523180296112,0.602017826603829,0.48892291931910237,-0.25712347874978525,1.0,-5.766005649248385
64.51563206109,0.9824454613045541,0.8860036530177668,0.7092115304631096,-0.10102508004005847,1.0,-5.40967355829915
78.51688774343873,0.9661788849254045,0.6313452677227998,0.7581160851803098,-0.1011184732607088,1.0,-5.700985424780672
75.40908575749474,0.9944194905167649,0.8258188207474852,0.8824644572414208,-0.11252995545127405,1.0,-4.991113131283913
27.06709929912071,0.7734112069581465,0.45879409551184586,0.2513704129912097,-0.3662495132922859,1.0,-5.159256130846236
76.0850073017715,0.9700424293971046,0.4541464278524357,0.6654107893383145,-0.08894700899617226,1.0,-6.362256832806977
27.577361822041713,0.10973801708769576,0.012460456461635228,0.023792882170576363,-0.39498501564034094,0.9285714285714286,-5.928654620230501
48.5998544500474,0.9657375750110292,0.486525507242106,0.6823881003463653,-0.13501577134921983,0.9642857142857143,-5.680720795139907
74.69340230614961,0.9897036900594139,0.8502044430200427,0.6926684375365189,-0.10122174309844158,1.0,-5.447457705387436
67.68747869692668,0.9720010492082646,0.4651937711122522,0.3024513450020317,-0.09348534020519604,1.0,-6.904409358418318
78.27833396146313,0.9897812645595454,0.8506306709863825,0.669985770366063,-0.09875974239843877,1.0,-5.569593129453876
74.54445251636673,0.9891803443281205,0.46018878544587627,0.36609357373846796,-0.0949380494008764,1.0,-6.8488614794062155
75.72830801421557,0.9664800748589722,0.3762221439076916,0.6066053560338919,-0.08892223764578645,1.0,-6.642798430877289
77.98000643894257,0.9789136764208338,0.7488584079794389,0.693597098902882,-0.09970059888374704,1.0,-5.5648855788357015
75.53052380398378,0.9640935051900857,0.39350797900986373,0.3861243244699863,-0.09035388576744736,1.0,-6.815412722434887
22.625142650210975,0.9490348940297744,0.47729131702088906,0.5259587845304697,-0.3498703982717316,0.9642857142857143,-5.251455686344484
40.21515506581607,0.9344445804156085,0.4857812287278098,0.7050185546976782,-0.11607486930114985,0.9642857142857143,-5.813951271442516
46.83781274867779,0.8012500502160005,0.330005565428563,0.45190313975794505,-0.28100208153815837,0.8928571428571429,-4.599120851837364
50.921167537330646,0.19270795705935814,0.6324114438550132,0.3734743315527685,-0.19023295469524,0.9642857142857143,-5.439558824766439
52.75160582705851,0.8148998362884213,0.4288424077566814,0.4890405907348726,-0.2046783472244364,0.9642857142857143,-5.1131080518163845
78.16834876666331,0.5375106068680989,0.6746945504805306,0.8087232963024041,-0.10161163965718993,1.0,-5.882347556959952
15.582999866504146,0.8787120933683003,0.38043629338727514,0.2032589550392599,-0.2922459498387447,0.9642857142857143,-6.001993856337571
50.92017797928084,0.20056757510592083,0.2113847353722369,0.2729312270517748,-0.2580822880594229,0.9285714285714286,-4.899550367918782
33.18345661613278,0.10470066558004974,0.03171881850744621,0.1743808135404036,-0.3408515586520216,1.0,-5.926603829587746
52.713946350941576,0.8163609264147936,0.1335693327761799,0.4940317098463737,-0.21902588554102784,0.8928571428571429,-5.739969008831709
78.4864734943778,0.9800593011116554,0.5333286129991869,0.7346641306672319,-0.09912300265561393,1.0,-6.076855361209047
36.48690901759467,0.1758745224181248,0.15179048271059287,0.21159075538544064,-0.3583269172215215,0.9642857142857143,-5.041826130423576
10.418774969016056,0.9075771978875601,0.5511535557410977,0.3373206868228011,-0.3778507821953781,0.9642857142857143,-6.069823691112735
7.225390114232167,0.8932433641305059,0.2422519515008248,0.16375262082735717,-0.4211850817858941,0.9642857142857143,-6.770025927111727
75.2829407591488,0.9542442546112095,0.2711601788044707,0.5628062569083826,-0.09128676868028822,1.0,-6.948356873912246
65.47119379595215,0.9959109550887879,0.35219890408011445,0.560596507600962,-0.09968738293125579,1.0,-6.670293091596081
