hydropower revenue,atomic plant reliability,baltimore reliability,chester reliability,environment shortage,recreation reliability,equity
35.66637532539465,0.4102979996881259,0.41744944731530575,0.4166831874797904,0.14758738855648687,0.8214285714285714,3.4522382382539494
36.56508945693904,0.5589402841269031,0.5184543038239351,0.5294701436551312,0.09390545435532245,0.8214285714285714,3.968598267873676
39.08296630835835,0.4687837326257108,0.4362542137634479,0.44572094618353747,0.11386822110051598,0.8214285714285714,3.6916198872150945
73.66523413874307,0.8673782240424581,0.6836985711323749,0.8463920586692782,0.0877280748083971,1.0,5.245917387290496
73.82598031995535,0.9151270011852417,0.6838635186504263,0.9021046011326326,0.09096888903040211,1.0,5.240795598631189
40.338266666744744,0.5363231194853079,0.522150737755546,0.5187364687591661,0.19655123495564328,0.9285714285714286,3.785536136864523
68.62208010860799,0.7760536484686276,0.5701757220402072,0.8086625562307693,0.08359451892306254,1.0,5.433069461459241
70.46522101265585,0.9229925449628176,0.850894809530153,0.8375123899772897,0.09092931541111195,1.0,4.811131211889813
77.56896525993973,0.9947513433209199,0.8913029268041083,0.9502631458977021,0.09828677513100412,1.0,4.81895374421485
71.65135794733337,0.9628452436828863,0.6265868406906974,0.7733589380353713,0.08450845346801128,1.0,5.6929505911906375
26.507354440713044,0.38088531985555296,0.3195744322776781,0.33088252676666613,0.09722072193768287,0.7857142857142857,3.6404226412214693
31.524444682919118,0.4676725389180154,0.31463230608982884,0.3274987125057079,0.1887487608254254,0.6785714285714286,2.963638893795449
24.542471297006927,0.28937749502303695,0.2898370898334228,0.26948958345207674,0.07040675852284728,0.9285714285714286,4.374570951708108
36.69089576731178,0.5733922424269889,0.5459408070805312,0.540361314660937,0.09641097793021126,0.7857142857142857,3.820763455041454
40.603475996183974,0.5055289970449149,0.5130840816881697,0.49138819417391183,0.08155957145180716,0.9642857142857143,4.492780300590064
26.51921904986636,0.3808855808493166,0.3195749506627832,0.31874366169853996,0.09553558343803407,0.8214285714285714,3.8172245574182133
37.28378030261362,0.47398001922322536,0.4683861596487372,0.479086298125637,0.09925749944963352,0.8571428571428572,3.8637957747264156
75.8926912651736,0.814830836662414,0.3704942061873065,0.7232904270265484,0.08293369515470982,1.0,6.3583501149639945
36.39184893559354,0.41462690193492896,0.434908883090561,0.43664948246926183,0.18646638772846755,0.8214285714285714,3.25517311240417
42.70180066681618,0.7046917634849805,0.5109841612049584,0.5208163378190849,0.08469403440367129,0.8214285714285714,4.266921774655255
78.74258419482634,0.8962978268906205,0.40085786387669314,0.6651696158660628,0.08499408998157405,1.0,6.497528311460195
