10,20,30
0.008499268584526867,0.0030029343850715064,0.008268324595984252
0.0985207147569874,0.07852413618079582,0.10818154023795236
0.12803942356924014,0.11280535526352348,0.13364341954044373
0.14321367181851305,0.1385320961910556,0.1411717549139072
0.15591156975982273,0.1501740804689637,0.14969924440887694
0.1772526940412558,0.1540042845261933,0.15357561686466747
0.1839832496565191,0.16177601905817285,0.15730616255933644
0.1872119393066151,0.16368382072324744,0.16387427297628906
0.19112320668215313,0.17287840333163101,0.1660870587295148
0.193990470762268,0.17593804682353367,0.1681093210973999
0.19946165809446148,0.1883929975090728,0.17745733416006598
0.24408663075646891,0.2463835088609204,0.21221620803124944
0.2635251904402648,0.30373808747282216,0.23484795054443372
0.2746442286026135,0.33735779167179003,0.24998795208719563
0.2893202427129582,0.353046818504954,0.2642539146518511
0.2999254768573172,0.3662026572081455,0.2739566502013904
0.30468361236544594,0.3782853772808934,0.27796705011558687
0.3117502306004689,0.3990010271339388,0.28244421169283773
0.31399330750149224,0.40424933838146837,0.2895708819041086
0.32112687484065766,0.4102075666737745,0.2960568099936698
0.3277326857214566,0.4221018806869143,0.298673895597548
0.36292534714566815,0.47749627786866977,0.3348494131041704
0.3955470227732315,0.4921335465751523,0.3485458122330194
0.43125647203124395,0.4993214383346648,0.36266511466230467
0.4744699675178242,0.5047965136060941,0.3746807619790476
0.4891437195248476,0.5075067096488819,0.3793739509809051
,0.5102811509832201,0.38413208004015414
