hydropower,atomicpowerplant,baltimore,chester,environment,recreation
6.9107409515911575,0.006822695904163011,0.00962490773665937,0.009745184636998729,-0.43224196332825865,0.9285714285714286,-0.9217487326672655
11.260091315242425,0.01005646861220644,0.01996463044390788,0.027105588603297252,-0.4042427436178759,0.8928571428571429,-0.8828006742449365
16.824099058401867,0.14906555108866915,0.06683017122323619,0.10402921130446788,-0.36062399616232316,0.9285714285714286,-0.9439766372136253
10.048777163826369,0.17979105918695718,0.12496435934303705,0.13449769141864587,-0.27983426736309075,0.8571428571428572,-0.7870051976437403
17.66528949245499,0.4312818613543509,0.5284289578015914,0.04616476666302475,-0.10771739270807086,0.8214285714285714,-1.3546750923513535
6.932102915791064,0.14934474953259755,0.19625254549113336,0.16274298356535025,-0.43856318524350696,0.8571428571428572,-0.7748172314618258
7.0306042046311745,0.00014807076756149563,0.00036720297309159494,3.5212534198913106e-05,-0.44701768149721166,0.8928571428571429,-0.8933730529673668
38.28097359705182,0.2867809705534129,0.10024375738170888,0.35669989807232133,-0.11713553937351986,1.0,-1.5654221731875981
22.66514550050186,0.5034809675090357,0.27208600766687724,0.13739252321836598,-0.11665703081262337,1.0,-1.270166905883789
14.251347919718098,0.06727748609906578,0.001942452309546399,0.040665670509586,-0.3882468070330089,0.8928571428571429,-0.956249724337116
7.0198782139161064,0.2571644318588604,0.14109601267041588,0.04256905167909016,-0.4108776166494388,0.8214285714285714,-0.9934548999292515
28.037896740550593,0.07206997580891354,0.0914300676615938,0.08148643455026372,-0.18841404338075618,0.9642857142857143,-0.9121030046994609
23.19822895975292,0.2830935546373947,0.22968266509777233,0.3605947619773628,-0.1073851321957907,0.9285714285714286,-1.2587189125764229
18.034933825228602,0.1395848130370275,0.048791926746349794,0.09484103298534104,-0.30587911345136615,0.9285714285714286,-0.9705723881157566
16.45146157773643,0.09902256032519695,0.2604231718161945,0.4131243962840478,-0.124418295773956,0.9642857142857143,-1.442675354980701
17.89323927870407,0.09924509821668005,0.06841069123605045,0.10400856087520623,-0.3591987255410442,0.8571428571428572,-0.8195665728874364
22.816219805801587,0.1520429062589748,0.002909173843422484,0.043316799922702244,-0.13877064486498422,0.8928571428571429,-1.0390817014292728
21.862072849966847,0.033612834072006145,0.002523211228661289,0.03789710733285245,-0.14436099085273763,1.0,-1.0285664116146835
22.12506523765964,0.4950412862296558,0.2691612764486687,0.13679275734005727,-0.13312398061679956,0.9642857142857143,-1.1930790392817712
14.573461034763465,0.03206799214726744,0.0353770421092532,0.034445154200425834,-0.3985252254477574,0.8928571428571429,-0.8626529265275302
8.308345295322763,0.058695076048010573,0.02918684516775999,0.010164162576507688,-0.3694829582694517,1.0,-1.0383667508949952
8.096186580710405,0.03816790357794866,0.021478923443036535,0.01567479117203805,-0.4145983945574568,0.9642857142857143,-0.9711040355195868
12.60354813714197,0.364073737400492,0.5941192544917049,0.3172002088404284,-0.17232862108730845,0.8928571428571429,-1.372364672265444
35.155697154952065,0.2943154122189005,0.11822737939525407,0.37008110483189827,-0.12372697656895719,1.0,-1.5505689099542745
22.518278871777337,0.05312096450327143,0.11162181748540674,0.07986871237351821,-0.19115602910386056,0.9642857142857143,-0.97467096000622
25.839315812131463,0.1488029025156973,0.07680402910432817,0.09739877298748893,-0.2701618804366569,0.9285714285714286,-0.9237662728784696
18.825302907109528,0.05965150169597994,0.05308457291282812,0.09479309891145413,-0.29556626162163313,0.9285714285714286,-0.8820537844417523
15.350605709649216,0.019724468671820608,0.03815559193985561,0.05249885086372435,-0.3905723418286573,0.9285714285714286,-0.9088469598996081
21.17151562142439,0.14162400708795644,0.15339730226525405,0.15769687450251837,-0.17718708920459217,0.8928571428571429,-0.7512331357691865
6.8021130354000245,0.08132312297405105,0.10722497322928608,0.10029331835876065,-0.45381912897860477,0.8571428571428572,-0.789683043909857
24.976682574809526,0.5143629847246555,0.415323955968842,0.19459938218368292,-0.10380010108431394,0.8928571428571429,-1.1996199254131705
12.476555664809291,0.4028472705402273,0.5951642720620551,0.3173793463361953,-0.17454051421596353,0.7857142857142857,-1.2241145308662418
7.002645184516427,0.0708924768102385,0.05366872060209597,0.04768737265424294,-0.4184511132771161,0.8928571428571429,-0.8683748743588955
7.351665322535981,0.13102780871440206,0.13495255036926232,0.11732788674849529,-0.31848309412507425,0.8571428571428572,-0.7613643756699893
19.259703182946105,0.2103033893176176,0.19088960832089966,0.15064698431838242,-0.22405674130892717,0.9285714285714286,-0.8375808492522814
28.516473271995633,0.18387391308977596,0.1907013810349684,0.11334463849728964,-0.21696477356753374,0.8928571428571429,-0.8636967148427245
33.45683526130889,0.1775335563046823,0.12491898173583248,0.16929870256342502,-0.12924787832036863,0.9642857142857143,-0.9720829556048444
13.855878973069919,0.38433966797477226,0.5998744060805326,0.32800749884026265,-0.15909555254776164,0.8571428571428572,-1.3543608962336267
44.122214620319454,0.14656310197639272,0.12458456192502387,0.21825653649052826,-0.10534325170113135,1.0,-1.123220547705139
9.21002668902821,0.0273437018738548,0.015230535635239949,0.015997240124708753,-0.37367181370766167,0.9642857142857143,-0.9611683448890892
37.018482258678674,0.3693496699634969,0.19226447095441193,0.3465079489347082,-0.1167299148127856,1.0,-1.4443767962985183
23.97835708259236,0.18412141487608538,0.13102227473196368,0.19081847082264045,-0.16486726006743999,0.9285714285714286,-0.9025507154939876
6.974543329378183,0.2636132049134277,0.15529735115966656,0.043796057154944515,-0.4084414889740088,0.7857142857142857,-0.9617353763178245
26.378737320806135,0.5076660588006789,0.27583389616404985,0.13427909843044847,-0.11067858404326716,0.9642857142857143,-1.2505946049998589
14.935255888139881,0.2883135493184739,0.20629862910414276,0.38982699940494947,-0.1609815148942828,0.9285714285714286,-1.2619786887029503
15.848993363080478,0.15312112169627717,0.053072941409635435,0.0840587458668823,-0.33432747819475955,0.9642857142857143,-1.0112609531627208
69.46644025780319,0.8352287082377634,0.5384281167502339,0.7627737728116155,-0.09683203008022596,1.0,-2.0902559602000745
18.289012595017017,0.5903116608510581,0.22823160686203353,0.1473932829564577,-0.14122069976009027,0.8571428571428572,-1.165013118473735
38.47608467028819,0.27118375035975095,0.08746203942148015,0.364018053921139,-0.11854519831628019,1.0,-1.5872053827265082
7.341532389263913,0.4777255667171565,0.3970195378487585,0.1333072909594842,-0.3678305626064142,0.7857142857142857,-0.9968252705124738
10.831550915008616,0.17601735115481562,0.09061204804326331,0.049055378945847605,-0.33975907153837165,0.8214285714285714,-0.8993351646916918
18.046499120599247,0.1533128026793527,0.048822009758175515,0.09477010386388389,-0.30624204394786475,0.8571428571428572,-0.9128116403058588
9.777221505264698,0.19696886028077457,0.3001068425998414,0.06066350703671054,-0.2561457976176052,0.8928571428571429,-1.17477495370263
7.432616715214836,0.11594547694307765,0.1338851381050115,0.09419719168748569,-0.36427494710628144,0.9285714285714286,-0.8920018444634026
15.422070168218532,0.2670178270932762,0.22468437701733418,0.34631174410821375,-0.15377797007809144,0.8571428571428572,-1.0598594782617097
33.03282209616231,0.3834859933434475,0.2813794709759752,0.25047579606891335,-0.11151138721941352,0.9642857142857143,-1.1247489331903346
39.05543866090924,0.26089310276951416,0.11685278418836764,0.3195645456555717,-0.13089844299204278,0.9285714285714286,-1.3330911682912654
8.855044333574797,0.14040821158219136,0.0471395517798033,0.11165752960309483,-0.38255794158111484,0.8571428571428572,-0.903271965165442
7.8656618077149965,0.058669670782311355,0.0016376368239234126,0.009498487819894944,-0.43537109792194656,0.7142857142857143,-0.7696801114201788
17.290885292488436,0.2697255227613464,0.512000156474531,0.04507342392238773,-0.11942371492458739,0.9642857142857143,-1.6284136566286544
23.07183840279401,0.4178906046207806,0.406207947366329,0.3022339800516657,-0.10596293660833066,0.9642857142857143,-1.1702504456898335
16.965513289894982,0.1729115366521318,0.13237201127683232,0.24292062056247946,-0.18021670646378046,0.8571428571428572,-0.8907181994387223
21.703311791853135,0.1062076457632757,0.29108456812967104,0.4108939028817489,-0.1089579051924039,0.8928571428571429,-1.390521492472557
10.890637799918009,0.23272275481201857,0.3054896911425462,0.02603695360032092,-0.2544190041444134,0.8571428571428572,-1.183325577415289
14.850128997630085,0.5821601448645919,0.2004228410413775,0.12256933269905598,-0.1932634281755186,0.9285714285714286,-1.2655929080379085
