hydropower reliability,atomicpowerplant reliability,baltimore reliability,chester reliability,environment reliability,recreation reliability,reliability based equity
9.165300816022206,0.011622169990919909,0.006243837718150222,0.003124751528466204,-0.4068434616302909,0.9642857142857143,-12.692377311072914
21.77129143808102,0.11362442164407843,0.20687570385515267,0.16399857324073672,-0.15976072311018436,0.8214285714285714,-11.719739127957892
15.592366226773837,0.15324090439970636,0.05827016631932059,0.08188889289496372,-0.2963896151609784,0.8571428571428572,-11.522582721406481
7.110743115351645,0.06337301082467911,0.034567902726618034,0.04397886097668067,-0.4246653346476098,0.8214285714285714,-10.583281305579302
7.179100620758025,0.027882948188337496,0.028776280416595777,0.09757943587831387,-0.40785889280994264,0.8928571428571429,-11.296699111912336
21.367273265957166,0.0345348692679857,0.09053310307853193,0.10643936473374738,-0.3365556070152929,0.8571428571428572,-13.250968505869674
17.345761780773884,0.1795650085667843,0.15969865792108318,0.09668475763082447,-0.26226731765058087,0.7857142857142857,-10.211073079560798
6.982540606915442,0.006584863273718583,0.00620693367520576,0.001966531998350747,-0.4406567574172228,0.8928571428571429,-12.041405983240658
11.963322782709563,0.07107818705104019,0.3759733617216358,0.45071142389307134,-0.23670434139715962,0.8571428571428572,-9.430041934082546
7.05988164686081,0.1195079569741835,0.09514854015515764,0.06175929118928372,-0.43160443791898007,0.8214285714285714,-9.929429161043224
26.936494345705622,0.13406322268476986,0.21772603355050654,0.17465630673153215,-0.15571359009787986,0.8928571428571429,-13.970314380412708
7.098188309590151,0.027157645726972327,0.028254374143895547,0.10828648982348948,-0.40848780396022416,0.8571428571428572,-10.93006279039362
16.45485098200786,0.15307969044442124,0.026604799665477446,0.0827873040434604,-0.3177683458971336,0.8928571428571429,-12.461730083653144
25.75874362821473,0.20032240863322198,0.05693947436000693,0.09127610965345388,-0.26534231187588186,0.9285714285714286,-14.767853832341236
7.1233895843021005,0.1402720852809635,0.07543746094024645,0.10837205596685033,-0.39983398346543775,0.8571428571428572,-9.856165657749237
19.97515313688478,0.11389342488320511,0.05290792040846421,0.05388416095351605,-0.38920269634491617,0.8571428571428572,-13.061268258064931
12.774478285335379,0.01776017945378302,0.05115173183296633,0.051377818772349704,-0.4019712281871757,0.9285714285714286,-12.55998171207829
15.459333474663813,0.06799728146030687,0.024669170990614518,0.10063327002959399,-0.3848097368741371,0.8571428571428572,-12.207443017954965
7.561462437360932,0.05099773986560338,0.03364909639320797,0.01831182511935666,-0.41287359764182013,0.8214285714285714,-10.788884526162548
6.848742023178103,0.06934000133228305,0.029124402954945738,0.04032030190057961,-0.43720005405265083,0.8928571428571429,-11.430969109527403
14.932261152569577,0.3071301210657182,0.4577622771516984,0.5408032340504801,-0.16284615011690085,0.8214285714285714,-8.49892314508092
12.81151251138996,0.07809534022492613,0.3485556466646807,0.4460504571437802,-0.2145646798581252,0.9285714285714286,-10.473294707592636
7.224717009928109,0.038344637160529285,0.04193381659448126,0.16218308308753998,-0.38222398764727694,0.8214285714285714,-10.127692837300216
12.923167108127414,0.07614228688839304,0.4125147559482931,0.49590719322349613,-0.20075972892012983,1.0,-11.217362879860612
7.096715043438415,0.0002636007234326228,0.0017813641541292908,0.006580260614372416,-0.44763064854383855,0.7142857142857143,-10.390174294580449
7.3469430439793015,0.03430334663648286,0.14640901765576025,0.16995224864418726,-0.39485916879848065,0.75,-8.895278359139763
21.623125770084048,0.2136401519334759,0.37500668456599257,0.4501381059861991,-0.10758858938027313,0.9642857142857143,-12.552101062623509
13.66537100781629,0.05969175302926876,0.06194619402415503,0.04059704174645797,-0.3792977815938136,1.0,-13.14768917774814
18.827739893693224,0.2567244186674547,0.1002752790007386,0.2080472492363379,-0.26372007791317437,0.8928571428571429,-11.227245756043473
25.7059045234243,0.02333910228124221,0.10108471193557594,0.0981289543824516,-0.37750828840773265,0.9285714285714286,-15.628841753986023
42.334859201807035,0.2612207024557412,0.11343378105089874,0.1889771216994777,-0.1276028030083413,1.0,-21.17640047938286
14.034863914859738,0.17681225926209035,0.24024155870855693,0.28199859993850834,-0.19054889034833947,1.0,-10.496633786658165
6.818467607972969,0.028384873504476837,0.013243850426962514,0.013850067539936062,-0.4372445678329362,0.9285714285714286,-12.181953702877156
7.471961307875889,0.13548184055765397,0.07816187791230618,0.10471244021237139,-0.39869011224862705,0.8928571428571429,-10.225082538196421
30.16666365324776,0.3751488250610118,0.11492252319233497,0.1881769024583744,-0.12097993692107424,1.0,-16.327845172008736
8.468047742592836,0.025155850215134865,0.10595476087237979,0.1277518014534495,-0.36282152897309955,0.8571428571428572,-10.268335423647528
21.30047405564709,0.036891617005380885,0.14804544520166,0.17260547902960793,-0.3428605838590909,0.8571428571428572,-12.767264251819562
22.011485768865008,0.0335899962310988,0.09046631299892284,0.11691260307231932,-0.3267397387849407,0.9642857142857143,-14.51772825762786
41.712983563834314,0.2726938748653954,0.12815682513955384,0.11660296936973187,-0.15625128907153912,0.9285714285714286,-20.46775942922372
25.492990569905366,0.12316469878191101,0.08911393149228225,0.10813488599347504,-0.28865929258309103,0.8571428571428572,-14.090802618015024
8.822800306868883,0.058618078276801974,0.06660022206040776,0.18545802162519318,-0.29821197973793456,0.8214285714285714,-9.550215112481347
20.446094215974117,0.12401468140357373,0.04507580936310115,0.06423629225821642,-0.31884817093103013,0.8928571428571429,-13.405516848911802
6.946719954712344,0.04097132761597434,0.05383280193527534,0.02259995995812933,-0.4281367261580111,0.8928571428571429,-11.465413879683908
26.0043525487291,0.3257364095081923,0.07904830545908924,0.15886862761856832,-0.13226810267678007,1.0,-14.97143123520642
7.291557402959155,0.10446656210434821,0.04354029389114048,0.15650547742733428,-0.3783929286715065,0.8571428571428572,-10.046089244714988
6.761127603918984,0.012993511997830979,0.028652248393171337,0.010667115239522924,-0.4463287844412416,0.8571428571428572,-11.53482734176129
43.73644374850253,0.2672351944919554,0.12981976497720615,0.16598535938409628,-0.12221677703271204,0.9642857142857143,-21.426020801601922
7.951486994484733,0.38130306444657486,0.06680109403905933,0.1860354830286936,-0.3134327007343749,0.8214285714285714,-8.720720233882055
10.820532248387776,0.08485328194355385,0.3539555864304077,0.4255634859382681,-0.243104343641561,0.8928571428571429,-9.414757761869843
18.596455294021688,0.14882688035688774,0.187440692926109,0.12764262558487907,-0.2432106633225586,0.7857142857142857,-10.294441163313166
39.97391123542175,0.07259484294030394,0.09194524148668538,0.1938165789188136,-0.13129284332210742,0.9642857142857143,-20.58318271431688
34.25866716639467,0.3151413801487671,0.049540639620287735,0.16231898014138457,-0.1733768725026988,1.0,-18.333618355685477
