hydropower reliability,atomicpowerplant reliability,baltimore reliability,chester reliability,environment reliability,recreation reliability
12.139880204672489,0.4642529693387604,0.08986882153233523,0.08026350665341073,-0.2302881152095215,0.9285714285714286
23.42397083645353,0.14346846254050863,0.13443324510211388,0.12834391930377934,-0.13955199686756875,0.8571428571428572
21.352908111367157,0.1860785625067393,0.17092294795084376,0.2562221202380637,-0.11158749703408587,0.8928571428571429
34.557679082567155,0.1750247712956201,0.14764822474901962,0.16000401207364806,-0.10023078456128195,0.9642857142857143
6.89547359279457,1.7479744157550732e-06,7.032574604342542e-07,8.501108496539964e-07,-0.4520485907916652,0.75
27.01450147812367,0.2611379927981297,0.2863344258054149,0.11067032906433803,-0.11703213118312232,0.9642857142857143
13.980859723877195,0.057527793437949726,0.04230154090960265,0.028590093632024093,-0.1458570876042308,0.9285714285714286
7.1984717302929715,0.006255163028210732,0.0008271789747487388,0.003894525295386114,-0.4357782540663253,0.8928571428571429
35.28365646769806,0.831944669174273,0.5313620058161435,0.26325245013506615,-0.088728192891112,1.0
7.460328942014682,0.03153629906315223,0.08692445568141703,0.07408639159823,-0.3283689153605986,0.8928571428571429
13.463641503081654,0.09630260796630884,0.05903404019349237,0.05809645752422876,-0.16442048952747534,0.9285714285714286
6.938829864442322,0.000602315482322179,0.0004474723547125467,0.0005038749729737056,-0.44439119690132833,0.8928571428571429
10.502153518921652,0.035153530540988125,0.057428573290989014,0.050850995218045585,-0.3094332034478094,0.9285714285714286
48.64402936367165,0.6637741567041063,0.2221688569379749,0.40754090157315875,-0.08015345061165902,1.0
27.826599017614544,0.15692889729440787,0.06637983762504888,0.0775899121518126,-0.28686772108234576,0.8928571428571429
10.09249321773474,0.05663983546303498,0.015158142231997955,0.009740027550443743,-0.40393912844622,0.8928571428571429
22.507029849727104,0.0931658407943866,0.10736311881376895,0.14738900260036492,-0.1557755619486943,0.8928571428571429
9.196366824237646,0.10710319901727818,0.04540530254438972,0.08068278753502768,-0.30573232324872124,0.8928571428571429
8.70351829163949,0.02365091665117181,0.01339608913608415,0.014859076825948265,-0.37230833612509395,0.9285714285714286
16.939518231698965,0.21247447674047545,0.15596129129669775,0.08945588458918038,-0.11803345806960348,0.9642857142857143
12.251551551558556,0.07173106905505947,0.018694702184745168,0.011784111849447887,-0.3122452985579672,0.7857142857142857
20.202329831819902,0.4552109929527575,0.27776397449965173,0.14928974198211753,-0.09589413920246043,0.9285714285714286
8.064473560762305,0.037788047009312785,0.09333463910768229,0.08175989332180084,-0.38190580473839003,0.8214285714285714
6.854936619162777,0.0007396861107776534,0.0005215420132011869,0.0004267436152449563,-0.4483121332650989,0.7857142857142857
34.095627068045445,0.24898861125666713,0.19379809871148415,0.27724679827515974,-0.10673956850248408,1.0
7.320314995396086,0.2067220288516472,0.12911577123740187,0.17771890843474802,-0.31940200482793174,0.8214285714285714
8.997119426003213,0.059600570939545336,0.02496490284425582,0.010676531106383065,-0.36310566554020113,0.9642857142857143
7.264753230173082,0.004244628069122689,0.0013422519484705808,0.0032811395020505263,-0.42278559400108734,0.9642857142857143
47.888678076567295,0.41630488788877196,0.3130168904092626,0.4294783368175221,-0.08506349636632453,1.0
7.389626711009494,0.37128593931854603,0.06983901179379852,0.09043373246055841,-0.3246094307451907,0.8928571428571429
6.993075506119524,0.011493718929974512,0.006196107546171421,0.007507632754878922,-0.4405081341021828,0.9285714285714286
62.229717215978944,0.48792994794736066,0.48861689728280766,0.38821996025899064,-0.09419744679908677,1.0
14.227209776083344,0.20334340431769435,0.16362760292197284,0.1704457464701237,-0.33894851450976443,0.75
16.90797111553834,0.2722430431829029,0.1641635332149191,0.05665982089880488,-0.13723525748630933,0.8928571428571429
25.86659637394476,0.31835164840762953,0.17554123938390306,0.2277209779740435,-0.09763601197405165,0.9642857142857143
34.553785246544265,0.024219322897429778,0.12228697611789753,0.06172231176589784,-0.1347256090125224,1.0
