hydropower,atomicpowerplant,baltimore,chester,environment,recreation
6.8954723301626935,1.8062773161022037e-09,6.066325995338832e-10,1.1487369440050393e-09,-0.45205479439219426,0.75
7.062449946814782,0.08612673399766203,0.007301146152793606,0.05325628770796498,-0.4125960686318023,0.8928571428571429
8.375510047097011,0.02393953020111317,0.015857080453655394,0.015026582926866289,-0.4312657231365774,0.9642857142857143
31.473866857505207,0.26645064381176914,0.18505336814839665,0.1993101774354172,-0.11776802509055269,0.9642857142857143
7.04293178183295,0.017265312097529007,0.014639839124477354,0.006743338445050889,-0.43236849205678274,0.8928571428571429
16.90642691647017,0.2680773030039102,0.16716019815700608,0.17015647520138044,-0.22204558901362806,0.8928571428571429
13.391793007835108,0.42915321183128546,0.26961423785364236,0.1834104242085136,-0.1476821262237899,0.9285714285714286
13.85922635572308,0.15419031351493587,0.05694954622233412,0.038721842018693234,-0.38623954178983133,0.8928571428571429
18.496467552955725,0.06908201658342203,0.1406305309564561,0.20875912545611724,-0.15699702083133377,0.8214285714285714
11.162479499412928,0.1600857491880773,0.11297427707185057,0.03366600553232737,-0.27220059231704324,0.8214285714285714
17.601051834130487,0.1288708919876645,0.1384130875074942,0.09508315377702625,-0.2324740521868022,0.7857142857142857
26.97379451308153,0.2915686669515312,0.058280002887608345,0.1673088569234725,-0.2118682374122833,0.9642857142857143
33.29049923761203,0.3139520840966712,0.07169773486379322,0.21501094180162245,-0.11950931561072616,0.9285714285714286
13.827563272305474,0.20464882195458128,0.27384607189033905,0.17207256560660417,-0.23129852907729473,0.9285714285714286
30.078069443007575,0.25468845466400875,0.17619395193809775,0.19565964396070235,-0.1333362494591536,0.8214285714285714
22.276049073872407,0.2988638366393105,0.05743320889514231,0.15243786649630114,-0.22626082138680095,0.8928571428571429
24.581181831497766,0.0771980596101661,0.435507256274417,0.23611267812077547,-0.11219397972852814,0.9642857142857143
9.698860532994876,0.142098314235301,0.2647559590878857,0.13929580696809318,-0.24923541970378774,0.9285714285714286
29.12698150760375,0.33091420646407643,0.0986965010382891,0.15282359657906802,-0.13623556894949568,0.9285714285714286
15.478398977312184,0.2682681691288726,0.16313944372891404,0.14197288121289814,-0.2433797102787051,0.8928571428571429
22.402461898183116,0.057905800799104325,0.24885438236333832,0.0728051699609312,-0.15019851640079213,0.8928571428571429
10.472349460638348,0.042120110095399184,0.020495924384949564,0.06585048227040849,-0.3768917617756931,0.9285714285714286
22.511411391025035,0.09749508163976542,0.04997260052946234,0.2570581066495747,-0.12468942866709655,1.0
8.552282655878438,0.06189523231583341,0.08312394011414231,0.03630468956464601,-0.39381763926478935,0.8214285714285714
36.09942216310147,0.34838315640384165,0.0873337598251018,0.21071880108868116,-0.11345687057945254,0.9642857142857143
14.516708072596108,0.2921719924196155,0.23237890141958403,0.3272243391993292,-0.14022894244667924,0.9285714285714286
22.489370675822222,0.09758768029406048,0.05000423629286861,0.2572142344728582,-0.12563663229446898,1.0
7.817265051939987,0.06339551559870245,0.06324753065531466,0.025578962476502154,-0.4107131605053241,0.9285714285714286
12.9102680733813,0.3584422143416162,0.23012357594042113,0.16181315907784294,-0.1532612010425845,0.9285714285714286
10.076515739569066,0.024567905802717338,0.044424672189287535,0.03976755910534215,-0.37280134724492425,0.9642857142857143
14.025627437679333,0.2942129592176753,0.1866581068768602,0.4570353068503499,-0.1491197407056943,0.8928571428571429
