hydropower reliability,atomicpowerplant reliability,baltimore reliability,chester reliability,environment reliability,recreation reliability
11.260091315242425,0.01005646861220644,0.01996463044390788,0.027105588603297252,-0.4042427436178759,0.8928571428571429
6.9032577377628055,3.0700105866754227e-06,1.3119726638068795e-05,0.00011386664044619347,-0.45154029465293344,0.7857142857142857
16.824099058401867,0.14906555108866915,0.06683017122323619,0.10402921130446788,-0.36062399616232316,0.9285714285714286
7.137901040803503,0.006920725627511255,0.002499676119301583,0.004873523786368067,-0.40586036964763866,0.9642857142857143
6.932102915791064,0.14934474953259755,0.19625254549113336,0.16274298356535025,-0.43856318524350696,0.8571428571428572
7.0306042046311745,0.00014807076756149563,0.00036720297309159494,3.5212534198913106e-05,-0.44701768149721166,0.8928571428571429
6.8954794862243585,1.2371532321716489e-05,3.068955450766935e-05,2.4293951191801372e-05,-0.4520342562342788,0.75
21.190654988095286,0.3000120207884952,0.10394021097942341,0.149184750238651,-0.129678075492849,0.8928571428571429
38.28097359705182,0.2867809705534129,0.10024375738170888,0.35669989807232133,-0.11713553937351986,1.0
14.68574164993814,0.035874442527543446,0.036704923872788384,0.03559879068322271,-0.38962752481660234,0.7857142857142857
21.61930557407237,0.2983355711514606,0.14149566805927782,0.14933517554984732,-0.13300794383816703,0.9642857142857143
13.177278494686364,0.011240974341558681,0.026104860340753665,0.035907531745058695,-0.39014776568598325,0.8928571428571429
14.251347919718098,0.06727748609906578,0.001942452309546399,0.040665670509586,-0.3882468070330089,0.8928571428571429
22.66514550050186,0.5034809675090357,0.27208600766687724,0.13739252321836598,-0.11665703081262337,1.0
9.568707478249216,0.06360062909012837,0.006842235249085603,0.056308013640320315,-0.407790661637662,0.7142857142857143
19.738223759529014,0.15878940408626274,0.06938673536472323,0.0848323864131012,-0.32462455629243414,0.9285714285714286
15.624455085670236,0.15807396703386326,0.08322217284966109,0.11882868209347744,-0.3375264282863107,0.8928571428571429
23.52290504721941,0.5094153970103447,0.2472300969791604,0.25935119039448357,-0.1072852608292126,0.9642857142857143
9.084241696517449,0.27371227605951715,0.14412947727982947,0.11808651150443172,-0.2746354952230716,0.8928571428571429
