hydropower reliability,atomicpowerplant reliability,baltimore reliability,chester reliability,environment reliability,recreation reliability
10.960613990407687,0.07927164320239524,0.019584936985927073,0.06673382274474553,-0.33521541625955925,0.9285714285714286
8.691995050221452,0.1934222712222887,0.06334662766030216,0.10960914689302255,-0.28081799071388674,0.8571428571428572
6.895475463789045,1.7723485730400247e-05,2.448564125421958e-06,4.119920162509859e-06,-0.4520435257250305,0.75
9.16496450186406,0.028334126946971662,0.01993395255478801,0.01115351780849959,-0.35970537764203675,0.9642857142857143
40.76301835800754,0.22597191775415473,0.11795557582380527,0.210331839932562,-0.10712005872686033,0.8928571428571429
13.425191803539333,0.07975241763526435,0.030729013848030846,0.029377010155985036,-0.2938344105132539,0.7857142857142857
13.867423947443983,0.08338030611539077,0.042897145528484885,0.05045233350841669,-0.21934155441986963,0.8571428571428572
15.246598787262169,0.20750732406072622,0.298249035148835,0.1979622353789671,-0.12232739337263625,0.8928571428571429
55.825273537447536,0.6777813072200591,0.5159999087104286,0.4308751540138147,-0.09590437295378683,1.0
23.78424087518545,0.1000187347021588,0.15242643195899128,0.18272325156490654,-0.1418666070807448,0.9285714285714286
29.714502112108843,0.2334970174498849,0.136035246105399,0.1496920970094572,-0.10787815683539023,0.9642857142857143
62.75172482787057,0.6808430604849488,0.28751159280004235,0.3210910354186078,-0.08531680398849491,1.0
7.612447386838539,0.1102923951630116,0.026559130875772982,0.03650732534561749,-0.28162310396263435,0.8571428571428572
7.130219501075083,0.006546235593223811,0.0020550836558682656,0.0031476989811723153,-0.43029132670830444,0.75
7.070206312596946,0.014187898303563012,0.0037730669232034562,0.01393609938573164,-0.4296532370124503,0.8571428571428572
6.964062020551666,0.002447973575742685,0.0017839676305858177,0.0009637046368436499,-0.45011279666915,0.8928571428571429
8.389167965389722,0.06300842548423517,0.03860879627387539,0.013373237967946672,-0.4033615397534757,0.8928571428571429
12.143855574524965,0.1931349940979126,0.030114407832617776,0.09561926582310974,-0.2455028303522858,0.8928571428571429
37.02980726058591,0.16849955881257586,0.09233205704852754,0.13719228063772615,-0.10459681029647198,0.9285714285714286
22.723011830907584,0.20970861681440095,0.16612731359742255,0.16869159042006043,-0.10451188784546124,0.8928571428571429
22.295394084170994,0.38826214733465736,0.37693869334692637,0.0649402200510708,-0.09696720047444946,0.8928571428571429
14.321358291182934,0.10959504758371957,0.1973155935286977,0.19818525968554587,-0.19153952432534416,0.9285714285714286
50.02089382654938,0.3239641776946479,0.35385126319653515,0.47686428282822513,-0.08752994437053281,1.0
11.803772036697913,0.3759726182636788,0.09444023529648544,0.03601688393316286,-0.22354643991709036,0.8928571428571429
12.695184919402028,0.1857393626240619,0.18031999639819923,0.20145177705895204,-0.19066355008772712,0.8571428571428572
65.72083119939417,0.6720271622400199,0.24613346733661418,0.28174906000248456,-0.08655441673107706,1.0
7.559597245140158,0.015059798763983332,0.006011505112046228,0.005870603324671342,-0.4190070805016262,0.9642857142857143
10.321137312289778,0.03214673842702533,0.010233934351445787,0.03497165196208389,-0.3519881807717324,0.8928571428571429
21.083548698074125,0.11056684372841373,0.09897391827855936,0.027679019028722756,-0.18173625849318764,0.8928571428571429
8.344600845470609,0.014125203653373445,0.01786903964638851,0.026477017785240017,-0.4091105593940375,0.9285714285714286
21.346066818275553,0.44476379174995884,0.1801125835012697,0.09815679047216004,-0.1030142738803401,0.9642857142857143
12.052496202547182,0.1035596424062905,0.23034380132820884,0.020362288310533758,-0.17549637849978889,0.8214285714285714
25.75808712163663,0.353162680487212,0.10503304724119474,0.13808564962532427,-0.17414766179200697,1.0
24.819136186775882,0.39986841949366286,0.13492840538552692,0.2422060109066658,-0.11290314008743843,0.9285714285714286
