hydropower,atomicpowerplant,baltimore,chester,environment,recreation
9.165300816022206,0.011622169990919909,0.006243837718150222,0.003124751528466204,-0.4068434616302909,0.9642857142857143
21.77129143808102,0.11362442164407843,0.20687570385515267,0.16399857324073672,-0.15976072311018436,0.8214285714285714
7.064958934073199,0.0019946198801872547,0.0016627398085488894,0.0017894693149811416,-0.43234666735518307,0.8571428571428572
7.110743115351645,0.06337301082467911,0.034567902726618034,0.04397886097668067,-0.4246653346476098,0.8214285714285714
6.895473312731188,5.356403200203301e-08,7.763677057799721e-07,8.743683593085762e-07,-0.45205153276292465,0.75
6.861290688008588,0.005992326718429614,0.0025748530191711406,0.004136752557634485,-0.436498112920878,0.9285714285714286
6.994386966639927,0.02189518264324882,0.01909332652318873,0.01917108516669027,-0.4420854092016071,0.8571428571428572
17.345761780773884,0.1795650085667843,0.15969865792108318,0.09668475763082447,-0.26226731765058087,0.7857142857142857
7.086971358476914,0.027146514814420902,0.03197294621136608,0.10818286496725593,-0.4048967255474739,0.8571428571428572
16.31664982347531,0.25203511071347423,0.40535073940445066,0.4543809001486918,-0.15082975390754802,0.7857142857142857
7.109964038995815,0.026170879707280062,0.02858069754832294,0.10251328360984376,-0.4131688673942681,0.7857142857142857
7.0385857679578905,0.001035812415744599,0.0008203176284280523,0.0010634611129410267,-0.4455911571320196,0.7142857142857143
11.755833064963081,0.021389605354976804,0.004066842634528978,0.013804429298068702,-0.41301003509394796,0.8571428571428572
43.01006517057028,0.30277747138184935,0.11653574070134458,0.14601235937236878,-0.13158042176081017,0.9642857142857143
14.693215163196694,0.2428530959041169,0.4004314623810713,0.47860550835209403,-0.1728050303660093,0.8214285714285714
21.691140760479048,0.0771244720470775,0.08511605986510182,0.108302216103604,-0.3391668590316827,0.9642857142857143
20.168452767755237,0.17533156662300253,0.09966255071385834,0.23898704235363671,-0.16799431591431402,0.9642857142857143
27.003138685669125,0.19943462562770373,0.15984146654642972,0.163661621054027,-0.12606623895819696,0.9642857142857143
18.672525167300137,0.1702732682505276,0.08753488445919706,0.09042954840459194,-0.3611428498154491,0.9285714285714286
16.29217223822453,0.30805895375000836,0.405620235673605,0.4679653518842133,-0.14460847133571805,0.9285714285714286
10.555689982767793,0.018839937230273253,0.003922760701040013,0.013191900191770805,-0.4255452109576752,0.9285714285714286
20.00058973619038,0.02183125735336244,0.08137105706765257,0.0812339860429572,-0.384813391571671,0.7857142857142857
7.027381428891183,0.029693755467223165,0.02418068522864153,0.09886098556250318,-0.41801837986623397,0.8928571428571429
6.896717408158282,0.007712008460768764,0.012037650189616446,0.004298898587706756,-0.4302542452219512,0.9642857142857143
6.726812724094404,0.05590263651703956,0.09544719643441718,0.08789775740987935,-0.44518403186389405,0.8214285714285714
40.87936353561412,0.32916632867860224,0.1512924362592521,0.2799196232878373,-0.1165730863123936,0.8928571428571429
39.548848244425784,0.4357064225592051,0.22453240709447986,0.21410051239008498,-0.11744006694472134,1.0
16.42059886660974,0.1033326108077469,0.05673955441961823,0.07149254594829342,-0.34486094639138687,1.0
10.817744185493499,0.08795449480807693,0.0020891196857811727,0.033884828286015814,-0.38417139926700283,0.9285714285714286
14.27423714249308,0.05425162980206497,0.05836909643112583,0.046189858276043855,-0.39902684531017973,0.8571428571428572
9.256950832034176,0.09889225698137398,0.13176170312281932,0.1533173783277709,-0.39622918599169266,0.9642857142857143
6.915150830189955,0.2450720782700187,0.12966342810219295,0.11164269063275907,-0.42160128309681666,0.8928571428571429
42.76584645974199,0.30297928576718286,0.19653969353314513,0.11907753150947686,-0.12942476280134785,0.9642857142857143
39.510184701516,0.43641735386797936,0.17455527765822473,0.2154999360143785,-0.11836872924366264,0.9642857142857143
27.617905107607967,0.6048826392517761,0.2790117574882899,0.2798374618533502,-0.1106898838502202,0.9285714285714286
13.696759847549759,0.30819855899867604,0.40574558168250296,0.30929805747413897,-0.20016249655256163,0.8214285714285714
18.185072351117817,0.09858316466692157,0.1643327890424341,0.19508069332336966,-0.1838978730919358,0.9642857142857143
14.863614343900766,0.24411637295562105,0.4641524605916312,0.481832430866107,-0.15956287986049075,0.8214285714285714
22.5095968820968,0.13418186966133777,0.12908284743903753,0.11298154685779264,-0.3096503951274255,0.8571428571428572
43.38505858513898,0.3030139493180358,0.24112073711792392,0.11847564106447975,-0.12864111770442707,0.9642857142857143
15.367334433077763,0.1488802691309227,0.05280210920511708,0.06627746056795294,-0.35447457737282717,0.9642857142857143
21.321440655041307,0.14203653067230823,0.06556675951942743,0.0770569672999336,-0.35020074731901685,0.8571428571428572
20.944171688253547,0.02917920136910176,0.21920190162797276,0.1086894447303086,-0.1306752201855472,0.9642857142857143
6.86254217532002,0.0030163420200732998,0.001758898211047188,0.0015073963544323993,-0.4510785354077931,0.7857142857142857
