hydropower revenue,atomic plant reliability,baltimore reliability,chester reliability,environment reliability,recreation reliability,equity
31.555066886934515,0.9585833558199052,0.7685277015316686,0.671825964246863,-0.350140014795423,0.9642857142857143,-0.006655503224719969
30.038671802360383,0.7465377773390043,0.5865870643875007,0.5516242022296544,-0.3938709959614637,0.9642857142857143,-0.006865403558527516
29.097435164228088,0.8283173048248597,0.7600160900871166,0.7449556170901144,-0.38243299510431855,0.9642857142857143,-0.005434078710280474
15.616766043947516,0.9621424828009357,0.7896886631663733,0.7905043948548278,-0.4144513028823884,0.9642857142857143,-0.003469068980472787
31.32405053668226,0.867698120026143,0.8207403411678844,0.6945570141832603,-0.38455226040234775,0.9642857142857143,-0.006817627894492802
53.61972680067324,0.7904357048291063,0.7656164429760819,0.728067894234816,-0.22499939182430734,0.8928571428571429,-0.006236372693484373
29.423828384674106,0.9221695777310761,0.617117453507853,0.8521647623452032,-0.3753604351950694,1.0,-0.006233333189929739
52.81431564024691,0.09508977543631901,0.07285415861477637,0.05789745154717231,-0.2460592056022531,0.9642857142857143,-0.0038175760809908608
35.925254879585935,0.5338112971709659,0.5103491354496624,0.7644037715313402,-0.36829261446233313,0.9642857142857143,-0.008497806262560408
44.08411577729692,0.8237602454936794,0.6126443558985186,0.7190753439403793,-0.3105223899381076,0.8571428571428572,-0.005382918193347242
30.840542821118834,0.9623614926861975,0.762231041068498,0.7834754968540557,-0.35637245183214605,0.9642857142857143,-0.006544553822379993
24.392665043936223,0.8546062676028443,0.6862107582754576,0.9018360900245946,-0.3913699237133879,0.9285714285714286,-0.004970780923926756
37.85214799961509,0.9737566091157904,0.5120871936893094,0.49230894830883526,-0.36003711086817763,0.9285714285714286,-0.010221995902525304
20.051802143292516,0.8772119123220212,0.6767239843917056,0.8137441413744538,-0.4241773459954648,0.8571428571428572,-0.006522220507600741
48.45754046422687,0.8751357282177167,0.5246093516709571,0.6511842945563913,-0.27555503406388737,0.9642857142857143,-0.005342943255003922
53.66370621603963,0.8437355410197642,0.4064575322250928,0.43539791293180685,-0.22247440974874255,0.9285714285714286,-0.004858411627384844
33.10531145942185,0.9029018266653385,0.6049448224655123,0.6821309122081615,-0.36613171876547773,0.9642857142857143,-0.007221041767285668
41.62742436009503,0.3204369201791493,0.19247125729824757,0.1519406405643126,-0.3354854534365375,0.9642857142857143,-0.0034058224986653306
36.8884487915665,0.7925130071271088,0.36973033396454313,0.5973776185615721,-0.363232575552232,0.9642857142857143,-0.006803504538320459
36.738593653413936,0.7920017155591641,0.3628778215193924,0.5969157580475924,-0.3645898525614435,0.9285714285714286,-0.007627223364865391
33.46307117999227,0.6012025513676985,0.5192651205707127,0.6912135822620796,-0.383974347846408,0.9285714285714286,-0.007476866512047364
6.472969400314523,0.369831491392622,0.7255540950160843,0.40250533452030784,-0.4588889307345668,0.8571428571428572,-0.0017585246572858588
22.427458002947816,0.9017359534481418,0.4982894707800049,0.5785229941741025,-0.4143436653264907,0.8214285714285714,-0.005746573351396678
13.558912740544267,0.9615136474300162,0.7672870438246877,0.8750561148733016,-0.3912941258679448,0.9642857142857143,-0.004660799418348839
33.952878007877594,0.7044738520037399,0.695465405591785,0.720460438456516,-0.3751955975685714,0.9285714285714286,-0.00735325587145969
48.9165236904928,0.4024877011597885,0.29379185216198506,0.35857787935008856,-0.2876495736658123,0.9642857142857143,-0.006612161471678103
21.908653947883007,0.7626949932837083,0.8025445793344347,0.9018198696561535,-0.3928210991066539,0.9285714285714286,-0.005084262292988607
