,nfe,improvements
0,100,23
1,200,35
2,300,54
3,400,75
4,500,92
5,600,109
6,700,126
7,800,143
8,900,158
9,1000,170
10,1100,184
11,1200,190
12,1300,198
13,1400,207
14,1500,215
15,1600,225
16,1700,232
17,1800,239
18,1900,246
19,2000,251
20,2100,254
21,2200,259
22,2300,263
23,2400,265
24,2500,267
25,2600,273
26,2700,273
27,2800,279
28,2900,284
29,3000,286
30,3100,289
31,3200,291
32,3300,294
33,3400,297
34,3500,298
35,3600,301
36,3700,303
37,3800,304
38,3900,306
39,4000,309
40,4100,311
41,4200,313
42,4300,318
43,4400,324
44,4500,327
45,4600,331
46,4700,333
47,4800,338
48,4900,345
49,5000,346
50,5100,354
51,5200,359
52,5300,366
53,5400,374
54,5500,382
55,5600,386
56,5700,392
57,5800,398
58,5900,404
59,6000,412
60,6100,415
61,6200,419
62,6300,420
63,6400,423
64,6500,426
65,6600,429
66,6700,432
67,6800,434
68,6900,435
69,7000,440
70,7100,441
71,7200,444
72,7300,447
73,7400,447
74,7500,450
75,7600,454
76,7700,456
77,7800,461
78,7900,464
79,8000,467
80,8100,469
81,8200,474
82,8300,475
83,8400,479
84,8500,483
85,8600,484
86,8700,489
87,8800,491
88,8900,493
89,9000,496
90,9100,500
91,9200,505
92,9300,511
93,9400,514
94,9500,514
95,9600,521
96,9700,523
97,9800,527
98,9900,531
99,10420,534
100,10980,551
101,11540,584
102,12100,611
103,12660,652
104,13220,685
105,13780,730
106,14340,770
107,14900,813
108,15460,851
109,16020,879
110,16580,908
111,17140,935
112,17700,951
113,18260,973
114,18820,994
115,19380,1015
116,19940,1037
117,20500,1050
118,21060,1072
119,21620,1096
120,22180,1109
121,22740,1122
122,23300,1144
123,23860,1163
124,24420,1184
125,24980,1208
126,25540,1225
127,26100,1249
128,26660,1259
129,27220,1276
130,27780,1293
131,28340,1310
132,28900,1331
133,29460,1354
134,30020,1376
135,30580,1398
136,31140,1412
137,31700,1430
138,32260,1448
139,32820,1459
140,33380,1478
141,33940,1495
142,34500,1512
143,35060,1529
144,35620,1543
145,36180,1554
146,36740,1570
147,37300,1585
148,37860,1603
149,38420,1620
150,38980,1634
151,39540,1643
152,40100,1651
153,40660,1665
154,41220,1685
155,41780,1700
156,42340,1707
157,42900,1721
158,43460,1732
159,44020,1737
160,44580,1753
161,45140,1761
162,45700,1771
163,46260,1780
164,46820,1786
165,47380,1795
166,47940,1806
167,48500,1816
168,49060,1827
169,49620,1837
170,50180,1847
171,50740,1854
172,51300,1863
173,51860,1872
174,52420,1884
175,52980,1901
176,53540,1906
177,54100,1916
178,54660,1922
179,55220,1934
180,55780,1947
181,56340,1958
182,56900,1971
183,57460,1983
184,58020,1997
185,58580,2008
186,59140,2018
187,59700,2033
188,60260,2045
189,60820,2051
190,61380,2063
191,61940,2074
192,62500,2086
193,63060,2096
194,63620,2108
195,64180,2114
196,64740,2129
197,65300,2140
198,65860,2154
199,68088,2161
200,70312,2213
201,72536,2284
202,74760,2385
203,76984,2502
204,79208,2632
205,81432,2731
206,83656,2832
207,85880,2921
208,88104,3016
209,90328,3119
210,92552,3196
211,94776,3273
212,97000,3349
213,99224,3421
214,101448,3484
215,103672,3544
216,105896,3604
217,108120,3670
218,110344,3733
219,112568,3794
220,114792,3858
221,117016,3904
222,119240,3952
223,121464,4000
224,123688,4042
225,125912,4093
226,128136,4131
227,130360,4183
228,132584,4248
229,134808,4300
230,137032,4343
231,139256,4396
232,141480,4457
233,143704,4515
234,145928,4565
235,148152,4614
236,150376,4666
237,152600,4712
238,154824,4752
239,157048,4812
240,159272,4856
241,161496,4895
242,163720,4952
243,165944,5011
244,168168,5070
245,170392,5134
246,172616,5187
247,174840,5236
248,177064,5301
249,179288,5351
250,181512,5409
251,183736,5492
252,185960,5542
253,188184,5601
254,190408,5651
255,192632,5719
256,194856,5776
257,197080,5828
258,199304,5890
259,201528,5947
260,203752,6010
261,205976,6074
262,208200,6135
263,210424,6191
264,212648,6254
265,214872,6329
266,217096,6420
267,219320,6493
268,221544,6563
269,223768,6640
270,225992,6739
271,228216,6827
272,230440,6905
273,232664,6986
274,234888,7079
275,237112,7180
276,239336,7270
277,241560,7350
278,243784,7452
279,246008,7577
280,248232,7681
281,250456,7772
