,,0,1,2,3,4,5,6,7
100,0,6.892881932975861,0.0006107415088746049,0.0006317518621582488,0.0006909934170232903,-0.4527090569675406,0.7857142857142857,-0.6521621344659378,-0.7999926227710663
100,1,25.646835489416553,0.09574358130120736,0.0965741923562818,0.03426680895950347,-0.09738507839992128,0.8928571428571429,-0.5650178511590029,-0.7999928000950882
100,2,25.4474855566651,0.014599471039478546,0.23399003265986007,0.13064713130063918,-0.10179403838451505,0.8928571428571429,-0.5498880812779527,-0.7999929597386852
100,3,31.69496670611043,0.41232102123253717,0.29094216093889236,0.2680857039227289,-0.09164115675137038,1.0,-0.38021569917075904,-0.7999923623057924
100,4,19.904760628561487,0.03495981910588583,0.04454441772815286,0.10799041695100069,-0.22438600741916356,0.8214285714285714,-0.5684800041899251,-0.7999930404004192
100,5,8.506447968679002,0.27202326426146556,0.11688791506381882,0.03446289489738285,-0.35744314830089996,0.8214285714285714,-0.45298582605701243,-0.7999924743918568
100,6,8.466067510043011,0.03138546970175,0.02728564871063068,0.05307506449544896,-0.3387789876146573,0.9285714285714286,-0.6119847091264754,-0.7999926713688043
100,7,57.972016529193354,0.39268187664865933,0.07561759981536557,0.05815146802639791,-0.08394550073908025,1.0,-0.5466384000784005,-0.79999221705171
100,8,15.983461365293419,0.43626831216119305,0.26695875561954335,0.19245631516952014,-0.1231692543732305,0.9285714285714286,-0.38093733724827983,-0.7999928626893935
100,9,50.78473424258022,0.5119676456396404,0.06360345934661407,0.016886851301211425,-0.08407145789334215,1.0,-0.5760926025554831,-0.7999924265340935
100,10,42.38798070528428,0.3512015050118238,0.2798080133467114,0.3988518097548254,-0.08327652426766724,1.0,-0.36959079516232496,-0.7999926432663674
100,11,6.957322581289308,0.0005422080336610381,0.00039530296372212103,0.0005820363554760028,-0.44628891572997265,0.9285714285714286,-0.6690301050954325,-0.7999926393096846
100,12,11.351703824045645,0.11278938409892408,0.07522874733258998,0.1018541033418927,-0.18638180756460784,0.8928571428571429,-0.5024528362250368,-0.7999926411096138
100,13,43.82970956954986,0.18132146974117258,0.07139288797856518,0.27193991002578427,-0.09946005810473317,0.9642857142857143,-0.49314164065816035,-0.7999925650024895
100,14,20.360926967711737,0.04634994575278415,0.039191381211781784,0.058290851870359435,-0.3038808262602951,0.9285714285714286,-0.5918227149606827,-0.79999271616737
100,15,34.62131200166854,0.0951031742692669,0.12358991196566867,0.11095792086191864,-0.11762140756123586,0.9642857142857143,-0.4961884417602624,-0.7999930201562997
100,16,7.685440721124071,0.057429047720110316,0.02198323806793908,0.015718995629247542,-0.38116264274580663,0.8214285714285714,-0.6074021412037104,-0.7999924743285549
100,17,14.771416295445666,0.14057918413871187,0.15743845793543043,0.07711794005305563,-0.1908106533962889,0.8214285714285714,-0.4436732523316707,-0.7999925370184127
100,18,25.64309884176167,0.40724179654524945,0.20558747388270862,0.5418868839734253,-0.08583289597522022,1.0,-0.38644699481610245,-0.7999927860782576
100,19,13.296377598792281,0.042609508471844575,0.04940566705462361,0.01915608539865131,-0.34926629649665675,0.8571428571428572,-0.6019003651229415,-0.799992852973932
100,20,31.80367179462995,0.3899553029073115,0.35121279739360106,0.27554454735832196,-0.09190347892649392,1.0,-0.36623143935108493,-0.7999926963738655
100,21,16.056456908792846,0.15884074769748405,0.08854577989800164,0.07494461693917714,-0.17886725834133455,1.0,-0.5170355206473698,-0.7999928487754181
100,22,18.06509198764231,0.018920234224437747,0.14824735002175257,0.16894722551646937,-0.10216488081747173,0.9642857142857143,-0.5582665301826079,-0.7999929117082949
100,23,26.21233904332691,0.31107507460235734,0.09558585506873342,0.19405719419606687,-0.10149553208587549,1.0,-0.47430187751582836,-0.7999929147113288
100,24,7.3737091695511365,0.08108881127458756,0.05311222367150763,0.05139452541030223,-0.363098524130369,0.75,-0.5258196737880508,-0.7999925853999497
100,25,23.081835347928216,0.14205271893272697,0.15807529073548496,0.11138170123865233,-0.1026824316804249,0.8214285714285714,-0.4444932167997211,-0.7999924298644754
100,26,9.425875323457388,0.02479752048666144,0.030054238033834575,0.011938987404431178,-0.3860171113440331,0.8571428571428572,-0.6264746628289529,-0.7999926265469823
100,27,33.12436839224255,0.32867157933474894,0.25947815388726514,0.37088767402004585,-0.09304931356835044,1.0,-0.3752884073506865,-0.799992448793959
100,28,22.408678713203436,0.5805400224838104,0.15952051490258512,0.29375542879895783,-0.10694847929079195,1.0,-0.41239895471241095,-0.7999926469038149
100,29,11.07686781155764,0.03000057921046326,0.07247298015275484,0.09305951019362266,-0.37926939998424286,0.8571428571428572,-0.5478088972119328,-0.7999927544253792
100,30,48.23770394621047,0.41060513599486737,0.1096337086163524,0.07110974000902366,-0.08308637734585407,1.0,-0.5220386167916652,-0.7999925104766277
100,31,37.85284859471487,0.43351465931960614,0.05789939090078744,0.14244580660895592,-0.08835255244211977,0.9642857142857143,-0.511814326622741,-0.7999928239555367
100,32,27.78749171848464,0.2331621444675952,0.10301006822308992,0.07549331029997385,-0.09224948180205705,0.8928571428571429,-0.5084982058863308,-0.7999928004530961
100,33,12.476357579492547,0.18204900591577444,0.09892107971675156,0.07613878593331323,-0.2858286768731754,0.7857142857142857,-0.44967109783475256,-0.7999929041907082
100,34,50.577833359837776,0.520292447378886,0.35438745126312926,0.3326826356762561,-0.08571571923884082,1.0,-0.3516981367901203,-0.7999921014643373
