,,0,1,2,3,4,5,6
100,0,8.073009342084584,0.03250969092504144,0.02181188726209727,0.029344529262084054,-0.41725106263149675,0.8214285714285714,-13602683775.866756
100,1,26.102756555330217,0.10076752264227268,0.19837433535014867,0.17738612259105577,-0.08693886103658284,0.9285714285714286,-14116015827.372643
100,2,8.486411113317008,0.02240163665599139,0.012607593008188561,0.012657989759432295,-0.40805150095060455,0.8928571428571429,-13731725846.44115
100,3,44.992592230637165,0.5508129285217577,0.4338605826490821,0.3187334677060486,-0.0848477016462197,1.0,-13668389128.316967
100,4,46.095983856445024,0.29502420938554363,0.3330176812218518,0.15538157244517065,-0.08545327865000538,1.0,-13814258431.611385
100,5,9.165300816022206,0.011622169990919909,0.006243837718150222,0.003124751528466204,-0.4068434616302909,0.9642857142857143,-13618846901.525934
100,6,16.54194223534527,0.17370211388761433,0.1651868719428552,0.06772678625732825,-0.11171335885570438,0.9285714285714286,-14061950236.588654
100,7,38.199469718720856,0.3795507941874362,0.22433989385380615,0.17670829202097688,-0.10988881885278713,1.0,-13405743634.495567
100,8,31.030167838497384,0.17368500078693067,0.09532018826221107,0.2259353510816453,-0.09481737026337313,0.9285714285714286,-14581351007.267334
100,9,7.31630696434449,0.0025785673690443323,0.006687714114241475,0.006050786855525421,-0.40395901435331255,0.8928571428571429,-14138649954.622217
100,10,19.51277792362735,0.1371699634332645,0.019027470973460348,0.05562173882808638,-0.2575122078226412,0.9285714285714286,-14649969668.39153
100,11,40.35466226891257,0.4471032376780093,0.24559986773353573,0.17194156194135365,-0.08556606719477816,1.0,-13459449731.69804
100,12,17.656910223913705,0.024072245191585146,0.09476697245939647,0.12090236608504956,-0.20048636911312692,0.8928571428571429,-13501199254.690973
100,13,10.621400278244714,0.07693030914716874,0.051381360581608616,0.04309112165466093,-0.29955518731620673,0.8214285714285714,-13327085996.268211
100,14,25.994218745292745,0.2892613873686653,0.0795053380244468,0.15830352050291813,-0.13113644962104484,1.0,-13878943431.102306
100,15,30.257660703123143,0.1786608376578114,0.16721057641356257,0.18591926407608173,-0.08152328503520453,1.0,-14413878658.449959
100,16,20.879311074660126,0.12935141225836086,0.030514763002678632,0.15986921765827236,-0.13689102454589092,1.0,-13943897234.456188
100,17,24.996910508754073,0.17151549945469663,0.16546994423800854,0.0982245436096197,-0.10443249791112133,1.0,-13433463445.460445
100,18,20.706025001990092,0.2545940102885065,0.1452479957231124,0.28366383087464364,-0.09638400760501259,0.9642857142857143,-14071677530.51582
100,19,60.084563397145594,0.5451793014655983,0.3713658111911843,0.3213808892655154,-0.08608451964546768,1.0,-12805112842.56525
100,20,41.37549734655073,0.3652145504127735,0.3621584088896026,0.2955473444426251,-0.09861353795407089,1.0,-12659724268.19839
100,21,21.77129143808102,0.11362442164407843,0.20687570385515267,0.16399857324073672,-0.15976072311018436,0.8214285714285714,-14490484739.390766
100,22,17.881625811124756,0.024446869292619765,0.08195709167393525,0.08744247968823887,-0.3838951746942904,0.8571428571428572,-13527472493.323904
100,23,53.66422501856531,0.4411837946335015,0.40448920633496205,0.2808202856570816,-0.08706330129824216,1.0,-13154274325.729069
100,24,6.794286712592209,0.00041838469987695267,0.0009400055540879733,0.0009133843040051877,-0.44885885293519134,0.7857142857142857,-13408225386.212198
100,25,15.592366226773837,0.15324090439970636,0.05827016631932059,0.08188889289496372,-0.2963896151609784,0.8571428571428572,-13706324581.516188
100,26,16.816423203266844,0.1560665604142613,0.07154721932832074,0.08226202373836863,-0.2610764509721252,0.8928571428571429,-14168303447.033152
